Order,Order_Group,Species,Classification,Classification_Simple,AA_Dist,dN_Dist,dS_Dist,ML_Dist,P_Dist,Ztest_Dist,AA_Sim,dN_Sim,dS_Sim,ML_Sim,P_Sim,Ztest_Sim
Hemiptera,Hemiptera_Group_22,Nogodinidae_sp,NA,NA,0.0384710867,0.01659147618,0.2468643262,0.0628708643,0.06057838662,2.91E-05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_23,Nogodinidae_sp,NA,NA,0.05329126748,0.02459652628,0.4810322992,0.1074758472,0.100456621,1.91E-05,0.01140172633,0.00577038093,0.06122027877,0.01826754782,0.01796042619,0.10547183
Hemiptera,Hemiptera_Group_24,Nogodinidae_sp,NA,NA,0.1220999071,0.08260694707,0.4768663193,0.1775384757,0.1549156888,1.05E-06,0,0,0,0,0,1
Hemiptera,Hemiptera_Group_25,Atylana_sp,NA,NA,0.2815731186,0.187391431,0.5462422009,0.2825151978,0.2283361062,0.008378672257,0.09010952004,0.06752581254,0.08111673226,0.07922074678,0.07098936858,0.555077093
Hemiptera,Hemiptera_Group_26,Delphacidae_sp,NA,NA,0.0386521544,0.0190084092,0.4388881433,0.1025070501,0.0960365854,2.67E-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_27,Cixiidae_sp,NA,NA,0.09850708665,0.06607763417,0.7578093366,0.2082616007,0.1816856525,1.26E-05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_28,Perkinsiella_sp,NA,NA,0.08868847446,0.06070730161,0.711129599,0.2130614308,0.1840003672,1.76E-06,0.0009080707,0.00039542512,0,0.0002921096822,0.00029171788,0.8788954579
Hemiptera,Hemiptera_Group_29,Psyllidae_sp,NA,NA,0.03425246823,0.0175807564,0.1863558129,0.0559589519,0.05414973927,0.0007567701667,0.006636200567,0.004925997733,0.01240373687,0.006421196067,0.006388376833,0.3471414989
Hemiptera,Hemiptera_Group_3,Aleyrodidae_sp,NA,NA,0.2445984863,0.1528573609,0.7557303828,0.2802583283,0.2301075269,1.26E-05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_30,Delphacidae_sp,NA,NA,0.0416650731,0.02141467888,0.1829885057,0.0567841841,0.05484628518,0.0002221943,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_31,Delphacidae_sp,NA,NA,0.06361742328,0.05112836043,0.7322464998,0.1770994465,0.1578948499,3.51E-06,0.01527053768,0.0082642123,0.01218928688,0.0091678125,0.0091035339,0.5132731786
Hemiptera,Hemiptera_Group_32,Sardia_rostrata,NA,NA,0.05067904538,0.02441444408,0.6914847666,0.1453136532,0.1323400197,4.71E-08,0.0047281412,0.0020833347,0.0064655573,0.0030494175,0.00304414,0.5195179901
Hemiptera,Hemiptera_Group_33,Sogatella_sp,NA,NA,0.05039180486,0.02732659004,0.609107548,0.1358191733,0.1241420936,2.55E-05,0,0,0,0,0,1
Hemiptera,Hemiptera_Group_34,Sogatella_kolophon,I,0,0.2095751558,0.1290334469,0.8310089164,0.2689772244,0.2246748668,8.42E-07,0,0,0.001965617787,0.00047933184,0.0004787552267,0.8180129977
Hemiptera,Hemiptera_Group_35,Cicadellidae_sp,NA,NA,0.04055647098,0.01782715446,0.3507186503,0.0803768197,0.07617122108,4.00E-05,0.0020253208,0.00087527416,0.00294842668,0.00194997456,0.00194489464,0.8003314354
Hemiptera,Hemiptera_Group_36,Cicadellidae_sp,NA,NA,0.00950131275,0.0040997945,0.2151844093,0.0536070677,0.0517503805,3.90E-06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_37,Cicadellidae_sp,NA,NA,0.0142520227,0.0061350035,0.1959129842,0.0501545628,0.04874336415,1.16E-06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_38,Cicadellidae_sp,NA,NA,0.01428603825,0.0061539159,0.3424361027,0.0757923483,0.0724907063,2.53E-06,0,0,0,0,0,1
Hemiptera,Hemiptera_Group_39,Cicadellidae_sp,NA,NA,0.0284919558,0.01434181502,0.3004626104,0.068897787,0.0659851301,7.58E-06,0.0047281412,0.0020311455,0.121169674,0.0278972354,0.0273972603,6.12E-05
Hemiptera,Hemiptera_Group_4,Aleyrodidae_sp,NA,NA,0.2424254809,0.1799630022,0.6886375437,0.2659871899,0.2215053763,1.24E-05,0,0,0.00328229665,0.0007618096,0.000761035,0.6588713097
Hemiptera,Hemiptera_Group_40,Cicadellidae_sp,NA,NA,0.03455429256,0.0177844327,0.2609630789,0.06516900462,0.06245353158,7.44E-05,0.0152456649,0.00653085287,0.1281179211,0.03096126058,0.03028919331,0.02362920303
Hemiptera,Hemiptera_Group_41,Cicadellidae_sp,NA,NA,0.0284919558,0.0146167842,0.2224158123,0.0558797804,0.0539033457,1.41E-05,0,0,0,0,0,1
Hemiptera,Hemiptera_Group_42,Cicadellidae_sp,NA,NA,0.0056338177,0.0048485017,0.2565441325,0.0597465603,0.0576208178,0.00107644459,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_43,Cicadellidae_sp,NA,NA,0.0287101059,0.0123079685,0.2823581784,0.0633141411,0.0608828006,1.53E-06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_44,Cicadellidae_sp,NA,NA,0.0047281412,0.0071477736,0.2886343657,0.059947325,0.0578386606,7.82E-05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_45,Cicadellidae_sp,NA,NA,0.0142520227,0.0061350035,0.2094800685,0.04621195685,0.04490106545,4.72E-05,0,0,0,0,0,1
Hemiptera,Hemiptera_Group_46,Cicadellidae_sp,NA,NA,0.2332789524,0.1374493183,0.7245087616,0.24410689,0.2062404871,5.06E-07,0,0,0.0068807822,0.001523126,0.00152207,0.3176666005
Hemiptera,Hemiptera_Group_47,Cicadellidae_sp,NA,NA,0.2062070418,0.1364738356,0.4739072619,0.2337788136,0.1989507681,1.04E-05,0.0261528016,0.01463307817,0.01218392597,0.01574828907,0.0154712448,0.8568661041
Hemiptera,Hemiptera_Group_48,Sophonia_orientalis,I,0,0.1796417572,0.117234129,0.4306333535,0.2062571381,0.1766888991,7.90E-05,0.0395278938,0.03167755969,0.02919875863,0.03454707961,0.03106308571,0.9469838827
Hemiptera,Hemiptera_Group_49,Sophonia_sp,NA,NA,0.1706584892,0.1138047584,0.6752177929,0.2462621786,0.2077631638,2.74E-06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_5,Swezeyia_sp,NA,NA,0.1130485982,0.07423461154,0.5301741976,0.1781644964,0.1582231021,0.0005919171357,0,0,0,0,0,1
Hemiptera,Hemiptera_Group_50,Deltocephalus_sp,NA,NA,0.08639441426,0.05675941719,0.9291806517,0.2136058734,0.1864006843,1.74E-07,0.001284898707,0.0005711974467,0.01729875636,0.004505757248,0.004485476115,0.3740158608
Hemiptera,Hemiptera_Group_51,Graminella_nigrifrons,NA,NA,0.1009575836,0.0663984556,0.8972874187,0.2184479052,0.1885271775,9.48E-09,0.003375534667,0.002962971667,0.01863409347,0.008603391667,0.0085460908,0.174864835
Hemiptera,Hemiptera_Group_52,Cicadellidae_sp,NA,NA,0.2151473406,0.1476294199,0.5277633216,0.2185437483,0.1873546093,1.50E-05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_53,Cicadellidae_sp,NA,NA,0.005970167,0.0081045363,0.6679108831,0.1293279636,0.1187214612,5.10E-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_54,Cicadellidae_sp,NA,NA,0,0.0077754476,0.5450268603,0.1009640683,0.0946745562,7.43E-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_55,Cicadellidae_sp,NA,NA,0,0.0026869711,0.5324464931,0.0938217182,0.0886597938,1.18E-05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_56,Cicadellidae_sp,NA,NA,0.0335762955,0.0206553502,0.5501238571,0.1114862313,0.103500761,7.44E-06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_57,Cicadellidae_sp,NA,NA,0.0238674814,0.015475102,0.5424054355,0.1077432761,0.100456621,2.88E-06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_58,Cicadellidae_sp,NA,NA,0.1396035393,0.09919865712,0.7973435204,0.2248199037,0.1918021926,1.00E-08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_59,Exitianus_plebeius,P,NA,0.2025048024,0.1309025073,0.8633981166,0.2758875449,0.2278243553,6.38E-05,0.03368435012,0.02628183874,0.03001476482,0.03053648516,0.02740729561,0.7188020986
Hemiptera,Hemiptera_Group_6,Derbidae_sp,NA,NA,0.1407992454,0.08419166266,0.6566040604,0.1825786383,0.1612013882,3.13E-06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_60,Cicadellidae_sp,NA,NA,0.1084096628,0.0780257499,0.8079354297,0.2087315661,0.1816105384,7.03E-07,0.0023640706,0.00104130575,0.04780006045,0.01156556465,0.0114155251,0.2727489974
Hemiptera,Hemiptera_Group_61,Homalodisca_vitripennis,I,0,0.2414237373,0.1696986094,0.6892900245,0.2943179056,0.2388088978,0.0007817007167,0.04582599832,0.03473268019,0.02196731743,0.03677972879,0.03339834266,0.7330599597
Hemiptera,Hemiptera_Group_62,Cicadellidae_sp,NA,NA,0.1141433402,0.07600421832,0.7641881789,0.1996713477,0.1741185164,1.85E-07,0,0,0.00137623746,0.0005504345,0.0005495469778,0.8635333011
Hemiptera,Hemiptera_Group_63,Cicadellidae_sp,NA,NA,0.03450674507,0.02573766133,0.6267836918,0.1349860584,0.1239375114,2.50E-08,0,0,0,0,0,1
Hemiptera,Hemiptera_Group_64,Nesophyla_sp,NA,NA,0.0532813666,0.0252212907,0.4226020179,0.1083293027,0.1013311329,6.09E-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_65,Nesophyla_sp,NA,NA,0.0449501556,0.02398761875,0.4293936068,0.1029290805,0.0966169095,7.83E-07,0,0,0.0069606068,0.0016225043,0.0016207455,0.3176474102
Hemiptera,Hemiptera_Group_66,Nesophyla_sp,NA,NA,0.0532813666,0.0252389746,0.3329244341,0.0952326625,0.0898021309,1.23E-06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_67,Cicadellidae_sp,NA,NA,0.13009429,0.09368349288,0.7080017749,0.2135657108,0.1856742553,3.28E-06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_68,Cicadellidae_sp,NA,NA,0.04819584937,0.04300860636,0.8089282069,0.1779930667,0.1568286175,1.50E-07,0.00286449442,0.00124191078,0.00689132309,0.00245994085,0.0024543082,0.5547922081
Hemiptera,Hemiptera_Group_69,Cicadellidae_sp,NA,NA,0.04075099831,0.03003889546,0.7818774968,0.1681083854,0.149781751,1.22E-07,0,0,0.01434629604,0.00321878423,0.0032053399,0.6175821385
Hemiptera,Hemiptera_Group_7,Derbidae_sp,NA,NA,0.2354061305,0.1416802359,0.639889024,0.258943072,0.2169242216,0.00014790039,0,0,0.0007785742074,0.0001768311,0.0001766105642,0.9317449185
Hemiptera,Hemiptera_Group_70,Cicadellidae_sp,NA,NA,0.06254129158,0.04545302128,0.7763502383,0.1669393558,0.1488461527,6.46E-07,0,0,0,0,0,1
Hemiptera,Hemiptera_Group_71,Balclutha_incisa,P,NA,0.0279826622,0.02257635862,0.7189191782,0.1339293759,0.122423957,2.02E-06,0,0,0.004683988775,0.001073548672,0.001072177897,0.6118917569
Hemiptera,Hemiptera_Group_72,Balclutha_abdominalis,NA,NA,0.1816950008,0.1268954493,0.5173695904,0.276620155,0.2301243802,0.0005745089167,0.00157905624,0.0006843358267,0.01639553597,0.004098711873,0.004065078607,0.6703938452
Hemiptera,Hemiptera_Group_73,Psyllidae_sp,NA,NA,0.106106506,0.0890279481,0.6189180206,0.2231248243,0.1916935082,0.0001206932667,0,0,0,0,0,1
Hemiptera,Hemiptera_Group_74,Triozidae_sp,NA,NA,0.08152544375,0.065199523,0.5708946435,0.1722216573,0.1538271345,1.01E-05,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_75,Psyllidae_sp,NA,NA,0.2024298576,0.1584001476,0.7550573153,0.2680140102,0.2226416615,0.0004749146,0.003437721133,0.0014926427,0,0.001089264283,0.00108732175,0.6593018654
Hemiptera,Hemiptera_Group_76,Brachyrhynchus_sp,NA,NA,0.1416505171,0.0931485767,0.9283272418,0.2653817014,0.2222222222,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_77,Aleurodicus_sp,NA,NA,0.2513144283,0.1549981159,0.5461167303,0.273300304,0.2276422764,0.01964002117,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_78,Aradidae_sp,NA,NA,0.1964460041,0.1182872413,0.6915901347,0.2418687384,0.2047195867,0,0,0,0.00631593875,0.00152505235,0.00152207,0.5786429473
Hemiptera,Hemiptera_Group_79,Nesidiocoris_tenuis,I,0,0.0654779294,0.0366314842,0.0546599425,0.0493125395,0.0476190476,0.4847144566,0.0047281412,0.0020862322,0,0.001523126,0.00152207,0.3188201883
Hemiptera,Hemiptera_Group_8,Cixiidae_sp,NA,NA,0.0263460353,0.01149670215,0.353764384,0.08127148455,0.07768589675,1.00E-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_80,Nesidiocoris_sp,NA,NA,0.1589718318,0.09829262703,0.9860706923,0.2638397644,0.2205438066,1.07E-07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_81,Reduviidae_sp,NA,NA,0.1022788491,0.07394504256,1.052631597,0.2545083335,0.2150537634,0,0,0,0.009726787033,0.0022974511,0.002294303867,0.2639859609
Hemiptera,Hemiptera_Group_82,Reduviidae_sp,NA,NA,0.09765340383,0.06860664953,0.7753019901,0.212578831,0.1841704718,4.00E-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_83,Plinachtus_sp,NA,NA,0.087011377,0.0646419709,0.9182009528,0.2159001649,0.1867900676,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_84,Saldidae_sp,NA,NA,0.1148392596,0.06575675665,0.8786701978,0.2070237447,0.1803652968,0,0,0,0.0127934872,0.0045774024,0.00456621,0.1572527749
Hemiptera,Hemiptera_Group_85,Anthocoridae_sp,NA,NA,0.068319244,0.0443567083,0.9454714345,0.2067700723,0.1811263318,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_86,Anthocoridae_sp,NA,NA,0.0758218875,0.05982375303,0.8664542417,0.2077157838,0.1811263318,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_87,Dipsocoridae_sp,NA,NA,0.1395648049,0.1016986956,0.9600094582,0.2541200795,0.2146067497,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_88,Atylana_sp,NA,NA,0.2264958781,0.157789338,0.8264359556,0.300771541,0.2419562911,0.0001721559667,0.07502767553,0.05019450733,0.0591385473,0.05776630817,0.0532178218,0.4508496544
Hemiptera,Hemiptera_Group_89,Anthocoridae_sp,NA,NA,0.05149424927,0.0453251528,0.9801843702,0.1929715859,0.1702736972,0,0,0,0.004479403167,0.0016009292,0.0015984845,0.5451369844
Hemiptera,Hemiptera_Group_9,Oteana_sp,NA,NA,0.2480899458,0.1690056114,0.7660517492,0.2921358586,0.239528966,2.33E-07,0.0143200538,0.0062413675,0.1464489577,0.0373398894,0.0365853659,1.34E-05
Hemiptera,Hemiptera_Group_90,Anthocoridae_sp,NA,NA,0.0384662808,0.0308882843,0.8262388535,0.1695058158,0.1522070015,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_91,Anthocoridae_sp,NA,NA,0.0938960858,0.0615247128,0.7957132005,0.1896278354,0.1674277017,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_92,Reduviidae_sp,NA,NA,0.092151859,0.0577292651,0.8383137217,0.226650147,0.1941462851,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hemiptera,Hemiptera_Group_93,Veliidae_sp,NA,NA,0.03601627275,0.01789012701,0.5386659631,0.1141937871,0.1065463235,1.00E-10,0,0,0.0075377519,0.0017776432,0.0017761989,0.3175086766
Hemiptera,Hemiptera_Group_94,Veliidae_sp,NA,NA,0.122106663,0.07250170743,0.9803259189,0.2117712886,0.1840863962,3.75E-11,0.004839371917,0.002109006533,0.05932779055,0.01441968688,0.01424268992,0.2084393404
Hemiptera,Hemiptera_Group_95,Scutelleridae_sp,NA,NA,0.113299795,0.07948256045,1.066433998,0.2332962916,0.1996155586,0,0,0,0,0,0,1
Hemiptera,Hemiptera_Group_96,Oxycarenus_luctuosus,NA,NA,0.0555814453,0.04233125038,0.9146907686,0.1908908465,0.1677977877,0,0.001904917989,0.00127878175,0.008822971343,0.004276533771,0.004243039621,0.5813120473
Hemiptera,Hemiptera_Group_97,Lygaeidae_sp,NA,NA,0.08709496305,0.07392045276,0.8958544125,0.2093416683,0.1821911886,0,0,0,0,0,0,1
Hemiptera,Hemiptera_Group_98,Lygaeidae_sp,NA,NA,0.09313357715,0.06224723105,0.8668160235,0.1941269202,0.1701801619,0,0,0,0,0,0,1
Hymenoptera,Hymenoptera_Group_1,Evania_appendigaster,I,0,0.2374362722,0.1784682919,0.7735449856,0.3192366423,0.2546414205,0.0001440818,0,0,0,0,0,1
Hymenoptera,Hymenoptera_Group_10,Chalcidae_sp,NA,NA,0.1651631361,0.1323220401,0.2826330821,0.1929725798,0.1674866399,0.2223212363,0.0147061474,0.0095038231,0.032851967,0.0146078646,0.0144578313,0.235702267
Hymenoptera,Hymenoptera_Group_100,Formicidae_sp,NA,NA,0.0816694133,0.05722013107,0.8036877122,0.189214362,0.167178483,1.44E-06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hymenoptera,Hymenoptera_Group_101,Polistes_olivaceus,I,0,0.09117956846,0.0601467747,0.4322043244,0.180259253,0.1590620576,0.02403386732,0.002581878817,0.001650670858,0.002643791178,0.001864886616,0.001840884316,0.9205488923
Hymenoptera,Hymenoptera_Group_102,Trichogrammatidae_sp,NA,NA,0.126832953,0.08805111755,0.3247973125,0.1738580504,0.1525990038,0.3917282911,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hymenoptera,Hymenoptera_Group_103,Polistes_humilis,I,0,0.1815228484,0.1052094698,0.3989277656,0.2021121724,0.1753873793,0.0268375673,0,0,0,0,0,1
Hymenoptera,Hymenoptera_Group_104,Cardiocondyla_emeryi,I,0,0.03428678938,0.03854399848,0.6352023898,0.1790145241,0.1591956474,0.003400757925,0.003501202283,0.003082770683,0.0094257323,0.00495358685,0.00492503945,0.5794132366
Hymenoptera,Hymenoptera_Group_105,Pheidole_oceanica,C,NA,0.0112995553,0.0148275011,0.6594682706,0.1467211934,0.133580705,0.00058532205,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hymenoptera,Hymenoptera_Group_106,Pheidole_sp,NA,NA,0.0138570347,0.0119603864,0.9139767445,0.1424316951,0.1308980213,5.39E-09,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hymenoptera,Hymenoptera_Group_107,Pheidole_fervens,C,NA,0.0279087881,0.0241956467,0.7673923914,0.173257322,0.1552511416,1.71E-06,0,0,0,0,0,1
Hymenoptera,Hymenoptera_Group_108,Solenopsis_sp,NA,NA,0.0928649544,0.04492743903,0.09790302793,0.05639481701,0.05420213843,0.09482683494,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hymenoptera,Hymenoptera_Group_109,Solenopsis_geminata,I,0,0.0145851691,0.01587454158,1.05351251,0.1883193478,0.1676427094,2.09E-06,0,0,0.0006569687233,0.0001527667462,0.0001526003519,0.9350154725
Hymenoptera,Hymenoptera_Group_11,Aphelinidae_sp,NA,NA,0.1674613998,0.1141050346,0.4033920953,0.1788406584,0.1560973974,0.02740531256,0,0,0,0,0,1
Hymenoptera,Hymenoptera_Group_110,Solenopsis_indet,NA,NA,0.0185190478,0.028324337,0.7473784034,0.1790831341,0.1587759074,5.01E-06,0,0,0,0,0,1
Hymenoptera,Hymenoptera_Group_111,Monomorium_floricola,I,0,0.05860359076,0.05337448872,0.4425833679,0.1759560181,0.1560126829,0.1005626456,0.01337498418,0.006211149212,0.02783302355,0.01139778666,0.01111775935,0.5398220213
Hymenoptera,Hymenoptera_Group_112,Cardiocondyla_minutior,I,0,0.04958078773,0.03487908518,0.6791998902,0.1765888106,0.1572185929,0.01189109213,0,0,0.003829492429,0.0008863247952,0.0008850221952,0.8046000821
Hymenoptera,Hymenoptera_Group_113,Cardiocondyla_obscurior,I,0,0.0492251039,0.03455098622,0.7459396122,0.1774156715,0.1575586743,1.04E-05,0,0,0.012903942,0.0028933076,0.002886002867,0.4372744619
Hymenoptera,Hymenoptera_Group_114,Megachile_lanata,NA,NA,0.07903926504,0.0487825649,0.3886064397,0.1483523176,0.1336618558,0.044258147,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hymenoptera,Hymenoptera_Group_115,Megachilidae_sp,NA,NA,0.2087921402,0.1235036932,0.3832006071,0.2066541079,0.1778650198,0.5023684283,0,0,0,0,0,1
Hymenoptera,Hymenoptera_Group_116,Xylocopa_sp,NA,NA,0.1650597931,0.09977746194,0.3200695914,0.1997207994,0.1729961586,0.1290044319,0,0,0,0,0,1
Hymenoptera,Hymenoptera_Group_117,Apis_mellifera,I,0,0.154056799,0.08875315656,0.3587535983,0.1879750679,0.1639349415,0.5425875378,0,0,0,0,0,1
Hymenoptera,Hymenoptera_Group_118,Braunsapis_puangensis,I,0,0.2782469608,0.1823710048,0.4424638649,0.2680252656,0.2205053543,0.06900755168,0.002505144987,0.002190594693,0.01447706813,0.005016060967,0.004959872033,0.6980784057
Hymenoptera,Hymenoptera_Group_119,Pachycondyla_sp,NA,NA,0.1008452917,0.07370819855,0.7251322583,0.2190020536,0.1891488568,0.000165081,0,0,0,0,0,1
Hymenoptera,Hymenoptera_Group_12,Torymidae_sp,NA,NA,0.1185648967,0.07775210655,0.4340105222,0.1697196701,0.150255201,0.01098418406,0,0,0,0,0,1
Hymenoptera,Hymenoptera_Group_120,Trathala_annulicornis,NA,NA,0.1404421003,0.09800150812,0.8071536421,0.2365886897,0.2010280669,0.00501399166,0,0,0,0,0,1
Hymenoptera,Hymenoptera_Group_121,Chrysis_angolensis,I,0,0.1994275699,0.1533339897,0.4992698723,0.2431531679,0.2033639144,0.0251296699,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hymenoptera,Hymenoptera_Group_122,Chalybion_bengalense,I,0,0.1063804036,0.0594980329,0.4092994301,0.1568324481,0.1400304414,0.09536390765,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hymenoptera,Hymenoptera_Group_123,Sceliphron_laetum,I,0,0.056618894,0.0312440206,0.4351556235,0.1099990856,0.101978691,0.07199847585,0,0,0,0,0,1
Hymenoptera,Hymenoptera_Group_124,Sceliphron_caementarium,I,0,0.24264152,0.158017415,0.4305658654,0.2499194621,0.2085399334,0.0526550105,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hymenoptera,Hymenoptera_Group_125,Triclistus_aitkeni,NA,NA,0.2358159488,0.1619960858,0.3525492805,0.2344561363,0.198116091,0.09470179133,0,0,0,0,0,1
Hymenoptera,Hymenoptera_Group_126,Tachysphex_fanuiensis,P,NA,0.1533864459,0.0905638522,0.3362289501,0.1652532347,0.1452454274,0.3632003814,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hymenoptera,Hymenoptera_Group_127,Liris_sp,NA,NA,0.06162730854,0.03438719126,0.4235173732,0.109501943,0.1006310775,0.0082131048,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hymenoptera,Hymenoptera_Group_128,Liris_sp,NA,NA,0.2349387162,0.1454667305,0.2976519028,0.2031881617,0.1742477344,0.2621026994,0,0,0,0,0,1
Hymenoptera,Hymenoptera_Group_129,Trypoxylon_nitidum,E,1,0.167213731,0.09536596983,0.4237934642,0.1934996005,0.1682820327,0.1648271836,0,0,0,0,0,1
Hymenoptera,Hymenoptera_Group_13,Trichogrammatidae_sp,NA,NA,0.1361321743,0.0908132241,0.3318797848,0.1495745546,0.1339285714,0.1453128832,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hymenoptera,Hymenoptera_Group_130,Pison_sp,NA,NA,0.00978464805,0.0041867641,0.222532224,0.04746566673,0.04589642483,0.1344979731,0,0,0,0,0,1
Hymenoptera,Hymenoptera_Group_131,Pison_sp,NA,NA,0.02832624052,0.01724377514,0.4317659714,0.1008472842,0.09338630282,0.1609443098,0,0,0,0,0,1
Hymenoptera,Hymenoptera_Group_132,Pison_sp,NA,NA,0.04350792138,0.02063405965,0.2843613531,0.08755301428,0.08203301137,0.4324330328,0,0,0,0,0,1
Hymenoptera,Hymenoptera_Group_133,Pison_irridipennis,NA,NA,0.269429591,0.1762950166,0.3163915104,0.2317180225,0.1946080407,0.2295663933,0.04207252877,0.0177254791,0.03785591087,0.02184906203,0.0213453661,0.2200633786
Hymenoptera,Hymenoptera_Group_134,Netelia_sp,NA,NA,0.0517762695,0.02389450668,0.6489054958,0.12258961,0.1133942161,0.005528523438,0,0,0.014152623,0.0030550613,0.00304414005,0.5223681326
Hymenoptera,Hymenoptera_Group_135,Netelia_sp,NA,NA,0.0326369293,0.0189002044,0.4523786314,0.1091371297,0.101978691,0.0043452118,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hymenoptera,Hymenoptera_Group_136,Netelia_sp,NA,NA,0.1641392377,0.1072122598,0.4963357256,0.1977526926,0.1719939117,0.002373888206,0,0,0,0,0,1
Hymenoptera,Hymenoptera_Group_137,Enicospilus_sp,NA,NA,0.0861776962,0.0535761564,0.4348638714,0.1306204943,0.1185248149,0.0976629877,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hymenoptera,Hymenoptera_Group_138,Enicospilus_aequalis,NA,NA,0.0616019941,0.03687980414,0.2895566194,0.1080498475,0.0997868638,0.4230433842,0,0,0,0,0,1
Hymenoptera,Hymenoptera_Group_139,Echthromorpha_agrestoria,P,NA,0.1484227585,0.09876438263,0.3431180115,0.1814017239,0.1597403143,0.1991873993,0.0023201898,0.00098814285,0.0035213086,0.00153163155,0.00152985155,0.4600319193
Hymenoptera,Hymenoptera_Group_14,Trichogrammatidae_sp,NA,NA,0.1147065482,0.0685287617,0.2787023591,0.135778426,0.1225153139,0.1283734006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Hymenoptera,Hymenoptera_Group_140,Ichneumonidae_sp,NA,NA,0.1069137763,0.0740105608,0.432886669,0.16687552,0.14811034,0.06479944643,0,0,0.0197735852,0.004110909767,0.004100203267,0.1481945658
