Number,Order_Group,Species_Name,Final_Status,Status_Confidence,Database_Confidence,Group_Count,Species_Count,Sequence_Count,ML_Similarity,dS_Distance,AA_Similarity,Ztest_Similarity,dN/dS_Similarity,predict,prob. introduced,prob. native,ML_Distance,dN_Distance,dN_Similarity,dS_Similarity,AA_Distance,Ztest_Distance,dN/dS_Distance
1261,Lepidoptera_Group_507,Euxoa violaris,native,33.0,50.0,1,1.0,1,,0.22259345,,,,native,0.25438774592197416,0.7456122540780252,0.048449978958237716,0.02123870761214682,0.014755502862061018,0.02300575183692591,0.012241675535187967,6.12057063966866e-09,0.05071397773394625
1262,Lepidoptera_Group_508,Agrotis ipsilon,native,33.0,50.0,1,1.0,2,0.0,0.19127393,0.0,1.0,,native,0.2122721019077574,0.7877278980922424,0.03282069558598397,0.0070748487577433055,0.0,0.0,0.0,4.939407884644884e-09,0.019659539870278478
1263,Lepidoptera_Group_509,Agrotis gladiaria,native,33.0,50.0,1,1.0,3,0.0,0.14405829999999997,0.0,1.0,,native,0.2059613853608106,0.7940386146391891,0.013850092329238922,0.0,0.0,0.0,0.0,8.268139285166435e-08,0.0
1264,Lepidoptera_Group_51,Hedya nubiferana,,33.0,,1,1.0,2,0.0,0.33487741,0.0,1.0,,native,0.34669850537646474,0.6533014946235346,0.08930206543019549,0.02481155308434947,0.0,0.0,0.0,6.9642583218285e-12,0.039380395000819364
1265,Lepidoptera_Group_510,Agrotis venerabilis,native,66.0,50.0,2,1.0,6,0.00565832,0.14405829999999997,0.0,0.66675216,0.0,native,0.10934347375887223,0.890656526241127,0.013850092329238922,0.0,0.0,0.022189583616088214,0.0,1.7947537965945693e-08,0.0
1266,Lepidoptera_Group_510,Agrotis vetusta,native,66.0,50.0,2,1.0,6,0.00565832,0.14405829999999997,0.0,0.66675216,0.0,native,0.10934347375887223,0.890656526241127,0.013850092329238922,0.0,0.0,0.022189583616088214,0.0,1.7947537965945693e-08,0.0
1267,Lepidoptera_Group_511,Noctua pronuba,native,33.0,50.0,1,1.0,3,0.00174097,0.22243293,0.0,0.43810073,0.0,native,0.13983715795029908,0.8601628420497,0.04452297030878476,0.007133978558834931,0.0,0.006585725087015658,0.0,1.0216290842153705e-09,0.017046871494227876
1268,Lepidoptera_Group_512,Hemipachnobia monochromatea,native,33.0,50.0,1,1.0,2,0.0,0.20874459,0.0,1.0,,native,0.21568148771873044,0.784318512281269,0.04080331186553103,0.014140292114952829,0.0,0.0,0.0,1.7333946924374903e-09,0.03600436225988487
1269,Lepidoptera_Group_513,Xestia badicollis,native,33.0,50.0,3,1.0,10,0.00390577,0.2014624,0.0,0.47099291,0.0,native,0.10934347375887223,0.890656526241127,0.031298738275873275,0.0007058309449634843,0.0,0.015174768716848587,0.0,1.9941708851050772e-09,0.0018621671520243192
1270,Lepidoptera_Group_513,Xestia dilucida,native,33.0,50.0,3,1.0,10,0.00390577,0.2014624,0.0,0.47099291,0.0,native,0.10934347375887223,0.890656526241127,0.031298738275873275,0.0007058309449634843,0.0,0.015174768716848587,0.0,1.9941708851050772e-09,0.0018621671520243192
1271,Lepidoptera_Group_513,Xestia elimata,native,33.0,50.0,3,1.0,10,0.00390577,0.2014624,0.0,0.47099291,0.0,native,0.10934347375887223,0.890656526241127,0.031298738275873275,0.0007058309449634843,0.0,0.015174768716848587,0.0,1.9941708851050772e-09,0.0018621671520243192
1272,Lepidoptera_Group_514,Xestia smithii,native,33.0,50.0,1,1.0,2,0.00518021,0.18710722,0.0,0.04494337,0.0,native,0.10934347375887223,0.890656526241127,0.02926256390130745,0.0,0.0,0.01956310143110283,0.0,3.620187145267679e-09,0.0
1273,Lepidoptera_Group_515,Protolampra brunneicollis,native,33.0,50.0,1,1.0,3,0.00129386,0.1778749,0.0,0.49165033,0.0,native,0.14750860530136464,0.8524913946986349,0.028260708087450376,0.0070748487577433055,0.0,0.004851362589580016,0.012260425881073003,1.5646571560055223e-08,0.02114046137718769
1274,Lepidoptera_Group_516,Xestia dolosa,native,33.0,50.0,1,1.0,1,,0.15104611,,,,native,0.10239218464473213,0.8976078153552675,0.018653952859906286,0.0,0.014755502862061018,0.02300575183692591,0.0,4.080380426445774e-08,0.0
1275,Lepidoptera_Group_517,Spaelotis clandestina,native,33.0,50.0,1,1.0,1,,0.14861078,,,,native,0.11433533982297661,0.8856646601770234,0.017761182606957457,0.007056073448753228,0.014755502862061018,0.02300575183692591,0.012241675535187967,1.5799969320447922e-07,0.025236245844569533
1276,Lepidoptera_Group_518,Abagrotis alternata,native,66.0,50.0,2,1.0,3,0.00345429,0.14175763,0.0,0.36327936,0.0,native,0.10934347375887223,0.890656526241127,0.013102680061779733,0.0,0.0,0.013157505461289534,0.0,7.777266451909802e-08,0.0
1277,Lepidoptera_Group_518,Abagrotis anchocelioides,native,66.0,50.0,2,1.0,3,0.00345429,0.14175763,0.0,0.36327936,0.0,native,0.10934347375887223,0.890656526241127,0.013102680061779733,0.0,0.0,0.013157505461289534,0.0,7.777266451909802e-08,0.0
1278,Lepidoptera_Group_519,Abagrotis brunneipennis,native,66.0,50.0,4,1.0,10,0.0045402,0.14175763,0.0,0.47306206,0.0,native,0.10934347375887223,0.890656526241127,0.013102680061779733,0.0,0.0,0.017367872124123857,0.0,2.822518791225648e-08,0.0
1279,Lepidoptera_Group_519,Abagrotis cupida,native,66.0,50.0,4,1.0,10,0.0045402,0.14175763,0.0,0.47306206,0.0,native,0.10934347375887223,0.890656526241127,0.013102680061779733,0.0,0.0,0.017367872124123857,0.0,2.822518791225648e-08,0.0
1280,Lepidoptera_Group_519,Abagrotis magnicupida,native,66.0,50.0,4,1.0,10,0.0045402,0.14175763,0.0,0.47306206,0.0,native,0.10934347375887223,0.890656526241127,0.013102680061779733,0.0,0.0,0.017367872124123857,0.0,2.822518791225648e-08,0.0
1281,Lepidoptera_Group_519,Abagrotis nefascia,native,66.0,50.0,4,1.0,10,0.0045402,0.14175763,0.0,0.47306206,0.0,native,0.10934347375887223,0.890656526241127,0.013102680061779733,0.0,0.0,0.017367872124123857,0.0,2.822518791225648e-08,0.0
1282,Lepidoptera_Group_52,Olethreutes concinnana,,33.0,,1,1.0,1,,0.33170315,,,,native,0.22135668532426125,0.7786433146757384,0.07839835639413537,0.026086676952187908,0.014755502862061018,0.02300575183692591,0.0,1.7333946924374904e-12,0.04180046706482077
1283,Lepidoptera_Group_520,Morrisonia confusa,native,33.0,50.0,1,1.0,3,0.0,0.22133274,0.0,1.0,,native,0.2059613853608106,0.7940386146391891,0.03654682869279707,0.0,0.0,0.0,0.0,2.8378585672649174e-10,0.0
1284,Lepidoptera_Group_521,Morrisonia evicta,native,33.0,50.0,1,1.0,2,0.0,0.22133274,0.0,1.0,,native,0.2059613853608106,0.7940386146391891,0.03654682869279707,0.0,0.0,0.0,0.0,1.3913176867617732e-10,0.0
1285,Lepidoptera_Group_522,Himella fidelis,native,33.0,50.0,1,1.0,1,,0.24529120000000001,,,,native,0.10239218464473213,0.8976078153552675,0.042432369411535886,0.0,0.014755502862061018,0.02300575183692591,0.0,1.7794140205552996e-10,0.0
1286,Lepidoptera_Group_523,Crocigrapha normani,native,33.0,50.0,1,1.0,5,0.00155268,0.23835003,0.0,0.45074021,0.0,native,0.13181697305292644,0.8681830269470728,0.042432369411535886,0.0,0.0,0.005933623935943621,0.0,6.918238993710691e-10,0.0
1287,Lepidoptera_Group_524,Euplexia benesimilis,native,33.0,50.0,1,2.0,2,0.010839,0.14028509,0.0,0.00434038,0.0,native,0.10955945390249061,0.8904405460975087,0.012869323886477248,0.0,0.0,0.04141048952705207,0.0,7.807946003988341e-08,0.0
1288,Lepidoptera_Group_525,Homorthodes lindseyi,,33.0,,1,1.0,1,,0.23706365,,,,native,0.10239218464473213,0.8976078153552675,0.04618699461517255,0.0,0.014755502862061018,0.02300575183692591,0.0,3.129314312011045e-10,0.0
1289,Lepidoptera_Group_526,Spiramater lutra,native,33.0,50.0,1,1.0,2,0.00388252,0.23845176,0.0,0.08280492,0.0,native,0.11906357611679218,0.8809364238832071,0.049174103899856186,0.01411218238958394,0.0,0.014736305619567375,0.0,2.362325510047553e-10,0.031456153740188494
1290,Lepidoptera_Group_527,Phlogophora periculosa,native,33.0,50.0,1,1.0,3,0.00086181,0.22829181,0.0,0.54516175,0.0,native,0.16246929438715546,0.8375307056128438,0.04615970086768181,0.014107532927433278,0.0,0.003253072539612965,0.0,1.0921920539960117e-09,0.03284526056313843
1291,Lepidoptera_Group_528,Pseudorthodes vecors,native,33.0,50.0,1,1.0,4,0.00194569,0.18884151,0.0,0.54140573,0.0,native,0.19987159327941537,0.8001284067205842,0.03453431724610165,0.014166449776059986,0.0,0.00735203016482797,0.012269948167998928,7.347752722810247e-09,0.039872689621281696
1292,Lepidoptera_Group_529,Orthodes majuscula,native,33.0,50.0,1,1.0,1,,0.18884151,,,,native,0.10870290119167896,0.8912970988083206,0.03289620947976238,0.007042089570223756,0.014755502862061018,0.02300575183692591,0.0,2.377665286086823e-09,0.019820565912446183
1293,Lepidoptera_Group_53,Olethreutes baccatana,,33.0,,1,1.0,4,0.00496694,0.2833013,0.00534646,0.20473499,0.1328632343,native,0.2024407318651963,0.797559268134803,0.06734141961577307,0.02659219061182058,0.0374753793175822,0.013013293642577736,0.0214793370252167,2.2089277496548548e-10,0.04989046111143521
1294,Lepidoptera_Group_530,Orthodes cynica,native,33.0,50.0,1,1.0,8,0.00032486,0.20212997,0.0,0.82943287,0.0,native,0.1783384080168314,0.8216615919831681,0.03289620947976238,0.0,0.0,0.001228517299405889,0.0,8.390857493480594e-10,0.0
1295,Lepidoptera_Group_531,Cabera erythemaria,native,33.0,50.0,1,1.0,1,,0.39457936,,,,native,0.2823701405126454,0.7176298594873539,0.10784521569134355,0.028412863202695864,0.014755502862061018,0.02300575183692591,0.012297953320840058,8.92774965485504e-12,0.038273008911804
1296,Lepidoptera_Group_532,Zimmermannia grandisella,native,33.0,50.0,1,1.0,1,,0.41624763,,,,native,0.4492093031907365,0.5507906968092628,0.09923131971475495,0.03794656759658968,0.014755502862061018,0.02300575183692591,0.05270711529084823,1.3698420003067954e-11,0.04845434140677144
1297,Lepidoptera_Group_533,Catocala badia,,33.0,,1,1.0,2,0.00131884,0.14884219,0.0,0.31771091,0.0,native,0.2829720250870864,0.7170279749129124,0.020083977101797858,0.01434646559306883,0.0,0.004977630625478026,0.01241315694384555,1.2563276576161988e-08,0.051230764857213736
1298,Lepidoptera_Group_534,Ectoedemia virgulae,native,33.0,50.0,1,2.0,1,,0.09014256,,,,native,0.27030488097973265,0.7296951190202664,0.0022765060161339667,0.016597373147229044,0.014755502862061018,0.02300575183692591,0.028867588507851493,1.3529682466635987e-06,0.09786365699464614
1299,Lepidoptera_Group_535,Stigmella tiliella,native,33.0,50.0,1,1.0,1,,0.44546455,,,,native,0.21807908402340145,0.7819209159765991,0.11800226366400389,0.02379321439712202,0.014755502862061018,0.02300575183692591,0.012297953320840058,4.3104770670348214e-13,0.02838912058586275
1300,Lepidoptera_Group_536,Stigmella AmelanchierYellowlarva,,33.0,,1,1.0,1,,0.41423991,,,,native,0.1830964740928638,0.8169035259071363,0.09656887367021007,0.014282544361516596,0.014755502862061018,0.02300575183692591,0.012297953320840058,9.203865623561894e-12,0.01832591268881193
1301,Lepidoptera_Group_537,Stigmella apicialbella,native,33.0,50.0,1,1.0,1,,0.45069412,,,,native,0.3478531231265409,0.6521468768734594,0.11982151892351885,0.035730832691218066,0.014755502862061018,0.02300575183692591,0.024652719387271867,0.0,0.0421379317552466
1302,Lepidoptera_Group_538,Stigmella ostryaefoliella,native,33.0,50.0,1,1.0,1,,0.26217965,,,,native,0.11531971855976504,0.8846802814402348,0.05305891992130743,0.014225331132609213,0.014755502862061018,0.02300575183692591,0.024652719387271867,1.0768522779567417e-11,0.028838679831197395
1303,Lepidoptera_Group_539,Stigmella microtheriella,,33.0,,1,1.0,2,0.0,0.21250648,0.0,1.0,,native,0.2059613853608106,0.7940386146391891,0.034955796380845505,0.0,0.0,0.0,0.0,6.918238993710691e-11,0.0
1304,Lepidoptera_Group_54,Ancylis uncella,,33.0,,1,1.0,1,,0.35718578,,,,native,0.4371822385859174,0.5628177614140824,0.0962248937542587,0.0428197718037233,0.014755502862061018,0.02300575183692591,0.024539628856028024,3.067955207853965e-12,0.06371800328417013
1305,Lepidoptera_Group_540,Stigmella flavipedella,native,33.0,50.0,1,1.0,1,,0.26389287,,,,native,0.10239218464473213,0.8976078153552675,0.05113955777797488,0.0,0.014755502862061018,0.02300575183692591,0.0,6.672802577082374e-12,0.0
1306,Lepidoptera_Group_541,Stigmella rhoifoliella,native,33.0,50.0,1,1.0,1,,0.30411464,,,,native,0.11937336370544589,0.880626636294554,0.06600463410629905,0.017807865941965532,0.014755502862061018,0.02300575183692591,0.030858736151258,2.024850437183617e-12,0.03112336316185472
1307,Lepidoptera_Group_542,Stigmella villosella,native,33.0,50.0,1,1.0,1,,0.39999221,,,,native,0.1805223285260676,0.8194776714739326,0.09297727763326936,0.007112647820265864,0.014755502862061018,0.02300575183692591,0.012297953320840058,1.417395306028532e-13,0.009451304211277068
1308,Lepidoptera_Group_543,Pyreferra citrombra,native,33.0,50.0,1,1.0,1,,0.50473495,,,,native,0.17328525202902795,0.8267147479709719,0.11459877270069359,0.0,0.014755502862061018,0.02300575183692591,0.0,0.0,0.0
1309,Lepidoptera_Group_544,Ectoedemia rubifoliella,native,33.0,50.0,1,1.0,1,,0.38330179,,,,introduced,0.561308952818642,0.4386910471813582,0.10758812504492692,0.05365124401089161,0.014755502862061018,0.02300575183692591,0.04953474935267842,2.3469857340082836e-11,0.07439622841263323
1310,Lepidoptera_Group_545,Heterocampa biundata,native,33.0,50.0,1,1.0,1,,0.40459646,,,,native,0.18139114498609038,0.8186088550139096,0.09682988130922206,0.014253866762907932,0.014755502862061018,0.02300575183692591,0.0,0.0,0.018725032774373363
1311,Lepidoptera_Group_546,Coleophora lineapulvella,,33.0,,1,1.0,3,0.00087629,0.2140275,0.0,0.54514061,0.0,native,0.3129823064603815,0.6870176935396171,0.04386144570544777,0.021791993608075603,0.0,0.0033184253724625155,0.012548020344633497,1.1934345758551924e-09,0.05411770292990067
1312,Lepidoptera_Group_547,Homochlodes disconventa,native,33.0,50.0,1,1.0,2,0.00676371,0.35263798,0.00600602,0.71970986,0.6488453622,native,0.27605221956536236,0.7239477804346366,0.0856212549682982,0.029045757928425682,0.11513138721488647,0.008186505264258027,0.008032450241971743,9.771437337014879e-09,0.04377897596284441
1313,Lepidoptera_Group_548,,,,,0,,1,,0.31105183,,,,native,0.11787126125510636,0.8821287387448935,0.07432404020580057,0.0164188834895521,0.014755502862061018,0.02300575183692591,0.014115078495875608,4.38717594723117e-11,0.028055811217193256
1314,Lepidoptera_Group_549,,,,,0,,1,,0.07431818,,,,native,0.4780209918058934,0.5219790081941064,0.0047607378404968675,0.0397603547244327,0.014755502862061018,0.02300575183692591,0.06876471357161537,0.0001142813314925602,0.28435911565437777
1315,Lepidoptera_Group_55,Retinia comstockiana,,33.0,,1,1.0,1,,0.34553196,,,,introduced,0.5900775525282707,0.4099224474717302,0.0992162598619455,0.06789119787942505,0.014755502862061018,0.02300575183692591,0.07430475870672044,3.4667893848749804e-13,0.1044328711148882
1316,Lepidoptera_Group_550,Coleophora cretaticostella,,33.0,,1,1.0,1,,0.30791839,,,,native,0.1763097270084168,0.823690272991583,0.06945330462803764,0.021715188752395965,0.014755502862061018,0.02300575183692591,0.03776250116454092,1.4802883877895383e-12,0.03748348406367024
1317,Lepidoptera_Group_551,Darapsa myron,native,33.0,50.0,1,1.0,1,,0.38202353,,,,native,0.36800471433748927,0.6319952856625101,0.09354606430689504,0.03622928342743103,0.014755502862061018,0.02300575183692591,0.012469942941440318,0.0,0.050405926423858216
1318,Lepidoptera_Group_552,Speyeria atlantis,native,33.0,50.0,1,1.0,2,0.00131647,0.20705306,0.0,0.31773219,0.0,native,0.13787835024678693,0.8621216497532123,0.032650798267887984,0.0,0.0,0.004911846666115137,0.0,1.9634913330265376e-10,0.0
1319,Lepidoptera_Group_553,Speyeria cybele,native,33.0,50.0,1,1.0,1,,0.15232873,,,,native,0.11381761610942552,0.8861823838905745,0.019212812908461614,0.0072138357331783635,0.014755502862061018,0.02300575183692591,0.012469942941440318,5.230863629391011e-09,0.025170764000493777
1320,Lepidoptera_Group_554,Renia fraternalis,native,33.0,50.0,1,1.0,1,,0.23141041,,,,introduced,0.5450604902052999,0.45493950979470016,0.06479363950514898,0.07323449465286033,0.014755502862061018,0.02300575183692591,0.08895640202207368,6.642123025003835e-10,0.16820727200760344
1321,Lepidoptera_Group_555,,,,,0,,1,,0.09265317,,,,native,0.28441072007277246,0.7155892799272264,0.0081094087932835,0.0164188834895521,0.014755502862061018,0.02300575183692591,0.014115078495875608,3.129314312011044e-05,0.09418794218001589
1322,Lepidoptera_Group_556,Eupithecia palpata,native,33.0,50.0,1,1.0,1,,0.5451153,,,,native,0.41234458417085446,0.5876554158291462,0.13783680524646635,0.04428921479579743,0.014755502862061018,0.02300575183692591,0.02523414059768988,0.0,0.04318387192904646
1323,Lepidoptera_Group_557,Eupithecia miserulata,native,33.0,50.0,1,1.0,1,,0.48105863,,,,native,0.4363314315228748,0.5636685684771255,0.13783680524646635,0.04415150553515187,0.014755502862061018,0.02300575183692591,0.025353730892200572,3.7582451296211076e-14,0.04878198601734728
1324,Lepidoptera_Group_558,Coleophora sparsipulvella,,33.0,,1,1.0,1,,0.249704,,,,native,0.20414494755904816,0.795855052440951,0.05310751566962481,0.022029684050999143,0.014755502862061018,0.02300575183692591,0.025353730892200572,5.568338702254946e-11,0.04689156628840665
1325,Lepidoptera_Group_559,Coleophora puberuloides,,33.0,,1,1.0,1,,0.09019549,,,,native,0.3097130068764838,0.6902869931235152,0.007436991731085543,0.029027160079823033,0.014755502862061018,0.02300575183692591,0.038121298796069986,5.430280717901518e-06,0.17105339404642003
1326,Lepidoptera_Group_56,Epiblema strenuana,,33.0,,1,2.0,1,,0.35851193,,,,native,0.12776557439039218,0.8722344256096077,0.07608500560747,0.007456708019414855,0.014755502862061018,0.02300575183692591,0.0,1.2747353888633225e-14,0.011054917248122534
1327,Lepidoptera_Group_560,,,,,0,,1,,0.54867749,,,,native,0.27245765956617274,0.7275423404338272,0.14104369537595085,0.030025339267038455,0.014755502862061018,0.02300575183692591,0.02571942950695123,0.0,0.029085916316280876
1328,Lepidoptera_Group_561,Lithophane lepida,native,33.0,50.0,1,1.0,1,,0.22800789,,,,native,0.10239218464473213,0.8976078153552675,0.03828016051656796,0.0,0.014755502862061018,0.02300575183692591,0.0,2.346985734008283e-10,0.0
1329,Lepidoptera_Group_562,Euplexia benesimilis,native,33.0,50.0,1,2.0,1,,0.14028509,,,,native,0.10239218464473213,0.8976078153552675,0.012869323886477248,0.0,0.014755502862061018,0.02300575183692591,0.0,1.1244055836784782e-08,0.0
1330,Lepidoptera_Group_563,Zale minerea,native,33.0,50.0,1,2.0,1,,0.13042977,,,,native,0.10314260155383978,0.8968573984461597,0.009043370068821555,0.0,0.014755502862061018,0.02300575183692591,0.0,5.016106764841233e-07,0.0
1331,Lepidoptera_Group_564,Operophtera bruceata,native,33.0,50.0,1,1.0,39,0.002589,0.39486248,0.00297459,0.49342579,0.1536635197,native,0.20743723012649537,0.7925627698735042,0.0858373513360459,0.017369183864238944,0.021605582547286183,0.006486959949382359,0.0029759821443211187,2.1015493173799663e-15,0.023380054204559683
1332,Lepidoptera_Group_565,,,,,0,,1,,0.41169037,,,,introduced,0.657541808402376,0.34245819159762503,0.1644365117295774,0.15049563648065892,0.014755502862061018,0.02300575183692591,0.10594651572165682,4.4638748274275197e-10,0.19429658611233497
1333,Lepidoptera_Group_566,,,,,0,,1,,0.41624763,,,,native,0.2838722429629849,0.7161277570370144,0.09923131971475495,0.031239771682375884,0.014755502862061018,0.02300575183692591,0.03943264609615526,2.454364166283172e-10,0.03989036842866736
1334,Lepidoptera_Group_567,Coleophora alnifoliae,,33.0,,1,1.0,1,,0.32475645,,,,introduced,0.5548361266504952,0.44516387334950497,0.08515631331297603,0.0495607110964786,0.014755502862061018,0.02300575183692591,0.05270711529084823,2.2702868538119344e-10,0.08111323337543637
1335,Lepidoptera_Group_568,Peridroma saucia,native,33.0,50.0,1,1.0,1,,0.27774736,,,,native,0.11211228700265205,0.8878877129973477,0.05972027557527429,0.015060317747544143,0.014755502862061018,0.02300575183692591,0.0,4.172419082681392e-11,0.028820145258392653
1336,Lepidoptera_Group_569,,,,,0,,1,,0.30191415,,,,native,0.4587712575700548,0.5412287424299451,0.08177870311809243,0.05741212650961493,0.014755502862061018,0.02300575183692591,0.027575499765593932,3.021935879736155e-09,0.1010722969526287
1337,Lepidoptera_Group_57,Epiblema strenuana,,33.0,,1,2.0,2,0.00141802,0.35851193,0.0,0.31761978,0.0,native,0.16325173999244688,0.8367482600075524,0.07608500560747,0.007456708019414855,0.0,0.005259386668376366,0.0,1.405123485197116e-13,0.011054917248122534
1338,Lepidoptera_Group_570,Zale minerea,native,33.0,50.0,1,2.0,1,,0.13042977,,,,native,0.10239218464473213,0.8976078153552675,0.009043370068821555,0.0,0.014755502862061018,0.02300575183692591,0.0,4.3564963951526305e-08,0.0
1339,Lepidoptera_Group_571,Xestia homogena,native,33.0,50.0,1,1.0,1,,0.18652247,,,,native,0.11381761610942552,0.8861823838905745,0.03247099221053258,0.007567620761558511,0.014755502862061018,0.02300575183692591,0.013079743776657224,2.546402822518791e-09,0.02156453869990269
1340,Lepidoptera_Group_572,Bleptina caradrinalis,native,33.0,50.0,1,1.0,1,,0.25692951,,,,native,0.11049807760179452,0.889501922398205,0.058141530815436826,0.0075354649393562225,0.014755502862061018,0.02300575183692591,0.0,1.495628163828808e-10,0.015588633085030246
1341,Lepidoptera_Group_573,Zale galbanata,native,33.0,50.0,1,1.0,1,,0.18223162,,,,native,0.17610445506134675,0.8238955449386529,0.02981079977816585,0.0150465113294021,0.014755502862061018,0.02300575183692591,0.02622373624206745,2.4390243902439025e-09,0.04388580313860659
1342,Lepidoptera_Group_574,Donacaula nr. melinellus,,,,1,1.0,2,0.01328705,0.09265317,0.01111123,0.02893496,0.1009351182,native,0.2706100735543441,0.7293899264456549,0.0081094087932835,0.021734638410858275,0.07808408527741896,0.035691618627261355,0.03767573066232829,2.62310170271514e-06,0.12468209957300788
1343,Lepidoptera_Group_575,Acronicta oblinita,native,33.0,50.0,1,1.0,1,,0.22568774,,,,native,0.11049807760179452,0.889501922398205,0.040516924260798656,0.007572980065258894,0.014755502862061018,0.02300575183692591,0.0,7.470470931124406e-11,0.017834905649709173
1344,Lepidoptera_Group_576,,,,,0,,1,,0.07431818,,,,native,0.4741370117414748,0.5258629882585247,0.0047607378404968675,0.0397603547244327,0.014755502862061018,0.02300575183692591,0.06876471357161537,1.0737843227488877e-05,0.28435911565437777
1345,Lepidoptera_Group_577,Parasa chloris,,33.0,,1,1.0,1,,0.36799689,,,,native,0.4741339325003849,0.5258660674996147,0.09941538259511347,0.06578996041602317,0.014755502862061018,0.02300575183692591,0.04244233071667487,2.193587973615585e-12,0.0950227175960144
1346,Lepidoptera_Group_578,Cameraria ulmella,native,33.0,50.0,1,1.0,1,,0.25585886,,,,native,0.20414494755904816,0.795855052440951,0.05423584205262144,0.02309693082100226,0.014755502862061018,0.02300575183692591,0.02661513968191871,2.132228869458506e-11,0.04798061201379171
1347,Lepidoptera_Group_579,Niphonyx segregata,introduced,33.0,50.0,1,1.0,1,,0.25653283,,,,native,0.20264284510870867,0.7973571548912907,0.05750129032711555,0.023080249544583854,0.014755502862061018,0.02300575183692591,0.013274469194692974,8.375517717441325e-09,0.04781999408442438
1348,Lepidoptera_Group_58,Gynnidomorpha romonana,,33.0,,1,1.0,1,,0.33312106,,,,native,0.19107722876306885,0.8089227712369312,0.09708673944009648,0.017687157386435746,0.014755502862061018,0.02300575183692591,0.012241675535187967,2.7458199110292987e-10,0.028220709011198858
1349,Lepidoptera_Group_580,Chionodes mediofuscella,,33.0,,1,1.0,1,,0.2807239,,,,native,0.1786559977566881,0.8213440022433116,0.061582045407387875,0.02313671743986403,0.014755502862061018,0.02300575183692591,0.013274469194692974,2.975916551618346e-11,0.04380607317004595
1350,Lepidoptera_Group_581,Pseudexentera costomaculana,,33.0,,1,1.0,1,,0.30323328,,,,native,0.11049807760179452,0.889501922398205,0.06290541655865872,0.0077493756903641645,0.014755502862061018,0.02300575183692591,0.0,5.951833103236692e-13,0.013583191469976745
1351,Lepidoptera_Group_582,Bibarrambla allenella,,33.0,,1,1.0,1,,0.42115606,,,,native,0.4907144663360042,0.5092855336639959,0.11782483641950316,0.051159735663454005,0.014755502862061018,0.02300575183692591,0.02899407978558378,3.650866697346218e-12,0.06456500780381604
1352,Lepidoptera_Group_583,Asaphocrita busckiella,,33.0,,1,1.0,1,,0.54910213,,,,introduced,0.5193905141838742,0.4806094858161261,0.15191971717667968,0.06305327279731247,0.014755502862061018,0.02300575183692591,0.031419828883968985,0.0,0.06103324703567392
1353,Lepidoptera_Group_584,Phaecasiophora confixana,,33.0,,1,1.0,3,0.00290562,0.37538699,0.0,0.38830948,0.0,native,0.31700238466982883,0.6829976153301702,0.09546043630897603,0.031602891127134845,0.0,0.010945551418879318,0.01356746675364402,3.727565577542568e-11,0.04474655121617219
1354,Lepidoptera_Group_585,Apoda y-inversum,,33.0,,1,1.0,1,,0.36521454,,,,native,0.39283924110908003,0.6071607588909189,0.09027140483976807,0.03924738772852797,0.014755502862061018,0.02300575183692591,0.016240367344151525,8.912409878815768e-09,0.05711822022485404
1355,Lepidoptera_Group_586,Tebenna gnaphaliella,,33.0,,1,1.0,2,0.00144665,0.52410598,0.0,0.31757024,0.0,introduced,0.6553919873685042,0.3446080126314967,0.14160489846573904,0.07173559323647284,0.0,0.0054125778117108045,0.05501394279464732,0.0,0.07274908733860277
1356,Lepidoptera_Group_587,,,,,0,,1,,0.09653585,,,,introduced,0.5332318843128238,0.46676811568717635,0.016578071985059048,0.04818060166343666,0.014755502862061018,0.02300575183692591,0.08403204228152178,5.445620493940788e-06,0.2652745364310057
1357,Lepidoptera_Group_588,Virbia opella,,33.0,,1,1.0,2,0.00515099,0.41478189,0.0,0.08184147,0.0,native,0.19571561775354238,0.8042843822464573,0.10093340502681787,0.017316052224242446,0.0,0.019506051500242923,0.014944105914364632,2.178248197576315e-11,0.022189170696508134
1358,Lepidoptera_Group_589,Coryphista meadii,native,33.0,50.0,1,1.0,1,,0.35967981,,,,native,0.18705899953262875,0.8129410004673709,0.10250961000150223,0.016598047496701275,0.014755502862061018,0.02300575183692591,0.0,1.1090658076392083e-08,0.024527479038001624
1359,Lepidoptera_Group_59,Cydia lacustrina,,33.0,,1,1.0,2,0.00828966,0.27826702,0.01960847,0.60688597,0.6035227901,native,0.2522912641873755,0.7477087358126238,0.06519818077693494,0.027291065109596814,0.1366345018608731,0.010445102735482045,0.023169810434538064,6.534744592728945e-11,0.052127958705724474
1360,Lepidoptera_Group_590,,,,,0,,1,,0.33871275,,,,native,0.16576843516081702,0.8342315648391829,0.07725829691916368,0.019811145271506136,0.014755502862061018,0.02300575183692591,0.014656484702807154,1.7180549163982206e-08,0.031087801339767844
1361,Lepidoptera_Group_591,Anania mysippusalis,native,33.0,,1,1.0,1,,0.51179753,,,,introduced,0.5029444122314403,0.49705558776855985,0.1332646017390624,0.0539593862276248,0.014755502862061018,0.02300575183692591,0.029393694860508798,1.4173953060285318e-09,0.056037762412184736
1362,Lepidoptera_Group_592,Papaipema cerina,,33.0,,1,1.0,1,,0.10042834,,,,native,0.10314260155383978,0.8968573984461597,0.0,0.0,0.014755502862061018,0.02300575183692591,0.0,5.629697806412027e-07,0.0
