Number,Order_Group,Species_Name,Final_Status,Status_Confidence,Database_Confidence,Group_Count,Species_Count,Sequence_Count,predict,predict prob,1,ML_Distance,ML_Similarity,dN_Distance,dN_Similarity,dS_Distance,dS_Similarity,AA_Distance,AA_Similarity,Ztest_Distance,Ztest_Similarity,dN/dS_Distance,dN/dS_Similarity
718,Hymenoptera_Group_35,Lasioglossum versatum,native,33.0,,1,1.0,1,native,0.11863195957551088,0.881368040424489,0.013070127885873358,0.05037945131056341,0.0,0.041723175312406005,0.03473145082801463,0.06532519391654028,0.0,0.03820208068461324,0.00020374290535358182,0.5321156457992706,0.0,0.04745380300671628
719,Hymenoptera_Group_36,Lasioglossum katherineae,native,33.0,,1,1.0,3,native,0.15856968548460698,0.841430314515393,0.013070127885873358,0.0,0.0,0.0,0.03473145082801463,0.0,0.0,0.0,2.8531983433041878e-05,1.0,0.0,0.04745380300671628
723,Hymenoptera_Group_38,Lasioglossum laevissimum,native,33.0,,1,1.0,1,native,0.19759366591928643,0.8024063340807138,0.02252480006301528,0.05037945131056341,0.013941288036488995,0.041723175312406005,0.04151423110581281,0.06532519391654028,0.012241675535187967,0.03820208068461324,5.000766988801964e-06,0.5321156457992706,0.0442197220920515,0.04745380300671628
724,Hymenoptera_Group_39,Lasioglossum imitatum,native,33.0,50.0,1,1.0,1,native,0.1625992522808729,0.8374007477191271,0.04685587028680487,0.05037945131056341,0.0139139591368248,0.041723175312406005,0.07564261506025247,0.06532519391654028,0.012241675535187967,0.03820208068461324,2.991256327657616e-05,0.5321156457992706,0.029626768851949502,0.04745380300671628
725,Hymenoptera_Group_4,,,,,0,,1,introduced,0.628318386678602,0.3716816133213973,0.2560332015023867,0.05037945131056341,0.4284105640259164,0.041723175312406005,0.13956052429165836,0.06532519391654028,0.5644420901451901,0.03820208068461324,0.006293281178094799,0.5321156457992706,0.5646246518464996,0.04745380300671628
726,Hymenoptera_Group_40,Lasioglossum nigroviride,native,33.0,,1,1.0,1,native,0.2016251040802241,0.7983748959197762,0.02252480006301528,0.05037945131056341,0.013936709558493304,0.041723175312406005,0.04151423110581281,0.06532519391654028,0.012241675535187967,0.03820208068461324,9.433962264150943e-05,0.5321156457992706,0.04420519982985676,0.04745380300671628
727,Hymenoptera_Group_41,Halictus ligatus,native,33.0,,1,1.0,1,introduced,0.6241534133066855,0.37584658669331333,0.16140853336690145,0.05037945131056341,0.11757400172245538,0.041723175312406005,0.19358992789473337,0.06532519391654028,0.17670194896872699,0.03820208068461324,3.4821291609142504e-05,0.5321156457992706,0.11720634039949304,0.04745380300671628
728,Hymenoptera_Group_42,,,,,0,,1,introduced,0.603963364505135,0.39603663549486406,0.19549080462736695,0.05037945131056341,0.10273433822064151,0.041723175312406005,0.22587229513220292,0.06532519391654028,0.11224582949911943,0.03820208068461324,2.4083448381653625e-06,0.5321156457992706,0.0893998644092476,0.04745380300671628
729,Hymenoptera_Group_43,Halictus rubicundus,introduced,66.0,50.0,1,1.0,1,introduced,0.6262911861786604,0.37370881382133875,0.16140853336690145,0.05037945131056341,0.10273433822064151,0.041723175312406005,0.20957384135292328,0.06532519391654028,0.11224582949911943,0.03820208068461324,4.3564963951526305e-06,0.5321156457992706,0.09552818984188227,0.04745380300671628
730,Hymenoptera_Group_44,,,,,0,,2,native,0.37111751724539915,0.6288824827546025,0.00723103661813942,0.21366314245878382,0.019421442260710183,0.7937507222315245,0.018620500832097424,0.2658747448404594,0.03457721594382836,0.8116625111495185,0.017799064273661604,0.01957464225362373,0.09173133613505478,0.17430108880879971
731,Hymenoptera_Group_45,,,,,0,,2,native,0.36319605912073677,0.6368039408792644,0.06507058340170632,0.05806213659699496,0.02845016537613362,0.0,0.10217698348091167,0.10076435520048399,0.03787706283561883,0.0,0.0010388249731553918,0.08239350467214994,0.0482483540637114,0.0
732,Hymenoptera_Group_46,,,,,0,,1,native,0.36005559335924486,0.6399444066407565,0.00723103661813942,0.05037945131056341,0.01440818631581693,0.041723175312406005,0.018620500832097424,0.06532519391654028,0.025596361972832757,0.03820208068461324,0.005317042491179628,0.5321156457992706,0.06805273081633566,0.04745380300671628
733,Hymenoptera_Group_47,,,,,0,,1,native,0.138305027767718,0.8616949722322821,0.019374733154879444,0.05037945131056341,0.006914034154654376,0.041723175312406005,0.03227313721627777,0.06532519391654028,0.012241675535187967,0.03820208068461324,0.01225752416014726,0.5321156457992706,0.025282229408226616,0.04745380300671628
734,Hymenoptera_Group_48,,,,,0,,1,native,0.138305027767718,0.8616949722322821,0.036271494519224116,0.05037945131056341,0.006914034154654376,0.041723175312406005,0.06962039019246982,0.06532519391654028,0.012241675535187967,0.03820208068461324,0.003808789691670501,0.5321156457992706,0.0156283994159547,0.04745380300671628
735,Hymenoptera_Group_49,,,,,0,,3,native,0.18514568843151255,0.8148543115684875,0.019374733154879444,0.0,0.007347960293997844,0.0,0.038339686151576936,0.0,0.013041440644977663,0.0,0.013795075931891393,1.0,0.02441879820688259,0.04745380300671628
736,Hymenoptera_Group_5,,,,,0,,3,introduced,0.6707045327203357,0.3292954672796636,0.13529712740819702,0.0,0.14020083997715596,0.0,0.13956052429165836,0.0,0.19088860510452893,0.0,0.035408268139285166,1.0,0.18477800760156743,0.04745380300671628
737,Hymenoptera_Group_50,Apis mellifera,introduced,100.0,100.0,1,1.0,3,introduced,0.6130563989204301,0.3869436010795692,0.19791495801279058,0.012755319055841857,0.28717449113264965,0.16241778352156555,0.1631802691480003,0.0,0.41313755154773674,0.16228650170054065,0.0007635833716827733,0.5458833325165083,0.3317677594460249,0.04745380300671628
738,Hymenoptera_Group_51,,,,,0,,1,introduced,0.6322247586869828,0.36777524131301637,0.16970865856221226,0.05037945131056341,0.19531396716761718,0.041723175312406005,0.17066381975488168,0.06532519391654028,0.269632381146546,0.03820208068461324,0.00014465408805031444,0.5321156457992706,0.2171510566781867,0.04745380300671628
739,Hymenoptera_Group_52,,,,,0,,1,introduced,0.5026620556702242,0.49733794432977585,0.10312967529508592,0.05037945131056341,0.07736087456553417,0.041723175312406005,0.11302162613099112,0.06532519391654028,0.08689209860691886,0.03820208068461324,0.009124037429053536,0.5321156457992706,0.12111993509922146,0.04745380300671628
740,Hymenoptera_Group_53,Bombus terricola,native,100.0,100.0,1,1.0,2,introduced,0.5427573821208465,0.4572426178791528,0.1070348274835732,0.01834611796539793,0.08437251193327495,0.0,0.11724730370137698,0.031164506645694943,0.07430475870672044,0.0,0.004124957815615892,0.3176434937292746,0.12825953586773964,0.0
741,Hymenoptera_Group_54,Bombus vagans,native,100.0,100.0,1,1.0,10,introduced,0.5250642721651827,0.47493572783481697,0.05994692457147521,0.007350583632524473,0.04909785891398407,0.0,0.06833597388613619,0.012408376406744385,0.049306455198429085,0.0,0.009039254486884491,0.8314056535091179,0.11245699527636635,0.0
742,Hymenoptera_Group_55,,,,,0,,2,native,0.49724887650895316,0.5027511234910469,0.06434103905937376,0.0,0.042705274361753566,0.0,0.08669514740350082,0.0,0.044266972078862626,0.0,0.005829897223500536,1.0,0.08218338533064992,0.04745380300671628
743,Hymenoptera_Group_56,,,,,0,,4,native,0.34567527462674125,0.6543247253732596,0.052668562097594976,0.025263318566367213,0.04273448434152452,0.08020955916166903,0.06092394242498297,0.03242747322617161,0.015628587157157883,0.08144235628786947,0.012441984967019482,0.445306878644315,0.10602342225764083,0.14441292768479005
744,Hymenoptera_Group_57,,,,,0,,1,native,0.3381828488906764,0.6618171511093249,0.01067793644459518,0.05037945131056341,0.01389124420723378,0.041723175312406005,0.024974815123902587,0.06532519391654028,0.024539628856028024,0.03820208068461324,0.003756250958736002,0.5321156457992706,0.05776884950109094,0.04745380300671628
745,Hymenoptera_Group_58,,,,,0,,2,native,0.3880941568816609,0.61190584311834,0.057487196308096775,0.0,0.024341566994280254,0.0,0.07908151131543406,0.0,0.024539628856028024,0.0,0.001608084061972695,1.0,0.05016850628347013,0.04745380300671628
746,Hymenoptera_Group_59,,,,,0,,1,native,0.262354086396585,0.7376459136034158,0.01067793644459518,0.05037945131056341,0.01389124420723378,0.041723175312406005,0.024974815123902587,0.06532519391654028,0.015628587157157883,0.03820208068461324,0.003952047860101242,0.5321156457992706,0.05776884950109094,0.04745380300671628
747,Hymenoptera_Group_6,,,,,0,,2,introduced,0.6716922313824529,0.32830776861754635,0.13529712740819702,0.0,0.14020083997715596,0.0,0.1425691909155178,0.0,0.19088860510452893,0.0,0.03326128240527688,1.0,0.18152229294317604,0.04745380300671628
748,Hymenoptera_Group_60,Bombus impatiens,native,66.0,50.0,1,2.0,2,native,0.45209454634483476,0.5479054536551657,0.02380547778357814,0.0,0.030023209742389298,0.0,0.03375458681410819,0.0,0.04999770368445902,0.0,0.04295835250805338,1.0,0.10715880800870924,0.04745380300671628
749,Hymenoptera_Group_61,Bombus impatiens,native,66.0,50.0,1,2.0,4,native,0.45209454634483476,0.5479054536551657,0.02380547778357814,0.0,0.030023209742389298,0.0,0.03375458681410819,0.0,0.0526966568240279,0.0,0.013280825279950913,1.0,0.10715880800870924,0.04745380300671628
750,Hymenoptera_Group_62,Anthidiellum notatum,native,66.0,50.0,1,1.0,1,introduced,0.6350483998536826,0.3649516001463166,0.24208518435826454,0.05037945131056341,0.3972227882370574,0.041723175312406005,0.1490333087672236,0.06532519391654028,0.45353719123081904,0.03820208068461324,0.0017258935419542873,0.5321156457992706,0.4955375107315259,0.04745380300671628
751,Hymenoptera_Group_63,Osmia simillima,native,100.0,100.0,1,1.0,1,native,0.43355510633876604,0.5664448936612347,0.03958215812376841,0.05037945131056341,0.03850925899305225,0.041723175312406005,0.0537001509859262,0.06532519391654028,0.04063066213302384,0.03820208068461324,0.007431109065807639,0.5321156457992706,0.10396891814949719,0.04745380300671628
752,Hymenoptera_Group_64,Osmia distincta,native,100.0,100.0,1,1.0,1,native,0.43355510633876604,0.5664448936612347,0.03958215812376841,0.05037945131056341,0.03850925899305225,0.041723175312406005,0.0537001509859262,0.06532519391654028,0.04063066213302384,0.03820208068461324,0.011270762386869151,0.5321156457992706,0.10396891814949719,0.04745380300671628
753,Hymenoptera_Group_65,Neopareophora litura,native,33.0,,1,1.0,1,introduced,0.6494006532075253,0.3505993467924738,0.13936622093973802,0.05037945131056341,0.08491646351282493,0.041723175312406005,0.16579229443306726,0.06532519391654028,0.07697795352519476,0.03820208068461324,9.832796441171956e-05,0.5321156457992706,0.09678153841528522,0.04745380300671628
754,Hymenoptera_Group_66,Pristiphora bivittata,native,33.0,,1,1.0,1,introduced,0.6495640921558733,0.35043590784412565,0.16873649319451153,0.05037945131056341,0.0618748648406233,0.041723175312406005,0.17549985171444774,0.06532519391654028,0.05752480401943222,0.03820208068461324,0.0026960576775579073,0.5321156457992706,0.06715948089492278,0.04745380300671628
755,Hymenoptera_Group_67,Nematus atriceps group sp. TN-2010,,33.0,,1,1.0,1,introduced,0.5715704905264839,0.4284295094735148,0.10206133792197393,0.05037945131056341,0.05610126211974811,0.041723175312406005,0.13117239417211884,0.06532519391654028,0.038212081497830064,0.03820208068461324,0.0005726338395459427,0.5321156457992706,0.07783065082569819,0.04745380300671628
756,Hymenoptera_Group_68,Nematus tricolor,,66.0,,1,1.0,1,introduced,0.5742961928973984,0.4257038071026003,0.10206133792197393,0.05037945131056341,0.044762466156995355,0.041723175312406005,0.13117239417211884,0.06532519391654028,0.038212081497830064,0.03820208068461324,0.005591148949225341,0.5321156457992706,0.062100062309377306,0.04745380300671628
757,Hymenoptera_Group_69,Amauronematus brunneus,native,33.0,,1,1.0,1,native,0.29872698206134946,0.7012730179386505,0.11363277793776637,0.05037945131056341,0.02782990582998881,0.041723175312406005,0.17270883722618038,0.06532519391654028,0.019037806608611568,0.03820208068461324,0.000716030065961037,0.5321156457992706,0.030626463001456633,0.04745380300671628
758,Hymenoptera_Group_7,,,,,0,,1,introduced,0.6303612100858775,0.36963878991412175,0.31968551163998743,0.05037945131056341,0.4518573757467753,0.041723175312406005,0.25593519791380387,0.06532519391654028,0.5404407647284436,0.03820208068461324,5.967172879275962e-06,0.5321156457992706,0.35160305663840774,0.04745380300671628
759,Hymenoptera_Group_70,Pachynematus corniger,native,33.0,,1,1.0,1,native,0.29872698206134946,0.7012730179386505,0.11363277793776637,0.05037945131056341,0.02782990582998881,0.041723175312406005,0.17270883722618038,0.06532519391654028,0.019037806608611568,0.03820208068461324,0.0005089584292069336,0.5321156457992706,0.030626463001456633,0.04745380300671628
760,Hymenoptera_Group_71,Periclista sp. SAL-2012,,33.0,,1,1.0,1,introduced,0.6319268845092971,0.36807311549070204,0.20356615883662538,0.05037945131056341,0.16615456360708145,0.041723175312406005,0.14646994179126027,0.06532519391654028,0.19676514004167928,0.03820208068461324,0.0016812854732320907,0.5321156457992706,0.21032082131505447,0.04745380300671628
761,Hymenoptera_Group_72,Fenusa pumila,introduced,100.0,50.0,1,1.0,1,introduced,0.6323962076216755,0.3676037923783236,0.15937504186397625,0.05037945131056341,0.1368304058228558,0.041723175312406005,0.17949744086119734,0.06532519391654028,0.13620104136906735,0.03820208068461324,0.0034594416321521706,0.5321156457992706,0.14565813378566875,0.04745380300671628
762,Hymenoptera_Group_73,Fenella nigrita,introduced,100.0,50.0,1,1.0,1,introduced,0.6300660132705341,0.369933986729465,0.15937504186397625,0.05037945131056341,0.13119706779220516,0.041723175312406005,0.18110656340650824,0.06532519391654028,0.13620104136906735,0.03820208068461324,0.00042891547783402363,0.5321156457992706,0.13858759374298812,0.04745380300671628
763,Hymenoptera_Group_74,Profenusa lucifex,native,33.0,,1,1.0,1,introduced,0.6279653064351302,0.37203469356486896,0.17690506825037652,0.05037945131056341,0.13119706779220516,0.041723175312406005,0.13025854304286028,0.06532519391654028,0.13620104136906735,0.03820208068461324,0.004976990335941095,0.5321156457992706,0.1830626699806485,0.04745380300671628
764,Hymenoptera_Group_75,,,,,0,,1,introduced,0.5519987662438952,0.44800123375610434,0.25480428531867716,0.05037945131056341,0.42058523528973224,0.041723175312406005,0.08720039019488235,0.06532519391654028,0.5181271041813352,0.03820208068461324,0.06845689522932966,0.5321156457992706,0.8058435563220769,0.04745380300671628
765,Hymenoptera_Group_76,Perilampus stygicus,native,33.0,,1,1.0,1,introduced,0.5553815965755527,0.4446184034244469,0.17478855081307912,0.05037945131056341,0.24106105453822832,0.041723175312406005,0.0957920175324315,0.06532519391654028,0.3314651373160584,0.03820208068461324,0.0031872219665592884,0.5321156457992706,0.4298669804167347,0.04745380300671628
766,Hymenoptera_Group_77,,,,,0,,2,introduced,0.6292014900010223,0.37079850999897696,0.18502331263426322,0.0,0.24123734368710112,0.0,0.11430073486317391,0.0,0.3142758580309404,0.0,0.0019623868691517102,1.0,0.37430235397955985,0.04745380300671628
767,Hymenoptera_Group_78,,,,,0,,1,introduced,0.6258887921405308,0.3741112078594682,0.15550215567842032,0.05037945131056341,0.1746734785214964,0.041723175312406005,0.14144811977917046,0.06532519391654028,0.23161767311845297,0.03820208068461324,0.0013716060745513116,0.5321156457992706,0.2276496571658456,0.04745380300671628
768,Hymenoptera_Group_79,,,,,0,,1,introduced,0.6278450014190686,0.3721549985809304,0.15550215567842032,0.05037945131056341,0.1746734785214964,0.041723175312406005,0.1442637795470958,0.06532519391654028,0.19344327954837184,0.03820208068461324,0.00011642890013805798,0.5321156457992706,0.2239327604985679,0.04745380300671628
769,Hymenoptera_Group_8,,,,,0,,1,introduced,0.628318386678602,0.3716816133213973,0.2396988952345958,0.05037945131056341,0.35800521385361767,0.041723175312406005,0.1322192590993357,0.06532519391654028,0.4520794253952492,0.03820208068461324,0.0037465562202791836,0.5321156457992706,0.4934279567265263,0.04745380300671628
770,Hymenoptera_Group_80,,,,,0,,1,introduced,0.6333901463781273,0.3666098536218718,0.20242570587381303,0.05037945131056341,0.19226555263234726,0.041723175312406005,0.1512272419612287,0.06532519391654028,0.19344327954837184,0.03820208068461324,0.0005342690596717288,0.5321156457992706,0.23691930652510867,0.04745380300671628
771,Hymenoptera_Group_81,,,,,0,,2,introduced,0.6757435880904119,0.3242564119095874,0.3051200584164894,0.0,0.5470924864391737,0.0,0.15358770653352685,0.0,0.6617672984712959,0.0,0.00017875441018561127,1.0,0.6654006243841747,0.04745380300671628
772,Hymenoptera_Group_82,Myrmecina americana,native,33.0,,1,1.0,1,introduced,0.6204694431617133,0.3795305568382859,0.2684513736937747,0.05037945131056341,0.2963815264453626,0.041723175312406005,0.2419580383104446,0.06532519391654028,0.32422202046505305,0.03820208068461324,3.5588280411105993e-06,0.5321156457992706,0.2425551603701839,0.04745380300671628
773,Hymenoptera_Group_83,Ponera pennsylvanica,native,33.0,,1,2.0,2,native,0.1672781002002435,0.8327218997997563,0.013046464958002952,0.0,0.0,0.0,0.03363676781895004,0.0,0.0,0.0,0.0006382113821138211,1.0,0.0,0.04745380300671628
774,Hymenoptera_Group_84,Ponera pennsylvanica,native,33.0,,1,2.0,1,native,0.11863195957551088,0.881368040424489,0.013046464958002952,0.05037945131056341,0.0,0.041723175312406005,0.03363676781895004,0.06532519391654028,0.0,0.03820208068461324,0.0011607148335634298,0.5321156457992706,0.0,0.04745380300671628
775,Hymenoptera_Group_85,,,,,0,,1,introduced,0.6117141966520041,0.38828580334799484,0.3038436196331188,0.05037945131056341,0.3137449605930488,0.041723175312406005,0.21519499497088632,0.06532519391654028,0.30362887132787786,0.03820208068461324,1.4265991716520937e-06,0.5321156457992706,0.2849998212473857,0.04745380300671628
776,Hymenoptera_Group_86,,,,,0,,1,introduced,0.5753890840582272,0.42461091594177214,0.1754141785938644,0.05037945131056341,0.06782294661441952,0.041723175312406005,0.27480097439241474,0.06532519391654028,0.08689209860691886,0.03820208068461324,4.065040650406504e-09,0.5321156457992706,0.04948889449018288,0.04745380300671628
777,Hymenoptera_Group_87,,,,,0,,2,native,0.02302138385120894,0.9769786161487914,0.05038044819016252,0.03672566136818493,0.009611786964362951,0.0,0.08131075901143003,0.05890545993397767,0.016650414137899888,0.0,2.63844147875441e-10,0.15717208755112538,0.01940679629589978,0.0
780,Hymenoptera_Group_89,Tapinoma sessile,native,33.0,,1,2.0,1,introduced,0.5351787449117607,0.4648212550882389,0.11677853436546627,0.05037945131056341,0.05663091039207124,0.041723175312406005,0.1743052066191822,0.06532519391654028,0.07430475870672044,0.03820208068461324,3.359410952600092e-07,0.5321156457992706,0.06183029029725819,0.04745380300671628
781,Hymenoptera_Group_9,,,,,0,,54,introduced,0.5884426694856082,0.411557330514391,0.2396988952345958,0.0,0.35800521385361767,0.0,0.10686072633012539,0.0,0.4520794253952492,0.0,0.0033755023776652856,1.0,0.586080774666022,0.04745380300671628
782,Hymenoptera_Group_90,Tapinoma sessile,native,33.0,,1,2.0,5,introduced,0.5916026972058432,0.40839730279415526,0.11677853436546627,0.12915086908289067,0.05663091039207124,0.0,0.1743052066191822,0.21445528993780041,0.07430475870672044,0.0,1.6413560362018712e-07,0.023563052407177522,0.06183029029725819,0.0
783,Hymenoptera_Group_91,,,,,0,,1,introduced,0.6005144393060696,0.39948556069392943,0.23703328340151497,0.05037945131056341,0.15598732563006307,0.041723175312406005,0.23415309661865974,0.06532519391654028,0.20292568521079443,0.03820208068461324,2.63844147875441e-07,0.5321156457992706,0.13145617528335285,0.04745380300671628
784,Hymenoptera_Group_92,Dolichoderus sp.,,33.0,,1,1.0,2,introduced,0.6510273281655017,0.34897267183449754,0.23703328340151497,0.0,0.15598732563006307,0.0,0.2305053248591229,0.0,0.20292568521079443,0.0,6.611443472925295e-07,1.0,0.1333098096818398,0.04745380300671628
785,Hymenoptera_Group_93,,,,,0,,1,introduced,0.6079483515465693,0.3920516484534297,0.3015017230921971,0.05037945131056341,0.2745523016480042,0.041723175312406005,0.32463844678018655,0.06532519391654028,0.256157301974481,0.03820208068461324,1.0139591961957356e-09,0.5321156457992706,0.17203697694614797,0.04745380300671628
786,Hymenoptera_Group_94,Myrmica rubra,introduced,33.0,,1,1.0,3,introduced,0.5829923798857016,0.41700762011429776,0.19534929209122892,0.012239878727348708,0.10154304663982493,0.15383590428103475,0.21653447111972332,0.0,0.10377455161864568,0.15560163541571578,2.561742598558061e-07,0.5459008625171833,0.09173485868766705,0.04745380300671628
787,Hymenoptera_Group_95,,,,,0,,1,introduced,0.5966292965047396,0.4033707034952592,0.12223674728928462,0.05037945131056341,0.04299268920523495,0.041723175312406005,0.19512479431642335,0.06532519391654028,0.07535146132465657,0.03820208068461324,4.065040650406504e-05,0.5321156457992706,0.042563675881266694,0.04745380300671628
788,Hymenoptera_Group_96,Myrmica punctiventris,native,33.0,,1,1.0,2,introduced,0.6558050574856776,0.34419494251432137,0.1539350903531251,0.018350852040221275,0.05726675096023239,0.0,0.15561648099772613,0.030456237631758535,0.06264453112994747,0.0,4.341156619113361e-05,0.31768161373074216,0.06888183907845952,0.0
789,Hymenoptera_Group_97,Myrmica fracticornis,native,33.0,,1,1.0,1,introduced,0.5989656765069952,0.4010343234930037,0.12223674728928462,0.05037945131056341,0.04299268920523495,0.041723175312406005,0.19512479431642335,0.06532519391654028,0.06264453112994747,0.03820208068461324,1.8254333486731094e-05,0.5321156457992706,0.042563675881266694,0.04745380300671628
790,Hymenoptera_Group_98,Aphaenogaster rudis,native,33.0,,1,1.0,2,native,0.002262538327575417,0.9977374616724246,0.05898266473220891,0.036734986061018784,0.0,0.0,0.10190417167383531,0.05942795127202095,0.0,0.0,7.102316306181929e-09,0.15714812755020294,0.0,0.0
791,Hymenoptera_Group_99,,,,,0,,1,native,0.033298480261856854,0.9667015197381431,0.05474209993120939,0.05037945131056341,0.0,0.041723175312406005,0.08991219454635191,0.06532519391654028,0.0,0.03820208068461324,5.921153551158153e-08,0.5321156457992706,0.0,0.04745380300671628
792,Lepidoptera_Group_1,Feniseca tarquinius,native,33.0,50.0,1,1.0,105,introduced,0.5916762566056311,0.40832374339436805,0.24365502198425515,0.032311208323823344,0.15322054072964428,0.027028556739687716,0.2853385680545123,0.047694833611724385,0.15117125332848733,0.026597689671861192,0.0,0.49755469065585567,0.10804397324459791,0.03308602325091876
793,Lepidoptera_Group_10,Antispila viticordifoliella,,33.0,,1,2.0,1,native,0.3228101798359225,0.6771898201640789,0.028113257462081057,0.05037945131056341,0.028309013383971918,0.041723175312406005,0.03829438875149672,0.06532519391654028,0.03689436817446285,0.03820208068461324,7.562509587360024e-09,0.5321156457992706,0.09414083024124768,0.04745380300671628
794,Lepidoptera_Group_100,Lobophora nivigerata,native,33.0,50.0,1,1.0,1,native,0.06456608929193233,0.9354339107080675,0.10527330762176469,0.05037945131056341,0.015361184088392708,0.041723175312406005,0.161715137429005,0.06532519391654028,0.0,0.03820208068461324,4.709311244055836e-13,0.5321156457992706,0.01788342958821375,0.04745380300671628
795,Lepidoptera_Group_101,Erynnis baptisiae,native,33.0,50.0,1,1.0,2,introduced,0.6167304491417241,0.3832695508582748,0.13100299460343948,0.018544949107978367,0.0569603833473735,0.0,0.14132601645691564,0.029068823682914895,0.0617763981398694,0.0,3.8963031139745355e-12,0.317756283733617,0.07428919486014755,0.0
796,Lepidoptera_Group_102,Oneida lunulalis,,33.0,,1,1.0,1,introduced,0.5516479760017231,0.44835202399827623,0.11860632115679846,0.05037945131056341,0.06701841220196755,0.041723175312406005,0.12142267578447452,0.06532519391654028,0.0617763981398694,0.03820208068461324,1.7794140205553e-11,0.5321156457992706,0.09903530521111834,0.04745380300671628
797,Lepidoptera_Group_103,Dryocampa rubicunda,native,33.0,50.0,1,1.0,2,native,0.45396844193452884,0.5460315580654718,0.06194800698498153,0.0,0.04299268920523495,0.0,0.07757260042877628,0.0,0.07430475870672044,0.0,1.672035588280411e-11,1.0,0.08987308840562779,0.04745380300671628
798,Lepidoptera_Group_104,Anisota senatoria,native,66.0,50.0,1,1.0,3,native,0.4183257543777688,0.581674245622232,0.06194800698498153,0.0,0.04299268920523495,0.0,0.07757260042877628,0.0,0.024539628856028024,0.0,7.915324436263231e-11,1.0,0.08987308840562779,0.04745380300671628
799,Lepidoptera_Group_105,,,,,0,,4,introduced,0.6457296037507784,0.35427039624922074,0.13486967441260003,0.027849988358479644,0.055902187057129314,0.0,0.17752705803173877,0.04306499842274351,0.049306455198429085,0.0,0.0,0.3388207745445999,0.06007875210508808,0.0
800,Lepidoptera_Group_106,Nascia acutellus,,33.0,,1,1.0,1,introduced,0.5631379102445184,0.43686208975548096,0.12685743923014034,0.05037945131056341,0.0643608364239731,0.041723175312406005,0.13934409506108222,0.06532519391654028,0.024539628856028024,0.03820208068461324,5.6143580303727567e-14,0.5321156457992706,0.08493408918568104,0.04745380300671628
801,Lepidoptera_Group_107,,,,,0,,1,introduced,0.5949741179037372,0.40502588209626184,0.1258242653613316,0.05037945131056341,0.10387494711480813,0.041723175312406005,0.13738430242268007,0.06532519391654028,0.08689209860691886,0.03820208068461324,6.979598097867771e-11,0.5321156457992706,0.1387016136003101,0.04745380300671628
802,Lepidoptera_Group_108,Prochoreutis inflatella,,33.0,,1,1.0,1,introduced,0.6231150088086445,0.37688499119135443,0.1297020343732734,0.05037945131056341,0.07173559323647284,0.041723175312406005,0.15138204759380772,0.06532519391654028,0.05501394279464732,0.03820208068461324,1.1612210461727258e-12,0.5321156457992706,0.08832000861672244,0.04745380300671628
803,Lepidoptera_Group_109,Macrorrhinia endonephele,,33.0,,1,1.0,1,native,0.47170059022341676,0.5282994097765836,0.09700036885907899,0.05037945131056341,0.07622981304021129,0.041723175312406005,0.11515204729544387,0.06532519391654028,0.029393694860508798,0.03820208068461324,3.359410952600092e-10,0.5321156457992706,0.11757523494439784,0.04745380300671628
804,Lepidoptera_Group_11,Antispila viticordifoliella,,33.0,,1,2.0,1,native,0.3228101798359225,0.6771898201640789,0.028113257462081057,0.05037945131056341,0.028309013383971918,0.041723175312406005,0.03829438875149672,0.06532519391654028,0.03689436817446285,0.03820208068461324,4.463874827427519e-07,0.5321156457992706,0.09414083024124768,0.04745380300671628
805,Lepidoptera_Group_110,,,,,0,,3,native,0.11751722636772355,0.8824827736322766,0.0772582969191637,0.03713150069167703,0.019811145271506136,0.0,0.11474055639574351,0.05864955219048362,0.014656484702807154,0.0,5.767755790765455e-11,0.3885496764591627,0.030644258900279494,0.0
806,Lepidoptera_Group_111,Acrobasis sylviella,,66.0,,1,1.0,2,native,0.43026310889445923,0.5697368911055415,0.10157291219689073,0.019459342832947844,0.055436176079738525,0.0,0.10154719987632521,0.030806307274935864,0.03787706283561883,0.0,2.2702868538119344e-10,0.3176627737300168,0.09447004186236196,0.0
807,Lepidoptera_Group_112,,,,,0,,1,native,0.37527888780132707,0.6247211121986739,0.09430705190485587,0.05037945131056341,0.0496737888553489,0.041723175312406005,0.11738161527608687,0.06532519391654028,0.012241675535187967,0.03820208068461324,3.8502837858567266e-10,0.5321156457992706,0.07544232753801189,0.04745380300671628
808,Lepidoptera_Group_113,,,,,0,,1,native,0.16288028925447282,0.8371197107455274,0.09430705190485587,0.05037945131056341,0.021331022505687827,0.041723175312406005,0.10154719987632521,0.06532519391654028,0.012245179522792731,0.03820208068461324,2.945236999539806e-10,0.5321156457992706,0.03635067805937437,0.04745380300671628
809,Lepidoptera_Group_114,Costaconvexa centrostrigaria,native,33.0,50.0,1,1.0,3,native,0.462805020312669,0.5371949796873311,0.11269987192507362,0.012363251586381302,0.04107661391007737,0.0,0.16017768793243445,0.01985292876116263,0.024539628856028024,0.0,6.059211535511581e-13,0.5451453624880965,0.04821155090638356,0.0
810,Lepidoptera_Group_115,Aethalura intertexta,native,66.0,50.0,1,1.0,2,native,0.1064375342170026,0.8935624657829973,0.10640329738517852,0.15830330184504113,0.01363960537785825,0.2909101414276719,0.161263311461483,0.1791957680390391,0.0061208243935954925,0.2873156345191644,3.1753336401288535e-11,0.03645355290346179,0.01591704509820883,0.0947816282164373
