Number,Order_Group,Species Name,Final Status,Status Confidence,Count,dN/dS_Distance,predict,predict probability,1,dN/dS_Similarity,ML_Distance,ML_Similarity,dN_Distance,dN_Similarity,dS_Distance,dS_Similarity,AA_Distance,AA_Similarity,Ztest_Distance,Ztest_Similarity,dN/dS_Distance,predict_native
864,Lepidoptera_Group_164,,,,2.0,0.015884717649999998,native,0.0723878102870905,0.9276121897129096,0.04521040754143754,0.017491249948287636,0.0,0.007978619018846044,0.0,0.03067807391910929,0.0,0.0,0.0,3.482129160914251e-08,0.9999999999999999,0.029965593987546092,1.0
865,Lepidoptera_Group_165,Metarranthis hypochraria,native,33.0,3.0,0.014043348180000002,native,0.07713751177831778,0.9228624882216829,0.0,0.017491249948287636,0.00571847285502028,0.007053730971639152,0.0,0.03067807391910929,0.0032602009935145484,0.012241675535187967,0.0,5.997852431354501e-08,0.5451594224886377,0.02649195780874484,1.0
866,Lepidoptera_Group_166,,,,8.0,0.01129303074,native,0.11662271008069008,0.8833772899193104,0.04521040754143754,0.02785224982306908,0.0,0.007053730971639152,0.0,0.04501428924995487,0.0,0.012241675535187967,0.0,4.479214603466789e-09,0.9999999999999999,0.02130364426362449,1.0
867,Lepidoptera_Group_167,Metarranthis duaria,native,33.0,6.0,0.0,native,0.03834292097190644,0.9616570790280943,0.0,0.03370101731452024,0.028094375869572023,0.0,0.0,0.06144020799967143,0.01630061100713814,0.0,0.0,0.0,0.11590039596216524,0.0,1.0
868,Lepidoptera_Group_168,Metarranthis amyrisaria,native,33.0,1.0,0.0274282673,native,0.18969768813763074,0.8103023118623698,0.04521040754143754,0.02067692750600019,0.028340365028422902,0.014084179140447512,0.0075619460842153525,0.03199169020235413,0.014237480097405998,0.024539628856028024,0.01128077503953735,4.141739530602853e-08,0.5113155357508368,0.051741827573100564,1.0
869,Lepidoptera_Group_169,Metarranthis angularia,native,33.0,1.0,0.030620943480000003,native,0.18887593741884667,0.8111240625811538,0.04521040754143754,0.01356583313600812,0.028340365028422902,0.014074880216146187,0.0075619460842153525,0.02568153775597154,0.014237480097405998,0.024539628856028024,0.01128077503953735,1.382113821138211e-07,0.5113155357508368,0.05776462509783905,1.0
870,Lepidoptera_Group_17,Synanthedon acerni,,33.0,1.0,0.017251291819999997,native,0.3517222232846945,0.6482777767153058,0.04521040754143754,0.1000046127506408,0.028340365028422902,0.026054734082450536,0.0075619460842153525,0.1488147248944765,0.014237480097405998,0.029886339468940454,0.01128077503953735,0.0,0.5113155357508368,0.032543556506891703,1.0
871,Lepidoptera_Group_170,Metarranthis angularia,native,33.0,2.0,0.0,native,0.08598356614551002,0.9140164338544904,0.04521040754143754,0.01356583313600812,0.0,0.0,0.0,0.02568153775597154,0.0,0.0,0.0,1.564657156005522e-07,0.9999999999999999,0.0,1.0
872,Lepidoptera_Group_171,,,,1.0,0.0,native,0.10950865512249258,0.8904913448775086,0.04521040754143754,0.025521281512630216,0.028340365028422902,0.0,0.0075619460842153525,0.04193789282210036,0.014237480097405998,0.0,0.01128077503953735,8.160760852891549e-09,0.5113155357508368,0.0,1.0
873,Lepidoptera_Group_172,Heterophleps triguttaria,native,33.0,3.0,0.04331671899,native,0.21904643674437296,0.7809535632556266,0.0,0.09966378073741446,0.03439431073627171,0.053133627552836224,0.0,0.11556902047001155,0.020118823506796425,0.0617763981398694,0.0,0.0,0.05078299345514524,0.08171446560946381,1.0
874,Lepidoptera_Group_173,,,,1.0,0.02442036205,native,0.43915589452781156,0.5608441054721881,0.04521040754143754,0.11754422593170365,0.028340365028422902,0.03563514605031589,0.0075619460842153525,0.14282983606554783,0.014237480097405998,0.024539628856028024,0.01128077503953735,0.0,0.5113155357508368,0.046067589638219275,1.0
875,Lepidoptera_Group_174,Metanema inatomaria,native,33.0,2.0,0.004596026902,native,0.1870393298911229,0.8129606701088777,0.04521040754143754,0.09321782390456874,0.0,0.007042089570223756,0.0,0.15138204759380772,0.0,0.0,0.0,0.0,0.9999999999999999,0.00867013686586814,1.0
876,Lepidoptera_Group_175,Eutrapela clemataria,native,33.0,3.0,0.0047216440379999995,native,0.09204268455146415,0.9079573154485362,0.0,0.09659366340416954,0.01717645285214316,0.007028141183771769,0.0,0.14625846657386093,0.009904120726615185,0.0,0.0,0.0,0.18588278865648733,0.008907106271191774,1.0
877,Lepidoptera_Group_176,Elachista griseicornis,,33.0,2.0,0.02249000618,native,0.34989474417466515,0.6501052558253344,0.04521040754143754,0.10230063218650763,0.0,0.029996768144662248,0.0,0.12812674507037938,0.0,0.02121565527095895,0.0,1.9481515569872676e-09,0.9999999999999999,0.04242608580249348,1.0
878,Lepidoptera_Group_177,Bactra verutana,,33.0,1.0,0.01718981948,native,0.20682057087920205,0.7931794291207986,0.04521040754143754,0.09950343444235914,0.028340365028422902,0.02481155308434947,0.0075619460842153525,0.1409719729761784,0.014237480097405998,0.0,0.01128077503953735,0.0,0.5113155357508368,0.0324275925204683,1.0
879,Lepidoptera_Group_178,,,,1.0,0.05141915741999999,native,0.4591986977902067,0.5408013022097932,0.04521040754143754,0.12090219750617777,0.028340365028422902,0.07117549276166676,0.0075619460842153525,0.13403803082360377,0.014237480097405998,0.03689436817446285,0.01128077503953735,0.0,0.5113155357508368,0.09699924344764403,1.0
880,Lepidoptera_Group_179,Ennomos magnaria,native,33.0,1.0,0.013593408559999999,native,0.16876171815365304,0.8312382818463477,0.04521040754143754,0.0909089087990159,0.028340365028422902,0.01758781506155252,0.0075619460842153525,0.1234467042125405,0.014237480097405998,0.012241675535187967,0.01128077503953735,0.0,0.5113155357508368,0.02564317294086707,1.0
881,Lepidoptera_Group_18,Monopis marginistrigella,native,33.0,1.0,0.08497389994999999,introduced,0.6624700198062637,0.3375299801937354,0.04521040754143754,0.17155445636515854,0.028340365028422902,0.13751263453629112,0.0075619460842153525,0.1614703276510691,0.014237480097405998,0.13784219147195217,0.01128077503953735,0.0,0.5113155357508368,0.1602983094534301,0.0
882,Lepidoptera_Group_180,Plagodis alcoolaria,native,33.0,2.0,0.004866092786,native,0.05798021822904129,0.9420197817709595,0.0,0.09016221196399421,0.034389068753055606,0.007025834198735181,0.0,0.14102451629645513,0.020001832124150944,0.0,0.0,0.0,0.04488172322794634,0.009179600414931079,1.0
883,Lepidoptera_Group_181,Lambdina pellucidaria,native,33.0,1.0,0.01637130147,native,0.09050856205083252,0.9094914379491683,0.04521040754143754,0.00863857839568246,0.028340365028422902,0.007037440108073094,0.0075619460842153525,0.02219091761006474,0.014237480097405998,0.0,0.01128077503953735,6.749501457278724e-08,0.5113155357508368,0.030883506002874185,1.0
884,Lepidoptera_Group_182,Lambdina fiscellaria,native,33.0,1.0,0.01637130147,native,0.09050856205083252,0.9094914379491683,0.04521040754143754,0.00863857839568246,0.028340365028422902,0.007037440108073094,0.0075619460842153525,0.02219091761006474,0.014237480097405998,0.0,0.01128077503953735,1.5799969320447922e-07,0.5113155357508368,0.030883506002874185,1.0
885,Lepidoptera_Group_183,Xanthotype urticaria,native,33.0,1.0,0.01237717074,native,0.18038411575873536,0.8196158842412655,0.04521040754143754,0.08872478299637448,0.028340365028422902,0.01758781506155252,0.0075619460842153525,0.13834699072129972,0.014237480097405998,0.012241675535187967,0.01128077503953735,0.0,0.5113155357508368,0.023348811183268054,1.0
886,Lepidoptera_Group_184,Probole sp.,,,6.0,0.004442156816,native,0.07904366816576618,0.9209563318342344,0.0,0.09716202081833271,0.031052181487810197,0.007035878456663711,0.0,0.15743822263417576,0.01815820135523118,0.0,0.0,0.0,0.2823905323720355,0.00837986991712544,1.0
887,Lepidoptera_Group_185,Caripeta piniata,native,33.0,2.0,0.020426451619999998,native,0.28434462558558815,0.7156553744144117,0.04521040754143754,0.07902207039315032,0.0,0.0247128141247835,0.0,0.11360162003135718,0.0,0.012241675535187967,0.0,6.718821905200184e-10,0.9999999999999999,0.0385333104017227,1.0
888,Lepidoptera_Group_186,Nemoria mimosaria,native,33.0,2.0,0.011654170279999999,native,0.08265938083562076,0.9173406191643798,0.0,0.07900956821130496,0.017167096907415694,0.014099724670386365,0.0,0.11360162003135718,0.009889239428689252,0.012241675535187967,0.0,0.0,0.1571481275502029,0.021984912956397835,1.0
889,Lepidoptera_Group_187,Melanolophia canadaria,native,33.0,1.0,0.005941317414000001,native,0.1499793594676625,0.850020640532339,0.04521040754143754,0.07372919390563885,0.028340365028422902,0.007025834198735181,0.0075619460842153525,0.1104015022198492,0.014237480097405998,0.0,0.01128077503953735,0.0,0.5113155357508368,0.011207949004939433,1.0
890,Lepidoptera_Group_188,Antepione thisoaria,native,66.0,1.0,0.017877076090000003,native,0.23378706842343902,0.766212931576562,0.04521040754143754,0.07372919390563885,0.028340365028422902,0.02114032357335571,0.0075619460842153525,0.1104015022198492,0.014237480097405998,0.024539628856028024,0.01128077503953735,0.0,0.5113155357508368,0.033724062057685245,1.0
891,Lepidoptera_Group_189,Machimia tentoriferella,,33.0,9.0,0.02500797365,native,0.17471878259801377,0.8252812174019868,0.08034223256716684,0.09014173271047068,0.037728012999056704,0.030675554126581423,0.021311390113680835,0.11556902047001155,0.018861346398839372,0.02729769506892919,0.03808239243908222,0.0,0.32643853406788353,0.04717608467199612,1.0
892,Lepidoptera_Group_19,Acrolophus mora,native,33.0,5.0,0.04015855553,introduced,0.7559718571907937,0.24402814280920554,0.0,0.17439277358865257,0.0034323709848399185,0.07891603092473691,0.0,0.20211620052612453,0.0018670676981707452,0.06212096583700354,0.0,0.0,0.7271244594942916,0.07575677431939144,0.0
893,Lepidoptera_Group_190,,,,6.0,0.03718954557,native,0.21490791950471824,0.7850920804952817,0.05611855375915639,0.10017454584035863,0.026390333199032397,0.05147856099551047,0.010662622918091802,0.13403803082360377,0.013510218981710826,0.02899407978558378,0.01899388456915516,0.0,0.22601013020138996,0.0701559100820381,1.0
894,Lepidoptera_Group_191,Scopula limboundata,native,33.0,2.0,0.01577808689,native,0.0912934652370581,0.9087065347629424,0.0,0.09889969889416143,0.01716304930012225,0.02124580602764401,0.0,0.12962177972869302,0.009759396016016829,0.012241675535187967,0.0,0.0,0.1571839075515804,0.02976444127390353,1.0
895,Lepidoptera_Group_192,Besma endropiaria,native,33.0,3.0,0.005418788587,native,0.05563264795945687,0.9443673520405439,0.0,0.08453376189167204,0.07493421642834885,0.00702892200947646,0.0,0.12383230612986257,0.04457266127129229,0.0,0.0,0.0,0.028005632578216852,0.010222228829002233,1.0
897,Lepidoptera_Group_193,,,,2.0,0.02817708485,native,0.21963475159415963,0.7803652484058409,0.46890206438158927,0.10901929397871847,0.05169013482646248,0.04263265757121727,0.09653958542500536,0.14913344971368195,0.01463956231661732,0.04315802687194721,0.17173282460566563,0.0,0.24915151109233316,0.05315442823547677,1.0
898,Lepidoptera_Group_194,,,,1.0,0.004393413939000001,native,0.19873726462914731,0.8012627353708539,0.04521040754143754,0.09806716805245035,0.028340365028422902,0.00708659663539116,0.0075619460842153525,0.16085058517814413,0.014237480097405998,0.0,0.01128077503953735,0.0,0.5113155357508368,0.00828791932070002,1.0
899,Lepidoptera_Group_195,Cameraria hamameliella,native,33.0,1.0,0.016220039019999997,native,0.22830285525912727,0.7716971447408736,0.04521040754143754,0.08459652320225197,0.028340365028422902,0.02132378212188069,0.0075619460842153525,0.1258853099196327,0.014237480097405998,0.03689436817446285,0.01128077503953735,0.0,0.5113155357508368,0.030598158207456396,1.0
900,Lepidoptera_Group_196,Cameraria bethunella,native,33.0,1.0,0.005971741995,native,0.141868604904294,0.8581313950957071,0.04521040754143754,0.07012969234026374,0.028340365028422902,0.00708897460458272,0.0075619460842153525,0.11093456402057295,0.014237480097405998,0.0,0.01128077503953735,0.0,0.5113155357508368,0.011265343203663965,1.0
901,Lepidoptera_Group_197,Cameraria bethunellacomplex,,33.0,2.0,0.005969738797,native,0.0582201621281565,0.9417798378718442,0.0,0.07012969234026374,0.08644501438294028,0.00708659663539116,0.0,0.11093456402057295,0.049698027059746304,0.0,0.0,0.0,0.0014104515543023847,0.011261564287395682,1.0
903,Lepidoptera_Group_198,Cameraria corylisella,native,33.0,1.0,0.02190156586,native,0.32599962759482215,0.6740003724051774,0.04521040754143754,0.08838851186493721,0.028340365028422902,0.028422339587384625,0.0075619460842153525,0.12390167895250148,0.014237480097405998,0.024539628856028024,0.01128077503953735,0.0,0.5113155357508368,0.04131602743673954,1.0
904,Lepidoptera_Group_199,Cameraria lentella,native,33.0,1.0,0.027450390289999998,native,0.3239776759650113,0.6760223240349883,0.04521040754143754,0.08838851186493721,0.028340365028422902,0.0356232207122806,0.0075619460842153525,0.12390167895250148,0.014237480097405998,0.02661513968191871,0.01128077503953735,0.0,0.5113155357508368,0.05178356130427145,1.0
905,Lepidoptera_Group_2,Antispila nysaefoliella,native,33.0,1.0,0.025717653650000002,introduced,0.6483791619616459,0.3516208380383536,0.04521040754143754,0.21306554554111112,0.028340365028422902,0.07177800626906858,0.0075619460842153525,0.29890747704050946,0.014237480097405998,0.03689436817446285,0.01128077503953735,0.0,0.5113155357508368,0.04851485462747479,0.0
906,Lepidoptera_Group_20,Eoparargyractis plevie,,33.0,1.0,0.04706623518,introduced,0.6658115104833304,0.33418848951666874,0.04521040754143754,0.15811750838276656,0.028340365028422902,0.08531770144880382,0.0075619460842153525,0.18425599305296778,0.014237480097405998,0.05349778608166373,0.01128077503953735,0.0,0.5113155357508368,0.08878770935700192,1.0
907,Lepidoptera_Group_200,,,,1.0,0.04299048562,native,0.3466976986844669,0.6533023013155324,0.04521040754143754,0.08785181233613354,0.028340365028422902,0.049973554941795416,0.0075619460842153525,0.10804524710291202,0.014237480097405998,0.0617763981398694,0.01128077503953735,0.0,0.5113155357508368,0.08109904537184888,1.0
908,Lepidoptera_Group_201,Cameraria quercivorella,native,33.0,1.0,0.02543445242,native,0.286985459480602,0.7130145405193979,0.04521040754143754,0.05423584205262144,0.028340365028422902,0.02309693082100226,0.0075619460842153525,0.0782379273101016,0.014237480097405998,0.03689436817446285,0.01128077503953735,0.0,0.5113155357508368,0.04798061201379171,1.0
909,Lepidoptera_Group_202,Macrosaccus morrisella,,33.0,1.0,0.03811395805,introduced,0.6447585066996975,0.35524149330030175,0.04521040754143754,0.1421199382774973,0.028340365028422902,0.06423139681738177,0.0075619460842153525,0.1693170228141125,0.014237480097405998,0.0617763981398694,0.01128077503953735,0.0,0.5113155357508368,0.07189976034510528,1.0
910,Lepidoptera_Group_203,Phyllonorycter apparella,,33.0,1.0,0.030048561669999998,introduced,0.606795814004207,0.39320418599579265,0.04521040754143754,0.12622081167562843,0.028340365028422902,0.04978995442496048,0.0075619460842153525,0.16600469306853985,0.014237480097405998,0.049306455198429085,0.01128077503953735,0.0,0.5113155357508368,0.05668486017521123,1.0
911,Lepidoptera_Group_204,Phyllonorycter propinquinella,native,33.0,2.0,0.003828197039,native,0.0637781060233422,0.9362218939766584,0.11709656281180399,0.04931076938123018,0.043091490788176624,0.0035397668559857265,0.032287216805556206,0.0801787150062662,0.019606102584200494,0.0030604255707962374,0.057243486341048776,0.0,0.06713479408468957,0.0072216705831721325,1.0
912,Lepidoptera_Group_205,Phyllonorycter blancardella,,33.0,1.0,0.00429626396,native,0.09862989051815121,0.9013701094818496,0.04521040754143754,0.04309632648516039,0.028340365028422902,0.0035397668559857265,0.0075619460842153525,0.06837248217635697,0.014237480097405998,0.0,0.01128077503953735,0.0,0.5113155357508368,0.008104651547815644,1.0
913,Lepidoptera_Group_206,Phyllonorycter n sp. malus,,,4.0,0.006535159653,native,0.07596953301282236,0.9240304669871782,0.3523756791984665,0.04309632648516039,0.01026698813958167,0.005384432091241529,0.016402758747495628,0.06837248217635697,0.003309906907216203,0.009292120411885986,0.029091560309291182,0.0,0.4954186005736161,0.012328197776029757,1.0
914,Lepidoptera_Group_207,Phyllonorycter clemensella,native,33.0,2.0,0.0,native,0.10435096514497186,0.8956490348550288,0.0,0.1046694826445123,0.017189259216202745,0.0,0.0,0.1613511484860463,0.009889239428689252,0.0,0.0,0.0,0.1571481275502029,0.0,1.0
915,Lepidoptera_Group_208,Phyllonorycter emberizaepenella,,33.0,1.0,0.01806624629,native,0.34113555332851936,0.6588644466714805,0.04521040754143754,0.10197809735787046,0.028340365028422902,0.028309013383971918,0.0075619460842153525,0.15545386790693305,0.014237480097405998,0.012241675535187967,0.01128077503953735,0.0,0.5113155357508368,0.03408092061398088,1.0
916,Lepidoptera_Group_209,Phyllonorycter trinotella,native,33.0,1.0,0.0,native,0.17296090444086729,0.827039095559134,0.04521040754143754,0.07732613780004989,0.028340365028422902,0.0,0.0075619460842153525,0.12872472066592885,0.014237480097405998,0.0,0.01128077503953735,0.0,0.5113155357508368,0.0,1.0
917,Lepidoptera_Group_21,Aethes argentilimitana,native,33.0,1.0,0.05870165467,native,0.30878286859793624,0.6912171314020635,0.04521040754143754,0.05011219679772083,0.028340365028422902,0.04495270369232015,0.0075619460842153525,0.06155928733571337,0.014237480097405998,0.05910649332502398,0.01128077503953735,3.6815462494247583e-10,0.5113155357508368,0.11073725004097627,1.0
918,Lepidoptera_Group_210,Phyllonorycter lucidicostella,native,33.0,1.0,0.0,native,0.17296090444086729,0.827039095559134,0.04521040754143754,0.07732613780004989,0.028340365028422902,0.0,0.0075619460842153525,0.12872472066592885,0.014237480097405998,0.0,0.01128077503953735,0.0,0.5113155357508368,0.0,1.0
919,Lepidoptera_Group_211,Phyllonorycter diversella,native,33.0,1.0,0.02909712541,native,0.28045434775028627,0.7195456522497132,0.04521040754143754,0.09616647869573662,0.028340365028422902,0.03911670589922463,0.0075619460842153525,0.12936520260963438,0.014237480097405998,0.012241675535187967,0.01128077503953735,0.0,0.5113155357508368,0.05489003112628638,1.0
920,Lepidoptera_Group_212,Phyllonorycter maestingella,,33.0,3.0,0.024463087480000003,native,0.31843800863999305,0.681561991360007,0.04521040754143754,0.08731522012219547,0.005748199544650815,0.028476997386713013,0.0,0.10823831219241833,0.0,0.012279363462936921,0.0,0.0,0.9999999999999999,0.04614818867161307,1.0
921,Lepidoptera_Group_213,Phyllonorycter intermixta,native,33.0,1.0,0.1477654924,native,0.29966038376673904,0.7003396162332605,0.04521040754143754,0.0015502168913920367,0.028340365028422902,0.03553999179057601,0.0075619460842153525,0.0,0.014237480097405998,0.0617763981398694,0.01128077503953735,1.5493173799662523e-05,0.5113155357508368,0.27875098872961257,1.0
922,Lepidoptera_Group_214,Phyllonorycter intermixta,native,33.0,1.0,0.1181726986,native,0.2435829367500197,0.7564170632499804,0.04521040754143754,0.0015502168913920367,0.028340365028422902,0.02842244606361708,0.0075619460842153525,0.0,0.014237480097405998,0.012241675535187967,0.01128077503953735,2.8531983433041878e-05,0.5113155357508368,0.2229259080761978,1.0
923,Lepidoptera_Group_215,Phyllonorycter aeriferella,native,33.0,1.0,0.02974331813,native,0.2925261821077905,0.7074738178922089,0.04521040754143754,0.07615155870996872,0.028340365028422902,0.034213688347002794,0.0075619460842153525,0.1066231167174364,0.014237480097405998,0.012241675535187967,0.01128077503953735,0.0,0.5113155357508368,0.05610903602847475,1.0
924,Lepidoptera_Group_216,Phyllonorycter usaqilicofolia,,33.0,1.0,0.01181056945,native,0.13537839250111097,0.86462160749889,0.04521040754143754,0.06411535589696349,0.028340365028422902,0.012932319257717841,0.0075619460842153525,0.10013983586094002,0.014237480097405998,0.00817988520134167,0.01128077503953735,0.0,0.5113155357508368,0.022279950874695944,1.0
925,Lepidoptera_Group_217,Phyllonorycter kearfottella,native,33.0,3.0,0.01181056945,native,0.12343231308429187,0.8765676869157089,0.4623484367412806,0.06411535589696349,0.022939781158480943,0.012932319257717841,0.04267900868263454,0.10013983586094002,0.006563715335188142,0.00817988520134167,0.07614996886133306,0.0,0.5623068531488138,0.022279950874695944,1.0
926,Lepidoptera_Group_218,,,,3.0,0.02402757435,introduced,0.6222269589004026,0.37777304109959714,0.04521040754143754,0.13668134608827748,0.0,0.049087388751125706,0.0,0.21123985809826146,0.0,0.025411586809674657,0.0,0.0,0.9999999999999999,0.045326618536255615,1.0
927,Lepidoptera_Group_219,Elophila obliteralis,,33.0,3.0,0.02402757435,native,0.38716467711937996,0.6128353228806201,0.0,0.13668134608827748,0.04509525546108484,0.049087388751125706,0.0,0.21123985809826146,0.025944123189655822,0.025411586809674657,0.0,0.0,0.33733812448751777,0.045326618536255615,1.0
928,Lepidoptera_Group_22,Aethes mymara,,66.0,1.0,0.01897668978,native,0.13688831242439434,0.8631116875756065,0.04521040754143754,0.047482750074355776,0.028340365028422902,0.01453201817416548,0.0075619460842153525,0.06155928733571337,0.014237480097405998,0.012608016101866217,0.01128077503953735,1.0093572633839544e-08,0.5113155357508368,0.03579841919161185,1.0
929,Lepidoptera_Group_220,,,,2.0,0.025853818190000002,native,0.35462847845187173,0.6453715215481277,0.23921704406381594,0.13024299072508022,0.02576215781793358,0.04198730512628988,0.0322334050460687,0.1621424054672273,0.009581177235261504,0.043100411686445975,0.056981529203122355,0.0,0.24344189087251278,0.048771721095676755,1.0
930,Lepidoptera_Group_221,Coptotriche citrinipennella,,33.0,3.0,0.026265281510000002,native,0.21188551709043543,0.7881144829095644,0.5244736461491502,0.10241073723863932,0.033865932098932544,0.038133930273638116,0.06619313644815127,0.14196690603562648,0.008974165970912098,0.023268296559429223,0.09326271731027423,0.0,0.3975196968045083,0.04954792266624026,1.0
931,Lepidoptera_Group_222,,,,4.0,0.01834934246,native,0.27745780871622167,0.7225421912837785,0.04521040754143754,0.0764156784800838,0.0,0.021517710833264026,0.0,0.10924491692354915,0.0,0.03650975872584526,0.0,0.0,0.9999999999999999,0.0346149650380975,1.0
932,Lepidoptera_Group_223,,,,1.0,0.01834934246,native,0.24773468973368123,0.7522653102663194,0.04521040754143754,0.0764156784800838,0.028340365028422902,0.021517710833264026,0.0075619460842153525,0.10924491692354915,0.014237480097405998,0.023268296559429223,0.01128077503953735,0.0,0.5113155357508368,0.0346149650380975,1.0
933,Lepidoptera_Group_224,Tolype velleda,,33.0,1.0,0.0425894134,introduced,0.6911570404502755,0.3088429595497233,0.04521040754143754,0.16842350938891498,0.028340365028422902,0.0819398139582316,0.0075619460842153525,0.197292006619876,0.014237480097405998,0.049306455198429085,0.01128077503953735,0.0,0.5113155357508368,0.08034244600577807,0.0
934,Lepidoptera_Group_225,Hypsopygia olinalis,,33.0,1.0,0.03711284631,introduced,0.6970005498187054,0.30299945018129354,0.04521040754143754,0.16080105968421776,0.028340365028422902,0.0752925027658843,0.0075619460842153525,0.20957384135292328,0.014237480097405998,0.049306455198429085,0.01128077503953735,0.0,0.5113155357508368,0.07001122139855337,0.0
935,Lepidoptera_Group_226,Glaucolepis saccharella,native,33.0,2.0,0.05354071143999999,native,0.3223947999512418,0.6776052000487582,0.0,0.11599529681869909,0.01716304930012225,0.0704614986388815,0.0,0.12604695383740294,0.009759396016016829,0.08689209860691886,0.0,1.871452676790919e-10,0.1571839075515804,0.10100143144913905,1.0
936,Lepidoptera_Group_227,Ectoedemia populella,native,33.0,4.0,0.03143453056,native,0.29646100055019636,0.7035389994498039,0.0,0.11478324695470367,0.031604049518294916,0.05015878809419468,0.0,0.15881773852343262,0.017584565229586787,0.049420588901555255,0.0,0.0,0.22602556020198403,0.05929940970339312,1.0
937,Lepidoptera_Group_228,Ectoedemia nyssaefoliella,native,33.0,2.0,0.036006300539999994,native,0.24169223039374213,0.7583077696062579,0.0,0.1064650928619678,0.017250106034040244,0.050074636378475444,0.0,0.13479950549215172,0.00971687058872699,0.03702219685204429,0.0,0.0,0.15719562755203162,0.06792378729975106,1.0
938,Lepidoptera_Group_229,Ectoedemia quadrinotata,native,33.0,4.0,0.043861813,native,0.2023322476995655,0.7976677523004343,0.03779983305550705,0.08742072852091623,0.05636877073237539,0.05268202635890474,0.016082788225513032,0.11257582733819055,0.030253544885537588,0.04008259567484354,0.028578104398260504,0.0,0.22182890004041264,0.08274275368789266,1.0
939,Lepidoptera_Group_23,Aethes biscana,native,33.0,3.0,0.016912970269999997,native,0.10895743902894987,0.8910425609710506,0.04521040754143754,0.047482750074355776,0.006210489380936379,0.01453201817416548,0.0,0.07251019793595345,0.0,0.012608016101866217,0.0,6.718821905200184e-10,0.9999999999999999,0.03190533262228037,1.0
940,Lepidoptera_Group_230,Ectoedemia trinotata,native,33.0,2.0,0.04164861631,native,0.2538127515613232,0.7461872484386765,0.0,0.08742072852091623,0.01717121086892706,0.04990690082027675,0.0,0.1122469490797201,0.009738084986469551,0.04008259567484354,0.0,0.0,0.15718977755180644,0.07856768713094187,1.0
941,Lepidoptera_Group_231,Ectoedemia QuercusrubraUSA,,,2.0,0.024904091189999998,native,0.17300552215639572,0.8269944778436049,0.0,0.07903442948850818,0.05190399447083572,0.028508159430745694,0.0,0.10596911626590164,0.02960825999330575,0.012269814428014012,0.0,0.0,0.013827532032359983,0.0469801164661157,1.0
942,Lepidoptera_Group_232,Ectoedemia virgulae,native,33.0,9.0,0.05187738178,native,0.1207470690196408,0.8792529309803594,0.02421557072817126,0.0022765060161339667,0.10312978248025696,0.016597373147229044,0.01977711051607747,0.009307555033564598,0.05807282311209713,0.016451730016310662,0.03521281633883124,1.9481515569872676e-06,0.05240758351769196,0.09786365699464614,1.0
943,Lepidoptera_Group_233,Ectoedemia occultella,,33.0,1.0,0.02269196272,native,0.26470239122534056,0.7352976087746596,0.04521040754143754,0.06257846393471993,0.028340365028422902,0.022565330484417404,0.0075619460842153525,0.08835469606278534,0.014237480097405998,0.012269814428014012,0.01128077503953735,0.0,0.5113155357508368,0.04280706504393247,1.0
944,Lepidoptera_Group_234,Ectoedemia similella,native,33.0,3.0,0.02621861534,native,0.1986066461715362,0.8013933538284643,0.1843408327593653,0.06257846393471993,0.04032359094164066,0.026072302660806092,0.04287814441534879,0.08835469606278534,0.01653938076337031,0.01641628892030828,0.07632539548079043,6.243288847982819e-10,0.3682844956789531,0.04945988965652706,1.0
945,Lepidoptera_Group_235,Stigmella amelanchierella,native,33.0,1.0,0.0,native,0.14078289263032218,0.859217107369679,0.04521040754143754,0.05526717368290364,0.028340365028422902,0.0,0.0075619460842153525,0.09196730306380257,0.014237480097405998,0.0,0.01128077503953735,0.0,0.5113155357508368,0.0,1.0
946,Lepidoptera_Group_236,Stigmella crataegifoliella,native,33.0,2.0,0.0,native,0.1169788904851532,0.8830211095148471,0.04521040754143754,0.05526717368290364,0.0,0.0,0.0,0.09196730306380257,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,1.0
947,Lepidoptera_Group_237,Stigmella AroniaSorbus,,33.0,1.0,0.02601535719,native,0.3659601731413731,0.6340398268586263,0.04521040754143754,0.08655600321951751,0.028340365028422902,0.028337265077650754,0.0075619460842153525,0.09946864818652815,0.014237480097405998,0.049306455198429085,0.01128077503953735,0.0,0.5113155357508368,0.049076455003688915,1.0
948,Lepidoptera_Group_238,Stigmella oxyacanthella,,33.0,5.0,0.07235604002,native,0.42371355333238864,0.5762864466676112,0.04521040754143754,0.08655600321951751,0.0,0.07881392021780978,0.0,0.09946864818652815,0.0,0.08713518440349975,0.0,0.0,0.9999999999999999,0.13649545214207548,1.0
949,Lepidoptera_Group_239,Fomoria pteliaeella,native,33.0,2.0,0.0789444811,native,0.29185428520306556,0.708145714796934,0.0,0.10857815833775426,0.008617090510869086,0.09520291937811869,0.0,0.11314502722999756,0.0049445230825399126,0.10647374549018743,0.0,0.0,0.3177215937322813,0.14892416222457103,1.0
950,Lepidoptera_Group_24,Trichodezia albovittata,native,33.0,5.0,0.01704813419,native,0.27677769276081704,0.7232223072391828,0.0,0.1376361264477468,0.01423948245833353,0.028750215399200012,0.0,0.1694539257827847,0.008153078093042781,0.0,0.0,0.0,0.2907291826930736,0.03216031147917464,1.0
