Number,Order_Group,Species Name,Final Status,Status Confidence,Count,predict,predict probability,1,ML_Distance,ML_Similarity,dN_Distance,dN_Similarity,dS_Distance,dS_Similarity,AA_Distance,AA_Similarity,Ztest_Distance,Ztest_Similarity,dN/dS_Distance,dN/dS_Similarity
794,Lepidoptera_Group_100,Lobophora nivigerata,native,33.0,1.0,native,0.3075249341330597,0.6924750658669404,0.10527330762176468,0.028340365028422902,0.015361184088392708,0.007561946084215351,0.161715137429005,0.014237480097405995,0.0,0.01128077503953735,0.0,0.5113155357508368,0.017883429588213758,0.04521040754143754
795,Lepidoptera_Group_101,Erynnis baptisiae,native,33.0,2.0,native,0.4003260470917849,0.5996739529082152,0.13100299460343948,0.008577742459639383,0.0569603833473735,0.0,0.14132601645691564,0.004837261779307541,0.0617763981398694,0.0,0.0,0.3177562837336169,0.07428919486014757,0.0
796,Lepidoptera_Group_102,Oneida lunulalis,,33.0,1.0,native,0.4200307545525768,0.5799692454474235,0.11860632115679845,0.028340365028422902,0.06701841220196755,0.007561946084215351,0.12142267578447452,0.014237480097405995,0.0617763981398694,0.01128077503953735,0.0,0.5113155357508368,0.09903530521111835,0.04521040754143754
797,Lepidoptera_Group_103,Dryocampa rubicunda,native,33.0,2.0,native,0.4203334179567417,0.5796665820432584,0.06194800698498152,0.0,0.04299268920523495,0.0,0.07757260042877628,0.0,0.07430475870672044,0.0,0.0,0.9999999999999999,0.0898730884056278,0.04521040754143754
798,Lepidoptera_Group_104,Anisota senatoria,native,66.0,3.0,native,0.36622063063515126,0.633779369364849,0.06194800698498152,0.0,0.04299268920523495,0.0,0.07757260042877628,0.0,0.024539628856028024,0.0,0.0,0.9999999999999999,0.0898730884056278,0.04521040754143754
799,Lepidoptera_Group_105,,,,4.0,native,0.49410834668778114,0.5058916533122189,0.1348696744126,0.012881676096928118,0.055902187057129314,0.0,0.17752705803173877,0.007166326135815195,0.049306455198429085,0.0,0.0,0.3388207745445998,0.0600787521050881,0.0
800,Lepidoptera_Group_106,Nascia acutellus,,33.0,1.0,native,0.4246124575886057,0.5753875424113942,0.12685743923014034,0.028340365028422902,0.0643608364239731,0.007561946084215351,0.1393440950610822,0.014237480097405995,0.024539628856028024,0.01128077503953735,0.0,0.5113155357508368,0.08493408918568107,0.04521040754143754
801,Lepidoptera_Group_107,,,,1.0,introduced,0.5906044926475206,0.40939550735247954,0.12582426536133157,0.028340365028422902,0.10387494711480813,0.007561946084215351,0.13738430242268007,0.014237480097405995,0.08689209860691886,0.01128077503953735,0.0,0.5113155357508368,0.13870161360031014,0.04521040754143754
802,Lepidoptera_Group_108,Prochoreutis inflatella,,33.0,1.0,introduced,0.5025120546996014,0.4974879453003986,0.1297020343732734,0.028340365028422902,0.07173559323647284,0.007561946084215351,0.15138204759380772,0.014237480097405995,0.05501394279464731,0.01128077503953735,0.0,0.5113155357508368,0.08832000861672246,0.04521040754143754
803,Lepidoptera_Group_109,Macrorrhinia endonephele,,33.0,1.0,native,0.37741924833100493,0.6225807516689951,0.09700036885907898,0.028340365028422902,0.07622981304021129,0.007561946084215351,0.11515204729544387,0.014237480097405995,0.029393694860508798,0.01128077503953735,3.359410952600092e-10,0.5113155357508368,0.11757523494439787,0.04521040754143754
804,Lepidoptera_Group_11,Antispila viticordifoliella,,33.0,1.0,native,0.27827474459536017,0.7217252554046402,0.028113257462081057,0.028340365028422902,0.028309013383971918,0.007561946084215351,0.03829438875149672,0.014237480097405995,0.03689436817446285,0.01128077503953735,4.463874827427519e-07,0.5113155357508368,0.09414083024124771,0.04521040754143754
805,Lepidoptera_Group_110,,,,3.0,native,0.23892067180199536,0.7610793281980052,0.0772582969191637,0.017174727642477104,0.019811145271506136,0.0,0.11474055639574351,0.009759708211078213,0.014656484702807154,0.0,0.0,0.38854967645916255,0.0306442589002795,0.0
806,Lepidoptera_Group_111,Acrobasis sylviella,,66.0,2.0,native,0.2558230564522465,0.7441769435477541,0.10157291219689071,0.009000684244695245,0.055436176079738525,0.0,0.10154719987632521,0.005126391572227122,0.03787706283561883,0.0,2.2702868538119344e-10,0.3176627737300168,0.09447004186236198,0.0
807,Lepidoptera_Group_112,,,,1.0,native,0.31349039638765946,0.686509603612341,0.09430705190485586,0.028340365028422902,0.0496737888553489,0.007561946084215351,0.11738161527608687,0.014237480097405995,0.012241675535187967,0.01128077503953735,3.8502837858567266e-10,0.5113155357508368,0.07544232753801192,0.04521040754143754
808,Lepidoptera_Group_113,,,,1.0,native,0.28573447765791693,0.7142655223420838,0.09430705190485586,0.028340365028422902,0.021331022505687827,0.007561946084215351,0.10154719987632521,0.014237480097405995,0.012245179522792731,0.01128077503953735,2.9452369995398066e-10,0.5113155357508368,0.03635067805937438,0.04521040754143754
809,Lepidoptera_Group_114,Costaconvexa centrostrigaria,native,33.0,3.0,native,0.3969471117233673,0.6030528882766325,0.11269987192507361,0.00571847285502028,0.04107661391007737,0.0,0.16017768793243445,0.0033036704392042857,0.024539628856028024,0.0,0.0,0.5451453624880964,0.04821155090638357,0.0
810,Lepidoptera_Group_115,Aethalura intertexta,native,66.0,2.0,native,0.20149679700166537,0.7985032029983343,0.10640329738517851,0.07322128229260723,0.01363960537785825,0.039748362260246084,0.161263311461483,0.029819467385547235,0.0061208243935954925,0.07014350583615049,0.0,0.036453552903461785,0.015917045098208835,0.0947816282164373
811,Lepidoptera_Group_116,Operophtera brumata,introduced,66.0,29.0,native,0.35865220706643025,0.6413477929335697,0.08583735133604592,0.0,0.015361184088392708,0.0,0.1360570511644616,0.0,0.0,0.0,0.0,0.9999999999999999,0.02067715555562662,0.04521040754143754
812,Lepidoptera_Group_117,Pleuroprucha insulsaria,native,33.0,1.0,native,0.2920810177961635,0.7079189822038371,0.10680467286842851,0.028340365028422902,0.02466376407369789,0.007561946084215351,0.12979809434711365,0.014237480097405995,0.012241675535187967,0.01128077503953735,0.0,0.5113155357508368,0.03451428885078073,0.04521040754143754
813,Lepidoptera_Group_118,Heliomata cycladata,native,33.0,9.0,native,0.3564394396967485,0.6435605603032514,0.1056464950669771,0.0034590453804458896,0.021957138244617824,0.0,0.16270779937913776,0.0020088562885489493,0.012734908599553252,0.0,0.0,0.7491340903416625,0.02542948793466487,0.0
814,Lepidoptera_Group_119,Euclea delphinii,,33.0,3.0,native,0.3837424715060946,0.6162575284939059,0.09941538259511348,0.0,0.05349110375727491,0.0,0.12259232203910808,0.0,0.0325800232531037,0.0,0.0,0.9999999999999999,0.0784323773074547,0.04521040754143754
815,Lepidoptera_Group_12,Antispila isabella,native,33.0,5.0,introduced,0.5333596757122289,0.46664032428777086,0.14814758176413512,0.003430314004084234,0.05180274563126733,0.0,0.22392515997666979,0.001893827274860734,0.03689436817446285,0.0,0.0,0.7271157994939582,0.04542712988629545,0.0
816,Lepidoptera_Group_120,Parapediasia teterrellus,,33.0,1.0,native,0.40460880378895403,0.5953911962110462,0.1261828937564408,0.028340365028422902,0.03202865408865654,0.007561946084215351,0.15663767323868993,0.014237480097405995,0.00918124996439173,0.01128077503953735,0.0,0.5113155357508368,0.03831198657049539,0.04521040754143754
817,Lepidoptera_Group_121,Cyclophora pendulinaria,native,33.0,1.0,native,0.3241472882803678,0.6758527117196323,0.10680467286842851,0.028340365028422902,0.02466376407369789,0.007561946084215351,0.15903221276979962,0.014237480097405995,0.012241675535187967,0.01128077503953735,0.0,0.5113155357508368,0.029124930043737837,0.04521040754143754
818,Lepidoptera_Group_122,Abrostola urentis,native,66.0,1.0,native,0.32297855705648315,0.6770214429435172,0.10225801029904341,0.028340365028422902,0.028375028648095824,0.007561946084215351,0.13629870385087672,0.014237480097405995,0.0,0.01128077503953735,0.0,0.5113155357508368,0.0381385259345844,0.04521040754143754
819,Lepidoptera_Group_123,,,,2.0,native,0.34277009298309086,0.6572299070169092,0.12470202015405371,0.02578033887364511,0.05219589137357941,0.0,0.1592523398322097,0.014481101023318102,0.02661513968191871,0.0,0.0,0.0828566646899816,0.06156466526882304,0.0
820,Lepidoptera_Group_124,Chlorochlamys chloroleucaria,native,33.0,4.0,native,0.26256975168271146,0.7374302483172891,0.10538219643875263,0.020585467152273374,0.02121833515966987,0.01241714405826828,0.15032147697942244,0.009979738830411644,0.0035664174297223798,0.02213413311135102,0.0,0.42191382774368236,0.026278970031400065,0.08847230690739767
821,Lepidoptera_Group_125,Pero honestaria,native,33.0,1.0,native,0.24614985325020503,0.7538501467497953,0.04360900536987491,0.028340365028422902,0.0,0.007561946084215351,0.0751659316764881,0.014237480097405995,0.0,0.01128077503953735,0.0,0.5113155357508368,0.0,0.04521040754143754
822,Lepidoptera_Group_126,Pero ancetaria,native,33.0,2.0,native,0.17645003716205268,0.8235499628379476,0.04360900536987491,0.02578033887364511,0.0,0.0,0.0751659316764881,0.014671666375429557,0.0,0.0,0.0,0.0828179946884928,0.0,0.0
823,Lepidoptera_Group_127,Blastobasis glandulella,,33.0,1.0,native,0.44181350074318226,0.5581864992568176,0.130283734602396,0.028340365028422902,0.06309998037128402,0.007561946084215351,0.15873966810083337,0.014237480097405995,0.02867679504537223,0.01128077503953735,0.0,0.5113155357508368,0.07463007966940059,0.04521040754143754
824,Lepidoptera_Group_128,Alsophila pometaria,native,33.0,1.0,native,0.33585605084731984,0.6641439491526802,0.1097632900562886,0.028340365028422902,0.021189409116518808,0.007561946084215351,0.15301185553586785,0.014237480097405995,0.03385868450087583,0.01128077503953735,0.0,0.5113155357508368,0.025853497119105163,0.04521040754143754
825,Lepidoptera_Group_129,Eusarca confusaria,native,33.0,2.0,native,0.3650339862660365,0.6349660137339638,0.10448350598238343,0.0,0.028280797182370573,0.0,0.12510807891026718,0.0,0.024539628856028024,0.0,0.0,0.9999999999999999,0.04078674693820498,0.04521040754143754
826,Lepidoptera_Group_13,Antispila Vitis2USA,,,2.0,native,0.4112494402709839,0.5887505597290162,0.14814758176413512,0.009191718038102183,0.05180274563126733,0.0,0.19678727961156242,0.005173971586225071,0.03826086984432693,0.0,0.0,0.3176473837294243,0.0509068348012878,0.0
827,Lepidoptera_Group_130,,,,1.0,introduced,0.5781777870536629,0.42182221294633737,0.15463997016217476,0.028340365028422902,0.0838052420588167,0.007561946084215351,0.15874002582134825,0.014237480097405995,0.10595274800495386,0.01128077503953735,0.0,0.5113155357508368,0.09911857161650225,0.04521040754143754
828,Lepidoptera_Group_131,Glena cognataria,native,33.0,1.0,native,0.36140267064687015,0.6385973293531297,0.10775762887518228,0.028340365028422902,0.035339461552780276,0.007561946084215351,0.15112193902454998,0.014237480097405995,0.024539628856028024,0.01128077503953735,0.0,0.5113155357508368,0.04357263991103357,0.04521040754143754
829,Lepidoptera_Group_132,,,,1.0,native,0.395130117428635,0.6048698825713654,0.11979585278482346,0.028340365028422902,0.03972514658356661,0.007561946084215351,0.1604804941887283,0.014237480097405995,0.012241675535187967,0.01128077503953735,0.0,0.5113155357508368,0.04655050387066629,0.04521040754143754
830,Lepidoptera_Group_133,Mocis latipes,native,33.0,1.0,native,0.29123867533083375,0.7087613246691667,0.09891720910306934,0.028340365028422902,0.021217554333965178,0.007561946084215351,0.13218364926994297,0.014237480097405995,0.0,0.01128077503953735,0.0,0.5113155357508368,0.029250018578951348,0.04521040754143754
831,Lepidoptera_Group_134,Scopula inductata,native,33.0,2.0,native,0.3673077437984556,0.6326922562015441,0.09889969889416145,0.0,0.02124580602764401,0.0,0.140835814565322,0.0,0.012241675535187967,0.0,0.0,0.9999999999999999,0.02778968848884074,0.04521040754143754
832,Lepidoptera_Group_135,Packardia geminata,,33.0,1.0,native,0.2436366202063941,0.756363379793606,0.005023319430871351,0.028340365028422902,0.008134109810312078,0.007561946084215351,0.01630945576488218,0.014237480097405995,0.01410534222497382,0.01128077503953735,5.522319374137138e-07,0.5113155357508368,0.04041438847129639,0.04521040754143754
833,Lepidoptera_Group_136,Packardia elegans,,33.0,2.0,native,0.16934034399994505,0.8306596560000549,0.005023319430871351,0.033543052474508034,0.008134109810312078,0.0,0.01630945576488218,0.019392955122648985,0.01410534222497382,0.0,1.9174720049087282e-06,0.0818641846517711,0.04041438847129639,0.0
834,Lepidoptera_Group_137,,,,1.0,native,0.4698149160369459,0.5301850839630542,0.09815348497603507,0.028340365028422902,0.10005656745055753,0.007561946084215351,0.10562349585542724,0.014237480097405995,0.08689209860691886,0.01128077503953735,0.0,0.5113155357508368,0.16531444452047916,0.04521040754143754
835,Lepidoptera_Group_138,,,,2.0,native,0.3761187462637074,0.6238812537362926,0.09815348497603507,0.008575685478883698,0.10005656745055753,0.0,0.10562349585542724,0.004901053636850175,0.09953892605240731,0.0,5.997852431354502e-10,0.3177356537328227,0.16531444452047916,0.0
836,Lepidoptera_Group_139,,,,1.0,introduced,0.5440043268836082,0.4559956731163917,0.13289833610268287,0.028340365028422902,0.08596206011556161,0.007561946084215351,0.15008048981954658,0.014237480097405995,0.05349778608166373,0.01128077503953735,0.0,0.5113155357508368,0.106608183346539,0.04521040754143754
837,Lepidoptera_Group_14,Antispila freemani,native,33.0,1.0,introduced,0.5355156977710392,0.4644843022289605,0.20191190018300942,0.028340365028422902,0.07177800626906858,0.007561946084215351,0.20501873230513115,0.014237480097405995,0.03689436817446285,0.01128077503953735,0.0,0.5113155357508368,0.06804690823852823,0.04521040754143754
838,Lepidoptera_Group_140,,,,1.0,native,0.28057446254185836,0.7194255374581422,0.09963825768520654,0.028340365028422902,0.021302451383311622,0.007561946084215351,0.1286982493478287,0.014237480097405995,0.012241675535187967,0.01128077503953735,0.0,0.5113155357508368,0.030019478591626517,0.04521040754143754
839,Lepidoptera_Group_141,Microcrambus elegans,,33.0,2.0,native,0.2773478421538451,0.7226521578461549,0.11331199591860103,0.008603952375719875,0.02487827819002309,0.0,0.14875756864337433,0.0049445230825399126,0.024653227599214542,0.0,0.0,0.3177215937322813,0.031084146660777957,0.0
840,Lepidoptera_Group_142,Apoda biguttata,,33.0,1.0,native,0.3126683625045421,0.6873316374954583,0.07995540566530557,0.028340365028422902,0.027764600407414623,0.007561946084215351,0.11659992523890811,0.014237480097405995,0.015969008914759674,0.01128077503953735,0.0,0.5113155357508368,0.04239529043382055,0.04521040754143754
841,Lepidoptera_Group_143,Amblyscirtes vialis,native,66.0,2.0,native,0.35640643641683795,0.6435935635831623,0.09622959772253531,0.0,0.02832782418503948,0.0,0.12734039634742564,0.0,0.012241675535187967,0.0,0.0,0.9999999999999999,0.0402681776557216,0.04521040754143754
842,Lepidoptera_Group_144,Thymelicus lineola,introduced,33.0,2.0,native,0.3622009172675402,0.63779908273246,0.07695815512582033,0.0,0.02832782418503948,0.0,0.11139143135163002,0.0,0.012241675535187967,0.0,2.4543641662831717e-10,0.9999999999999999,0.04486941109028056,0.04521040754143754
843,Lepidoptera_Group_145,Polites origenes,native,33.0,1.0,native,0.2885770781417219,0.7114229218582786,0.0485344715291068,0.028340365028422902,0.019069076915429473,0.007561946084215351,0.07581220786062631,0.014237480097405995,0.01843763505230852,0.01128077503953735,1.05230863629391e-08,0.5113155357508368,0.04053726581385503,0.04521040754143754
844,Lepidoptera_Group_146,Hesperia sassacus,native,33.0,1.0,native,0.23304699709223303,0.766953002907767,0.02432094685479893,0.028340365028422902,0.00202425514733481,0.007561946084215351,0.04863581846613944,0.014237480097405995,0.0035311100737049086,0.01128077503953735,5.767755790765455e-09,0.5113155357508368,0.0058254425898948935,0.04521040754143754
845,Lepidoptera_Group_147,Hesperia metea,native,33.0,5.0,native,0.2225104646766327,0.7774895353233674,0.02432094685479893,0.029829472314100696,0.00202425514733481,0.0183604434466953,0.04863581846613944,0.014724583438334011,0.0035311100737049086,0.0328725082011873,3.54348826507133e-08,0.6138819251344539,0.0058254425898948935,0.08866351747501171
846,Lepidoptera_Group_148,Lomographa vestaliata,native,33.0,3.0,native,0.27739934575726255,0.7226006542427376,0.1036791810645209,0.028707754260073496,0.01605927776046425,0.0,0.14447686450681205,0.016744307088305394,0.024539628856028024,0.0,0.0,0.3498307649684844,0.020562711456427633,0.0
847,Lepidoptera_Group_149,Epirrhoe alternata,native,33.0,1.0,native,0.3101372583930455,0.6898627416069545,0.10163780191897223,0.028340365028422902,0.021147315512620442,0.007561946084215351,0.1406970273246354,0.014237480097405995,0.012241675535187967,0.01128077503953735,0.0,0.5113155357508368,0.027683593422243285,0.04521040754143754
848,Lepidoptera_Group_15,,,,1.0,introduced,0.691948490394099,0.3080515096059015,0.20012650276359925,0.028340365028422902,0.14599442473765578,0.007561946084215351,0.21482689224200666,0.014237480097405995,0.14626296913412215,0.01128077503953735,0.0,0.5113155357508368,0.13281937845077363,0.04521040754143754
849,Lepidoptera_Group_150,Gueneria similaria,native,33.0,2.0,native,0.3258401853142848,0.6741598146857152,0.0856212549682982,0.0,0.019906547975788422,0.0,0.12993178615023382,0.0,0.008032450241971743,0.0,0.0,0.9999999999999999,0.027833522376707227,0.04521040754143754
850,Lepidoptera_Group_151,Hypagyrtis unipunctata,native,33.0,5.0,native,0.19192266400414137,0.8080773359958587,0.08085699362304663,0.03338459860210242,0.01836306851007856,0.03172042108736144,0.1220012720791081,0.014247081091948404,0.006079151014296083,0.05659344916561445,0.0,0.17946745840949713,0.027031169291037757,0.15831346540215743
851,Lepidoptera_Group_152,Lycia ypsilon,native,33.0,5.0,native,0.2436126010842384,0.7563873989157619,0.08085699362304663,0.031059546805999906,0.022558728958005012,0.012763537120837559,0.1220012720791081,0.016192197555464947,0.02492030634908913,0.022792636582117567,0.0,0.3993087568733871,0.033207348826339696,0.05604928280089971
852,Lepidoptera_Group_153,Euchlaena madusaria,native,33.0,3.0,native,0.4108254902298539,0.5891745097701458,0.09862994509360101,0.0,0.028224577731632797,0.0,0.1529904255813028,0.0,0.03689436817446285,0.0,0.0,0.9999999999999999,0.03444127891580847,0.04521040754143754
853,Lepidoptera_Group_154,Protoboarmia porcelaria,native,33.0,6.0,native,0.23609927216367604,0.7639007278363241,0.10549886558349839,0.021076023885395118,0.0025410907796855043,0.012450816686211064,0.16327177904715226,0.010287451662699275,0.0009561339001519206,0.02225278575034526,0.0,0.2391131207058551,0.002934275414829764,0.08605871147891207
854,Lepidoptera_Group_155,Amphion floridensis,native,66.0,1.0,native,0.29116048532382827,0.7088395146761725,0.08424093539500213,0.028340365028422902,0.02581260712984125,0.007561946084215351,0.12292026440088266,0.014237480097405995,0.0,0.01128077503953735,0.0,0.5113155357508368,0.03776609989533363,0.04521040754143754
855,Lepidoptera_Group_156,Chionodes thoraceochrella,,33.0,16.0,native,0.3037237775417015,0.6962762224582989,0.06158204540738788,0.007726351489439859,0.02313671743986403,0.0,0.08858064232287333,0.00440106581282923,0.0,0.0,2.8531983433041874e-10,0.5409643423271271,0.04380607317004596,0.0
856,Lepidoptera_Group_157,,,,1.0,native,0.36341898295401626,0.636581017045984,0.10931773662002281,0.028340365028422902,0.029996768144662248,0.007561946084215351,0.16484132772062082,0.014237480097405995,0.01235687915819346,0.01128077503953735,0.0,0.5113155357508368,0.034356539123988374,0.04521040754143754
857,Lepidoptera_Group_158,Celiptera frustulum,native,33.0,1.0,native,0.3129719158708686,0.6870280841291315,0.09891720910306934,0.028340365028422902,0.021217554333965178,0.007561946084215351,0.15114500783821802,0.014237480097405995,0.0,0.01128077503953735,0.0,0.5113155357508368,0.026157329175927186,0.04521040754143754
858,Lepidoptera_Group_159,Iridopsis larvaria,native,33.0,1.0,native,0.3029497580407117,0.6970502419592887,0.09720741500649227,0.028340365028422902,0.007028141183771769,0.007561946084215351,0.1538148133055177,0.014237480097405995,0.0,0.01128077503953735,0.0,0.5113155357508368,0.008537302497223306,0.04521040754143754
859,Lepidoptera_Group_16,Monopis pavlovskii,introduced,33.0,1.0,introduced,0.6531171848695415,0.3468828151304586,0.17155445636515856,0.028340365028422902,0.13751263453629112,0.007561946084215351,0.1508467105242278,0.014237480097405995,0.13784219147195217,0.01128077503953735,0.0,0.5113155357508368,0.16981016085645298,0.04521040754143754
860,Lepidoptera_Group_160,Anavitrinella pampinaria,native,66.0,2.0,native,0.315468453001539,0.6845315469984613,0.09668976386633713,0.0,0.00702892200947646,0.0,0.12685524829798972,0.0,0.0,0.0,3.236692744285933e-09,0.9999999999999999,0.010022921317571203,0.04521040754143754
861,Lepidoptera_Group_161,Tetracis cachexiata,native,33.0,3.0,native,0.27775238649711526,0.7222476135028852,0.0960629198504081,0.011447429676472758,0.007038220933777785,0.0,0.14871242514630634,0.006607474676292022,0.0,0.0,0.0,0.43809470836664627,0.008796144179313285,0.0
862,Lepidoptera_Group_162,Epimecis hortaria,native,33.0,1.0,native,0.3029497580407117,0.6970502419592887,0.10712035743147663,0.028340365028422902,0.007035097630959019,0.007561946084215351,0.15654836789619936,0.014237480097405995,0.0,0.01128077503953735,0.0,0.5113155357508368,0.008419300453879066,0.04521040754143754
863,Lepidoptera_Group_163,Metarranthis pilosaria,native,33.0,5.0,native,0.26581870565015064,0.7341812943498496,0.016578071985059055,0.0061658329922726525,0.007978619018846044,0.0,0.011966870138788777,0.0035118153465579145,0.0,0.0,7.240374290535357e-06,0.5904566842325822,0.04392897531931313,0.0
864,Lepidoptera_Group_164,,,,2.0,native,0.2591634222290592,0.7408365777709411,0.01749124994828765,0.0,0.007978619018846044,0.0,0.03067807391910929,0.0,0.0,0.0,3.482129160914251e-08,0.9999999999999999,0.029965593987546103,0.04521040754143754
865,Lepidoptera_Group_165,Metarranthis hypochraria,native,33.0,3.0,native,0.23097552485962622,0.7690244751403738,0.01749124994828765,0.00571847285502028,0.007053730971639152,0.0,0.03067807391910929,0.0032602009935145484,0.012241675535187967,0.0,5.997852431354501e-08,0.5451594224886377,0.026491957808744842,0.0
866,Lepidoptera_Group_166,,,,8.0,native,0.26502752490397363,0.7349724750960265,0.027852249823069088,0.0,0.007053730971639152,0.0,0.04501428924995487,0.0,0.012241675535187967,0.0,4.479214603466789e-09,0.9999999999999999,0.021303644263624497,0.04521040754143754
867,Lepidoptera_Group_167,Metarranthis duaria,native,33.0,6.0,native,0.17818479908838847,0.8218152009116118,0.03370101731452025,0.028094375869572023,0.0,0.0,0.06144020799967143,0.01630061100713814,0.0,0.0,0.0,0.11590039596216524,0.0,0.0
868,Lepidoptera_Group_168,Metarranthis amyrisaria,native,33.0,1.0,native,0.25692572879069675,0.7430742712093036,0.020676927506000198,0.028340365028422902,0.014084179140447512,0.007561946084215351,0.03199169020235413,0.014237480097405995,0.024539628856028024,0.01128077503953735,4.141739530602853e-08,0.5113155357508368,0.05174182757310057,0.04521040754143754
869,Lepidoptera_Group_169,Metarranthis angularia,native,33.0,1.0,native,0.2550184301909979,0.7449815698090023,0.013565833136008128,0.028340365028422902,0.014074880216146187,0.007561946084215351,0.02568153775597154,0.014237480097405995,0.024539628856028024,0.01128077503953735,1.3821138211382114e-07,0.5113155357508368,0.057764625097839056,0.04521040754143754
870,Lepidoptera_Group_17,Synanthedon acerni,,33.0,1.0,native,0.3420259856220529,0.6579740143779471,0.10000461275064082,0.028340365028422902,0.02605473408245054,0.007561946084215351,0.1488147248944765,0.014237480097405995,0.029886339468940457,0.01128077503953735,0.0,0.5113155357508368,0.03254355650689172,0.04521040754143754
871,Lepidoptera_Group_170,Metarranthis angularia,native,33.0,2.0,native,0.283667360947048,0.7163326390529522,0.013565833136008128,0.0,0.0,0.0,0.02568153775597154,0.0,0.0,0.0,1.5646571560055223e-07,0.9999999999999999,0.0,0.04521040754143754
872,Lepidoptera_Group_171,,,,1.0,native,0.24310880872657298,0.7568911912734273,0.025521281512630223,0.028340365028422902,0.0,0.007561946084215351,0.04193789282210036,0.014237480097405995,0.0,0.01128077503953735,8.160760852891547e-09,0.5113155357508368,0.0,0.04521040754143754
873,Lepidoptera_Group_172,Heterophleps triguttaria,native,33.0,3.0,native,0.2726257023636807,0.7273742976363197,0.09966378073741447,0.03439431073627171,0.053133627552836224,0.0,0.11556902047001155,0.020118823506796425,0.0617763981398694,0.0,0.0,0.05078299345514524,0.08171446560946383,0.0
874,Lepidoptera_Group_173,,,,1.0,native,0.40322840121769665,0.5967715987823032,0.11754422593170366,0.028340365028422902,0.03563514605031589,0.007561946084215351,0.14282983606554783,0.014237480097405995,0.024539628856028024,0.01128077503953735,0.0,0.5113155357508368,0.04606758963821929,0.04521040754143754
875,Lepidoptera_Group_174,Metanema inatomaria,native,33.0,2.0,native,0.35701121964385285,0.6429887803561473,0.09321782390456876,0.0,0.007042089570223756,0.0,0.15138204759380772,0.0,0.0,0.0,0.0,0.9999999999999999,0.008670136865868141,0.04521040754143754
876,Lepidoptera_Group_175,Eutrapela clemataria,native,33.0,3.0,native,0.231057224343171,0.7689427756568291,0.09659366340416956,0.01717645285214316,0.007028141183771769,0.0,0.14625846657386093,0.009904120726615185,0.0,0.0,0.0,0.18588278865648733,0.008907106271191777,0.0
877,Lepidoptera_Group_176,Elachista griseicornis,,33.0,2.0,native,0.3701269288533848,0.6298730711466154,0.10230063218650765,0.0,0.029996768144662248,0.0,0.12812674507037938,0.0,0.02121565527095895,0.0,1.9481515569872676e-09,0.9999999999999999,0.042426085802493484,0.04521040754143754
878,Lepidoptera_Group_177,Bactra verutana,,33.0,1.0,native,0.30895101868524805,0.6910489813147521,0.09950343444235915,0.028340365028422902,0.02481155308434947,0.007561946084215351,0.1409719729761784,0.014237480097405995,0.0,0.01128077503953735,0.0,0.5113155357508368,0.032427592520468305,0.04521040754143754
879,Lepidoptera_Group_178,,,,1.0,native,0.41324086259899057,0.5867591374010093,0.12090219750617778,0.028340365028422902,0.07117549276166676,0.007561946084215351,0.13403803082360377,0.014237480097405995,0.03689436817446285,0.01128077503953735,0.0,0.5113155357508368,0.09699924344764406,0.04521040754143754
880,Lepidoptera_Group_179,Ennomos magnaria,native,33.0,1.0,native,0.2755314306694182,0.7244685693305823,0.09090890879901592,0.028340365028422902,0.01758781506155252,0.007561946084215351,0.12344670421254048,0.014237480097405995,0.012241675535187967,0.01128077503953735,0.0,0.5113155357508368,0.02564317294086708,0.04521040754143754
881,Lepidoptera_Group_18,Monopis marginistrigella,native,33.0,1.0,introduced,0.6576398936436482,0.34236010635635195,0.17155445636515856,0.028340365028422902,0.13751263453629112,0.007561946084215351,0.1614703276510691,0.014237480097405995,0.13784219147195217,0.01128077503953735,0.0,0.5113155357508368,0.16029830945343015,0.04521040754143754
882,Lepidoptera_Group_180,Plagodis alcoolaria,native,33.0,2.0,native,0.2180874758544146,0.7819125241455853,0.09016221196399421,0.034389068753055606,0.007025834198735181,0.0,0.14102451629645513,0.020001832124150944,0.0,0.0,0.0,0.04488172322794634,0.00917960041493108,0.0
883,Lepidoptera_Group_181,Lambdina pellucidaria,native,33.0,1.0,native,0.2173021557278862,0.782697844272114,0.008638578395682467,0.028340365028422902,0.007037440108073094,0.007561946084215351,0.022190917610064746,0.014237480097405995,0.0,0.01128077503953735,6.749501457278723e-08,0.5113155357508368,0.030883506002874192,0.04521040754143754
884,Lepidoptera_Group_182,Lambdina fiscellaria,native,33.0,1.0,native,0.2173021557278862,0.782697844272114,0.008638578395682467,0.028340365028422902,0.007037440108073094,0.007561946084215351,0.022190917610064746,0.014237480097405995,0.0,0.01128077503953735,1.579996932044792e-07,0.5113155357508368,0.030883506002874192,0.04521040754143754
885,Lepidoptera_Group_183,Xanthotype urticaria,native,33.0,1.0,native,0.30338222041290475,0.6966177795870955,0.08872478299637448,0.028340365028422902,0.01758781506155252,0.007561946084215351,0.13834699072129972,0.014237480097405995,0.012241675535187967,0.01128077503953735,0.0,0.5113155357508368,0.02334881118326806,0.04521040754143754
886,Lepidoptera_Group_184,Probole sp.,,,6.0,native,0.22673817726300682,0.773261822736993,0.09716202081833272,0.031052181487810197,0.007035878456663711,0.0,0.15743822263417573,0.01815820135523118,0.0,0.0,0.0,0.2823905323720355,0.008379869917125441,0.0
