Number,Order_Group,Species_Name,Final_Status,Status_Confidence,Database_Confidence,Group_Count,Species_Count,Sequence_Count,predict,prob. introduced,prob. native,ML_Distance,ML_Similarity,dN_Distance,dN_Similarity,dS_Distance,dS_Similarity,AA_Distance,AA_Similarity,Ztest_Distance,Ztest_Similarity,dN/dS_Distance,dN/dS_Similarity
720,Hymenoptera_Group_37,Lasioglossum georgeickworti,native,33.0,,3,1.0,9,native,0.06487778929898644,0.9351222107010132,0.020737864463864497,0.048008537399095136,0.0,0.0,0.04608216401810882,0.029711648591133823,0.0,0.0,4.647952139898757e-05,0.14445328706145152,0.0,0.0
721,Hymenoptera_Group_37,Lasioglossum obscurum,native,33.0,,3,1.0,9,native,0.06487778929898644,0.9351222107010132,0.020737864463864497,0.048008537399095136,0.0,0.0,0.04608216401810882,0.029711648591133823,0.0,0.0,4.647952139898757e-05,0.14445328706145152,0.0,0.0
722,Hymenoptera_Group_37,Lasioglossum subviridatum,native,33.0,,3,1.0,9,native,0.06487778929898644,0.9351222107010132,0.020737864463864497,0.048008537399095136,0.0,0.0,0.04608216401810882,0.029711648591133823,0.0,0.0,4.647952139898757e-05,0.14445328706145152,0.0,0.0
723,Hymenoptera_Group_38,Lasioglossum laevissimum,native,33.0,,1,1.0,1,native,0.13465505232815797,0.865344947671842,0.022524800063015278,,0.013941288036488995,,0.04151423110581281,,0.012241675535187967,,5.000766988801964e-06,,0.0442197220920515,
724,Hymenoptera_Group_39,Lasioglossum imitatum,native,33.0,50.0,1,1.0,1,native,0.12086138218946955,0.8791386178105303,0.046855870286804865,,0.0139139591368248,,0.07564261506025247,,0.012241675535187967,,2.991256327657616e-05,,0.029626768851949502,
725,Hymenoptera_Group_4,,,,,0,,1,introduced,0.6776858442094668,0.3223141557905328,0.2560332015023866,,0.4284105640259164,,0.13956052429165836,,0.5644420901451901,,0.006293281178094799,,0.5646246518464996,
726,Hymenoptera_Group_40,Lasioglossum nigroviride,native,33.0,,1,1.0,1,native,0.136950243588627,0.8630497564113728,0.022524800063015278,,0.013936709558493304,,0.04151423110581281,,0.012241675535187967,,9.433962264150943e-05,,0.04420519982985676,
727,Hymenoptera_Group_41,Halictus ligatus,native,33.0,,1,1.0,1,introduced,0.682270807447135,0.3177291925528647,0.16140853336690142,,0.11757400172245538,,0.19358992789473337,,0.17670194896872699,,3.4821291609142504e-05,,0.11720634039949304,
728,Hymenoptera_Group_42,,,,,0,,1,introduced,0.674974456827275,0.32502554317272464,0.1954908046273669,,0.10273433822064151,,0.22587229513220292,,0.11224582949911943,,2.4083448381653625e-06,,0.0893998644092476,
729,Hymenoptera_Group_43,Halictus rubicundus,introduced,66.0,50.0,1,1.0,1,introduced,0.6825114538738396,0.3174885461261602,0.16140853336690142,,0.10273433822064151,,0.20957384135292328,,0.11224582949911943,,4.3564963951526305e-06,,0.09552818984188227,
730,Hymenoptera_Group_44,,,,,0,,2,native,0.30026149511625055,0.6997385048837492,0.007231036618139418,0.09882730863576258,0.019421442260710183,0.1084537345338126,0.018620500832097424,0.04424347387871095,0.03457721594382836,0.19815438927672865,0.017799064273661604,0.019574642253623726,0.09173133613505478,0.17430108880879971
731,Hymenoptera_Group_45,,,,,0,,2,native,0.33827404352789764,0.6617259564721022,0.06507058340170631,0.026855940746214224,0.02845016537613362,0.0,0.10217698348091167,0.016767914981518563,0.03787706283561883,0.0,0.0010388249731553918,0.08239350467214993,0.0482483540637114,0.0
732,Hymenoptera_Group_46,,,,,0,,1,native,0.2935689005791209,0.7064310994208791,0.007231036618139418,,0.01440818631581693,,0.018620500832097424,,0.025596361972832757,,0.005317042491179628,,0.06805273081633566,
733,Hymenoptera_Group_47,,,,,0,,1,native,0.10571934507099165,0.8942806549290081,0.01937473315487944,,0.006914034154654376,,0.03227313721627777,,0.012241675535187967,,0.01225752416014726,,0.025282229408226616,
734,Hymenoptera_Group_48,,,,,0,,1,native,0.09898545050993078,0.9010145494900691,0.03627149451922411,,0.006914034154654376,,0.06962039019246982,,0.012241675535187967,,0.003808789691670501,,0.0156283994159547,
735,Hymenoptera_Group_49,,,,,0,,3,native,0.14481811718564544,0.855181882814354,0.01937473315487944,0.0,0.007347960293997844,0.0,0.038339686151576936,0.0,0.013041440644977663,0.0,0.013795075931891393,0.9999999999999999,0.02441879820688259,
736,Hymenoptera_Group_5,,,,,0,,3,introduced,0.7086214143566552,0.29137858564334423,0.135297127408197,0.0,0.14020083997715596,0.0,0.13956052429165836,0.0,0.19088860510452893,0.0,0.035408268139285166,0.9999999999999999,0.18477800760156743,
737,Hymenoptera_Group_50,Apis mellifera,introduced,100.0,100.0,1,1.0,3,introduced,0.6838404923509132,0.31615950764908646,0.19791495801279052,0.005899818932610125,0.28717449113264965,0.02219187294481623,0.1631802691480003,0.0,0.41313755154773674,0.039619647563596226,0.0007635833716827733,0.5458833325165082,0.3317677594460249,
738,Hymenoptera_Group_51,,,,,0,,1,introduced,0.6831254127030073,0.31687458729699225,0.16970865856221223,,0.19531396716761718,,0.17066381975488168,,0.269632381146546,,0.00014465408805031444,,0.2171510566781867,
739,Hymenoptera_Group_52,,,,,0,,1,native,0.4985827032890268,0.5014172967109733,0.10312967529508589,,0.07736087456553417,,0.11302162613099112,,0.08689209860691886,,0.009124037429053536,,0.12111993509922146,
740,Hymenoptera_Group_53,Bombus terricola,native,100.0,100.0,1,1.0,2,introduced,0.5565310050116601,0.44346899498834025,0.10703482748357317,0.008485775513594916,0.08437251193327495,0.0,0.11724730370137698,0.005185998529304072,0.07430475870672044,0.0,0.004124957815615892,0.31764349372927453,0.12825953586773964,0.0
741,Hymenoptera_Group_54,Bombus vagans,native,100.0,100.0,1,1.0,10,introduced,0.5054383324724533,0.49456166752754677,0.0599469245714752,0.0033999237722744475,0.04909785891398407,0.0,0.06833597388613619,0.002064843269557004,0.049306455198429085,0.0,0.009039254486884491,0.8314056535091177,0.11245699527636635,0.0
742,Hymenoptera_Group_55,,,,,0,,2,native,0.47140193089797816,0.5285980691020216,0.06434103905937374,0.0,0.042705274361753566,0.0,0.08669514740350082,0.0,0.044266972078862626,0.0,0.005829897223500536,0.9999999999999999,0.08218338533064992,
743,Hymenoptera_Group_56,,,,,0,,4,native,0.3126131048863914,0.687386895113609,0.05266856209759496,0.011685243193517032,0.04273448434152452,0.010959393160534877,0.06092394242498297,0.005396165271340945,0.015628587157157883,0.019882845579038532,0.012441984967019482,0.4453068786443149,0.10602342225764083,0.14441292768479005
744,Hymenoptera_Group_57,,,,,0,,1,native,0.28633463305605295,0.7136653669439472,0.010677936444595179,,0.01389124420723378,,0.024974815123902587,,0.024539628856028024,,0.003756250958736002,,0.05776884950109094,
745,Hymenoptera_Group_58,,,,,0,,2,native,0.368281705691215,0.6317182943087847,0.05748719630809676,0.0,0.024341566994280254,0.0,0.07908151131543406,0.0,0.024539628856028024,0.0,0.001608084061972695,0.9999999999999999,0.05016850628347013,
746,Hymenoptera_Group_59,,,,,0,,1,native,0.17610018247382972,0.8238998175261706,0.010677936444595179,,0.01389124420723378,,0.024974815123902587,,0.015628587157157883,,0.003952047860101242,,0.05776884950109094,
747,Hymenoptera_Group_6,,,,,0,,2,introduced,0.7086214143566552,0.29137858564334423,0.135297127408197,0.0,0.14020083997715596,0.0,0.1425691909155178,0.0,0.19088860510452893,0.0,0.03326128240527688,0.9999999999999999,0.18152229294317604,
748,Hymenoptera_Group_60,Bombus impatiens,native,66.0,50.0,1,2.0,2,native,0.47004344660652086,0.5299565533934788,0.02380547778357813,0.0,0.030023209742389298,0.0,0.03375458681410819,0.0,0.04999770368445902,0.0,0.04295835250805338,0.9999999999999999,0.10715880800870924,
749,Hymenoptera_Group_61,Bombus impatiens,native,66.0,50.0,1,2.0,4,native,0.47004344660652086,0.5299565533934788,0.02380547778357813,0.0,0.030023209742389298,0.0,0.03375458681410819,0.0,0.0526966568240279,0.0,0.013280825279950913,0.9999999999999999,0.10715880800870924,
750,Hymenoptera_Group_62,Anthidiellum notatum,native,66.0,50.0,1,1.0,1,introduced,0.6814149365663426,0.31858506343365706,0.24208518435826448,,0.3972227882370574,,0.1490333087672236,,0.45353719123081904,,0.0017258935419542873,,0.4955375107315259,
751,Hymenoptera_Group_63,Osmia simillima,native,100.0,100.0,1,1.0,1,native,0.4447049190296177,0.5552950809703823,0.039582158123768404,,0.03850925899305225,,0.0537001509859262,,0.04063066213302384,,0.007431109065807639,,0.10396891814949719,
752,Hymenoptera_Group_64,Osmia distincta,native,100.0,100.0,1,1.0,1,native,0.4447049190296177,0.5552950809703823,0.039582158123768404,,0.03850925899305225,,0.0537001509859262,,0.04063066213302384,,0.011270762386869151,,0.10396891814949719,
753,Hymenoptera_Group_65,Neopareophora litura,native,33.0,,1,1.0,1,introduced,0.6832150349481205,0.31678496505187903,0.139366220939738,,0.08491646351282493,,0.16579229443306726,,0.07697795352519476,,9.832796441171956e-05,,0.09678153841528522,
754,Hymenoptera_Group_66,Pristiphora bivittata,native,33.0,,1,1.0,1,introduced,0.6806771410113595,0.3193228589886401,0.1687364931945115,,0.0618748648406233,,0.17549985171444774,,0.05752480401943222,,0.0026960576775579073,,0.06715948089492278,
755,Hymenoptera_Group_67,Nematus atriceps group sp. TN-2010,,33.0,,1,1.0,1,introduced,0.5937923122758361,0.4062076877241639,0.1020613379219739,,0.05610126211974811,,0.13117239417211884,,0.038212081497830064,,0.0005726338395459427,,0.07783065082569819,
756,Hymenoptera_Group_68,Nematus tricolor,,66.0,,1,1.0,1,introduced,0.5910504738921719,0.4089495261078282,0.1020613379219739,,0.044762466156995355,,0.13117239417211884,,0.038212081497830064,,0.005591148949225341,,0.062100062309377306,
757,Hymenoptera_Group_69,Amauronematus brunneus,native,33.0,,1,1.0,1,native,0.42166342617497227,0.578336573825028,0.11363277793776634,,0.02782990582998881,,0.17270883722618038,,0.019037806608611568,,0.000716030065961037,,0.030626463001456633,
758,Hymenoptera_Group_7,,,,,0,,1,introduced,0.6865660380704608,0.31343396192953904,0.3196855116399874,,0.4518573757467753,,0.25593519791380387,,0.5404407647284436,,5.967172879275962e-06,,0.35160305663840774,
759,Hymenoptera_Group_70,Pachynematus corniger,native,33.0,,1,1.0,1,native,0.42166342617497227,0.578336573825028,0.11363277793776634,,0.02782990582998881,,0.17270883722618038,,0.019037806608611568,,0.0005089584292069336,,0.030626463001456633,
760,Hymenoptera_Group_71,Periclista sp. SAL-2012,,33.0,,1,1.0,1,introduced,0.678895911893736,0.32110408810626373,0.20356615883662532,,0.16615456360708145,,0.14646994179126027,,0.19676514004167928,,0.0016812854732320907,,0.21032082131505447,
761,Hymenoptera_Group_72,Fenusa pumila,introduced,100.0,50.0,1,1.0,1,introduced,0.6822616686405837,0.31773833135941565,0.15937504186397622,,0.1368304058228558,,0.17949744086119734,,0.13620104136906735,,0.0034594416321521706,,0.14565813378566875,
762,Hymenoptera_Group_73,Fenella nigrita,introduced,100.0,50.0,1,1.0,1,introduced,0.6836525925642556,0.31634740743574397,0.15937504186397622,,0.13119706779220516,,0.18110656340650824,,0.13620104136906735,,0.00042891547783402363,,0.13858759374298812,
763,Hymenoptera_Group_74,Profenusa lucifex,native,33.0,,1,1.0,1,introduced,0.6708115622517513,0.3291884377482484,0.1769050682503765,,0.13119706779220516,,0.13025854304286028,,0.13620104136906735,,0.004976990335941095,,0.1830626699806485,
764,Hymenoptera_Group_75,,,,,0,,1,introduced,0.5727817278241495,0.42721827217585023,0.2548042853186771,,0.42058523528973224,,0.08720039019488235,,0.5181271041813352,,0.06845689522932966,,0.8058435563220769,
765,Hymenoptera_Group_76,Perilampus stygicus,native,33.0,,1,1.0,1,introduced,0.5720834669475117,0.42791653305248817,0.1747885508130791,,0.24106105453822832,,0.0957920175324315,,0.3314651373160584,,0.0031872219665592884,,0.4298669804167347,
766,Hymenoptera_Group_77,,,,,0,,2,introduced,0.6577221965778879,0.34227780342211145,0.1850233126342632,0.0,0.24123734368710112,0.0,0.11430073486317391,0.0,0.3142758580309404,0.0,0.0019623868691517102,0.9999999999999999,0.37430235397955985,
767,Hymenoptera_Group_78,,,,,0,,1,introduced,0.678226295044493,0.3217737049555064,0.1555021556784203,,0.1746734785214964,,0.14144811977917046,,0.23161767311845297,,0.0013716060745513116,,0.2276496571658456,
768,Hymenoptera_Group_79,,,,,0,,1,introduced,0.6817787217487165,0.3182212782512834,0.1555021556784203,,0.1746734785214964,,0.1442637795470958,,0.19344327954837184,,0.00011642890013805798,,0.2239327604985679,
769,Hymenoptera_Group_8,,,,,0,,1,introduced,0.6730283906324854,0.32697160936751424,0.23969889523459575,,0.35800521385361767,,0.1322192590993357,,0.4520794253952492,,0.0037465562202791836,,0.4934279567265263,
770,Hymenoptera_Group_80,,,,,0,,1,introduced,0.6816640142592338,0.3183359857407659,0.20242570587381298,,0.19226555263234726,,0.1512272419612287,,0.19344327954837184,,0.0005342690596717288,,0.23691930652510867,
771,Hymenoptera_Group_81,,,,,0,,2,introduced,0.7145613424506775,0.28543865754932196,0.30512005841648937,0.0,0.5470924864391737,0.0,0.15358770653352685,0.0,0.6617672984712959,0.0,0.00017875441018561127,0.9999999999999999,0.6654006243841747,
772,Hymenoptera_Group_82,Myrmecina americana,native,33.0,,1,1.0,1,introduced,0.6809680433245962,0.3190319566754035,0.26845137369377464,,0.2963815264453626,,0.2419580383104446,,0.32422202046505305,,3.5588280411105993e-06,,0.2425551603701839,
773,Hymenoptera_Group_83,Ponera pennsylvanica,native,33.0,,1,2.0,2,native,0.12268653397525796,0.8773134660247416,0.013046464958002948,0.0,0.0,0.0,0.03363676781895004,0.0,0.0,0.0,0.0006382113821138211,0.9999999999999999,0.0,
774,Hymenoptera_Group_84,Ponera pennsylvanica,native,33.0,,1,2.0,1,native,0.08326481589684437,0.9167351841031556,0.013046464958002948,,0.0,,0.03363676781895004,,0.0,,0.0011607148335634298,,0.0,
775,Hymenoptera_Group_85,,,,,0,,1,introduced,0.6781298527981201,0.32187014720187945,0.30384361963311873,,0.3137449605930488,,0.21519499497088632,,0.30362887132787786,,1.4265991716520937e-06,,0.2849998212473857,
776,Hymenoptera_Group_86,,,,,0,,1,introduced,0.6566262718009793,0.34337372819902057,0.17541417859386438,,0.06782294661441952,,0.27480097439241474,,0.08689209860691886,,4.065040650406504e-09,,0.04948889449018288,
777,Hymenoptera_Group_87,,,,,0,,2,native,0.024503797117322264,0.975496202882678,0.050380448190162505,0.016987011559966427,0.009611786964362951,0.0,0.08131075901143003,0.00980229310409403,0.016650414137899888,0.0,2.63844147875441e-10,0.15717208755112536,0.01940679629589978,0.0
778,Hymenoptera_Group_88,Camponotus chromaiodes,native,33.0,,2,1.0,9,native,0.030940875412113454,0.9690591245878865,0.050380448190162505,0.04668676137802316,0.009611786964362951,0.03278698949397012,0.08131075901143003,0.022003009900833016,0.016650414137899888,0.058127218168521066,1.7487344684767603e-10,0.3684723356861849,0.01940679629589978,0.10595568297952766
779,Hymenoptera_Group_88,Camponotus pennsylvanicus,native,33.0,,2,1.0,9,native,0.030940875412113454,0.9690591245878865,0.050380448190162505,0.04668676137802316,0.009611786964362951,0.03278698949397012,0.08131075901143003,0.022003009900833016,0.016650414137899888,0.058127218168521066,1.7487344684767603e-10,0.3684723356861849,0.01940679629589978,0.10595568297952766
780,Hymenoptera_Group_89,Tapinoma sessile,native,33.0,,1,2.0,1,introduced,0.5840002209187576,0.4159997790812424,0.11677853436546624,,0.05663091039207124,,0.1743052066191822,,0.07430475870672044,,3.359410952600092e-07,,0.06183029029725819,
781,Hymenoptera_Group_9,,,,,0,,54,introduced,0.601216893779568,0.3987831062204319,0.23969889523459575,0.0,0.35800521385361767,0.0,0.10686072633012539,0.0,0.4520794253952492,0.0,0.0033755023776652856,0.9999999999999999,0.586080774666022,
782,Hymenoptera_Group_90,Tapinoma sessile,native,33.0,,1,2.0,5,introduced,0.6014138235095742,0.3985861764904258,0.11677853436546624,0.05973717625113532,0.05663091039207124,0.0,0.1743052066191822,0.035686905968477615,0.07430475870672044,0.0,1.6413560362018712e-07,0.023563052407177515,0.06183029029725819,0.0
783,Hymenoptera_Group_91,,,,,0,,1,introduced,0.6770169850520752,0.3229830149479243,0.23703328340151492,,0.15598732563006307,,0.23415309661865974,,0.20292568521079443,,2.63844147875441e-07,,0.13145617528335285,
784,Hymenoptera_Group_92,Dolichoderus sp.,,33.0,,1,1.0,2,introduced,0.7095507131563785,0.2904492868436209,0.23703328340151492,0.0,0.15598732563006307,0.0,0.2305053248591229,0.0,0.20292568521079443,0.0,6.611443472925295e-07,0.9999999999999999,0.1333098096818398,
785,Hymenoptera_Group_93,,,,,0,,1,introduced,0.6822393661983543,0.3177606338016453,0.301501723092197,,0.2745523016480042,,0.32463844678018655,,0.256157301974481,,1.0139591961957356e-09,,0.17203697694614797,
786,Hymenoptera_Group_94,Myrmica rubra,introduced,33.0,,1,1.0,3,introduced,0.6785185553480714,0.32148144465192807,0.19534929209122887,0.005661408227604522,0.10154304663982493,0.021019292149756136,0.21653447111972332,0.0,0.10377455161864568,0.0379876446339672,2.561742598558061e-07,0.5459008625171832,0.09173485868766705,
787,Hymenoptera_Group_95,,,,,0,,1,introduced,0.6357334523490236,0.36426654765097605,0.12223674728928459,,0.04299268920523495,,0.19512479431642335,,0.07535146132465657,,4.065040650406504e-05,,0.042563675881266694,
788,Hymenoptera_Group_96,Myrmica punctiventris,native,33.0,,1,1.0,2,introduced,0.6863568203355579,0.31364317966444144,0.15393509035312508,0.008487965202786451,0.05726675096023239,0.0,0.15561648099772613,0.005068137460416166,0.06264453112994747,0.0,4.341156619113361e-05,0.3176816137307421,0.06888183907845952,0.0
789,Hymenoptera_Group_97,Myrmica fracticornis,native,33.0,,1,1.0,1,introduced,0.6356216066979979,0.36437839330200167,0.12223674728928459,,0.04299268920523495,,0.19512479431642335,,0.06264453112994747,,1.8254333486731094e-05,,0.042563675881266694,
790,Hymenoptera_Group_98,Aphaenogaster rudis,native,33.0,,1,1.0,2,native,0.0034431250758426755,0.9965568749241573,0.058982664732208895,0.01699132458413157,0.0,0.0,0.10190417167383531,0.009889239428689252,0.0,0.0,7.102316306181929e-09,0.1571481275502029,0.0,0.0
791,Hymenoptera_Group_99,,,,,0,,1,native,0.030742416028046244,0.9692575839719536,0.054742099931209376,,0.0,,0.08991219454635191,,0.0,,5.921153551158153e-08,,0.0,
792,Lepidoptera_Group_1,Feniseca tarquinius,native,33.0,50.0,1,1.0,105,introduced,0.684469610669611,0.3155303893303884,0.2436550219842551,0.014945159565969096,0.15322054072964428,0.0036930333861455752,0.2853385680545123,0.00793676408158296,0.15117125332848733,0.006493399511128492,0.0,0.49755469065585556,0.10804397324459791,0.03308602325091876
793,Lepidoptera_Group_10,Antispila viticordifoliella,,33.0,,1,2.0,1,native,0.3285213126701353,0.6714786873298649,0.02811325746208105,,0.028309013383971918,,0.03829438875149672,,0.03689436817446285,,7.562509587360024e-09,,0.09414083024124768,
794,Lepidoptera_Group_100,Lobophora nivigerata,native,33.0,50.0,1,1.0,1,native,0.08563718204807741,0.914362817951923,0.10527330762176466,,0.015361184088392708,,0.161715137429005,,0.0,,4.709311244055836e-13,,0.01788342958821375,
795,Lepidoptera_Group_101,Erynnis baptisiae,native,33.0,50.0,1,1.0,2,introduced,0.6647654260532744,0.33523457394672473,0.13100299460343945,0.008577742459639383,0.0569603833473735,0.0,0.14132601645691564,0.004837261779307541,0.0617763981398694,0.0,3.8963031139745355e-12,0.3177562837336169,0.07428919486014755,0.0
796,Lepidoptera_Group_102,Oneida lunulalis,,33.0,,1,1.0,1,introduced,0.5931062812334388,0.4068937187665609,0.11860632115679844,,0.06701841220196755,,0.12142267578447452,,0.0617763981398694,,1.7794140205553e-11,,0.09903530521111834,
797,Lepidoptera_Group_103,Dryocampa rubicunda,native,33.0,50.0,1,1.0,2,native,0.453866738824004,0.5461332611759956,0.06194800698498151,0.0,0.04299268920523495,0.0,0.07757260042877628,0.0,0.07430475870672044,0.0,1.672035588280411e-11,0.9999999999999999,0.08987308840562779,
798,Lepidoptera_Group_104,Anisota senatoria,native,66.0,50.0,1,1.0,3,native,0.431534703481067,0.5684652965189328,0.06194800698498151,0.0,0.04299268920523495,0.0,0.07757260042877628,0.0,0.024539628856028024,0.0,7.915324436263231e-11,0.9999999999999999,0.08987308840562779,
799,Lepidoptera_Group_105,,,,,0,,4,introduced,0.6732657322947733,0.326734267705226,0.1348696744126,0.012881676096928118,0.055902187057129314,0.0,0.17752705803173877,0.007166326135815195,0.049306455198429085,0.0,0.0,0.33882077454459986,0.06007875210508808,0.0
800,Lepidoptera_Group_106,Nascia acutellus,,33.0,,1,1.0,1,introduced,0.6353293270281991,0.36467067297179984,0.1268574392301403,,0.0643608364239731,,0.13934409506108222,,0.024539628856028024,,5.6143580303727567e-14,,0.08493408918568104,
801,Lepidoptera_Group_107,,,,,0,,1,introduced,0.6576176920134705,0.34238230798652886,0.12582426536133157,,0.10387494711480813,,0.13738430242268007,,0.08689209860691886,,6.979598097867771e-11,,0.1387016136003101,
802,Lepidoptera_Group_108,Prochoreutis inflatella,,33.0,,1,1.0,1,introduced,0.669396652125992,0.33060334787400725,0.12970203437327338,,0.07173559323647284,,0.15138204759380772,,0.05501394279464732,,1.1612210461727258e-12,,0.08832000861672244,
803,Lepidoptera_Group_109,Macrorrhinia endonephele,,33.0,,1,1.0,1,introduced,0.5109745292804058,0.4890254707195942,0.09700036885907896,,0.07622981304021129,,0.11515204729544387,,0.029393694860508798,,3.359410952600092e-10,,0.11757523494439784,
804,Lepidoptera_Group_11,Antispila viticordifoliella,,33.0,,1,2.0,1,native,0.3280472518472373,0.671952748152763,0.02811325746208105,,0.028309013383971918,,0.03829438875149672,,0.03689436817446285,,4.463874827427519e-07,,0.09414083024124768,
805,Lepidoptera_Group_110,,,,,0,,3,native,0.10043976512511736,0.899560234874883,0.07725829691916368,0.017174727642477104,0.019811145271506136,0.0,0.11474055639574351,0.009759708211078213,0.014656484702807154,0.0,5.767755790765455e-11,0.3885496764591626,0.030644258900279494,0.0
806,Lepidoptera_Group_111,Acrobasis sylviella,,66.0,,1,1.0,2,native,0.45620436367869677,0.543795636321303,0.1015729121968907,0.009000684244695245,0.055436176079738525,0.0,0.10154719987632521,0.0051263915722271226,0.03787706283561883,0.0,2.2702868538119344e-10,0.3176627737300167,0.09447004186236196,0.0
807,Lepidoptera_Group_112,,,,,0,,1,native,0.39355071928215685,0.6064492807178439,0.09430705190485585,,0.0496737888553489,,0.11738161527608687,,0.012241675535187967,,3.8502837858567266e-10,,0.07544232753801189,
808,Lepidoptera_Group_113,,,,,0,,1,native,0.17644341055109,0.8235565894489097,0.09430705190485585,,0.021331022505687827,,0.10154719987632521,,0.012245179522792731,,2.945236999539806e-10,,0.03635067805937437,
809,Lepidoptera_Group_114,Costaconvexa centrostrigaria,native,33.0,50.0,1,1.0,3,introduced,0.548158716719816,0.45184128328018447,0.1126998719250736,0.00571847285502028,0.04107661391007737,0.0,0.16017768793243445,0.0033036704392042857,0.024539628856028024,0.0,6.059211535511581e-13,0.5451453624880964,0.04821155090638356,0.0
810,Lepidoptera_Group_115,Aethalura intertexta,native,66.0,50.0,1,1.0,2,native,0.08275530100618166,0.9172446989938184,0.1064032973851785,0.07322128229260723,0.01363960537785825,0.03974836226024609,0.161263311461483,0.029819467385547235,0.0061208243935954925,0.07014350583615049,3.1753336401288535e-11,0.036453552903461785,0.01591704509820883,0.0947816282164373
811,Lepidoptera_Group_116,Operophtera brumata,introduced,66.0,100.0,1,1.0,29,native,0.12655593020751635,0.8734440697924836,0.0858373513360459,0.0,0.015361184088392708,0.0,0.1360570511644616,0.0,0.0,0.0,5.430280717901518e-15,0.9999999999999999,0.020677155555626617,
812,Lepidoptera_Group_117,Pleuroprucha insulsaria,native,33.0,50.0,1,1.0,1,native,0.24320931000332255,0.7567906899966774,0.1068046728684285,,0.02466376407369789,,0.12979809434711365,,0.012241675535187967,,3.0065961036968854e-11,,0.03451428885078072,
813,Lepidoptera_Group_118,Heliomata cycladata,native,33.0,50.0,1,1.0,9,native,0.28117800918398755,0.7188219908160121,0.10564649506697708,0.0034590453804458888,0.021957138244617824,0.0,0.16270779937913776,0.0020088562885489493,0.012734908599553252,0.0,2.868538119343458e-12,0.7491340903416623,0.025429487934664863,0.0
814,Lepidoptera_Group_119,Euclea delphinii,,33.0,,1,1.0,3,introduced,0.5299548778794462,0.47004512212055394,0.09941538259511347,0.0,0.05349110375727491,0.0,0.12259232203910808,0.0,0.0325800232531037,0.0,2.2702868538119344e-11,0.9999999999999999,0.07843237730745467,
815,Lepidoptera_Group_12,Antispila isabella,native,33.0,,1,1.0,5,introduced,0.6793382322204718,0.32066176777952804,0.14814758176413512,0.003430314004084234,0.05180274563126733,0.0,0.22392515997666979,0.001893827274860734,0.03689436817446285,0.0,0.0,0.7271157994939582,0.045427129886295436,0.0
816,Lepidoptera_Group_120,Parapediasia teterrellus,,33.0,,1,1.0,1,native,0.4159876018811844,0.5840123981188157,0.12618289375644076,,0.03202865408865654,,0.15663767323868993,,0.00918124996439173,,0.0,,0.038311986570495386,
817,Lepidoptera_Group_121,Cyclophora pendulinaria,native,33.0,50.0,1,1.0,1,native,0.24669106587188755,0.7533089341281123,0.1068046728684285,,0.02466376407369789,,0.15903221276979962,,0.012241675535187967,,2.2242675256941244e-13,,0.02912493004373783,
818,Lepidoptera_Group_122,Abrostola urentis,native,66.0,50.0,1,1.0,1,native,0.2428713844586183,0.7571286155413818,0.10225801029904343,,0.028375028648095824,,0.13629870385087672,,0.0,,7.700567571713452e-13,,0.0381385259345844,
819,Lepidoptera_Group_123,,,,,0,,2,introduced,0.6404412639577222,0.359558736042277,0.12470202015405372,0.02578033887364511,0.05219589137357941,0.0,0.1592523398322097,0.014481101023318102,0.02661513968191871,0.0,1.421997238840313e-12,0.0828566646899816,0.061564665268823024,0.0
820,Lepidoptera_Group_124,Chlorochlamys chloroleucaria,native,33.0,50.0,1,1.0,4,native,0.1687963878213502,0.83120361217865,0.10538219643875261,0.020585467152273374,0.02121833515966987,0.012417144058268284,0.15032147697942244,0.009979738830411644,0.0035664174297223798,0.02213413311135102,3.4974689369535202e-12,0.42191382774368236,0.026278970031400055,0.08847230690739769
821,Lepidoptera_Group_125,Pero honestaria,native,33.0,50.0,1,1.0,1,native,0.030742416028046244,0.9692575839719536,0.0436090053698749,,0.0,,0.0751659316764881,,0.0,,4.8166896763307256e-12,,0.0,
822,Lepidoptera_Group_126,Pero ancetaria,native,33.0,50.0,1,1.0,2,native,0.0012058209143752424,0.9987941790856248,0.0436090053698749,0.02578033887364511,0.0,0.0,0.0751659316764881,0.014671666375429557,0.0,0.0,1.8714526767909187e-11,0.0828179946884928,0.0,0.0
823,Lepidoptera_Group_127,Blastobasis glandulella,,33.0,,1,1.0,1,introduced,0.6565742050540119,0.3434257949459873,0.130283734602396,,0.06309998037128402,,0.15873966810083337,,0.028676795045372228,,3.0372756557754255e-13,,0.07463007966940056,
824,Lepidoptera_Group_128,Alsophila pometaria,native,33.0,50.0,1,1.0,1,native,0.38318661098963974,0.6168133890103602,0.10976329005628858,,0.021189409116518808,,0.15301185553586785,,0.03385868450087583,,3.0219358797361553e-13,,0.025853497119105163,
825,Lepidoptera_Group_129,Eusarca confusaria,native,33.0,50.0,1,1.0,2,native,0.39592878916038426,0.6040712108396157,0.10448350598238342,0.0,0.028280797182370573,0.0,0.12510807891026718,0.0,0.024539628856028024,0.0,5.997852431354501e-13,0.9999999999999999,0.04078674693820497,
