Number,Order_Group,Species_Name,Final_Status,Status_Confidence,Database_Confidence,Group_Count,Species_Count,Sequence_Count,predict,predict prob,1,ML_Distance,ML_Similarity,dN_Distance,dN_Similarity,dS_Distance,dS_Similarity,AA_Distance,AA_Similarity,Ztest_Distance,Ztest_Similarity,dN/dS_Distance,dN/dS_Similarity
1170,Lepidoptera_Group_430,Ptichodis bistrigata,native,33.0,50.0,1,1.0,1,native,0.19356941836613467,0.8064305816338659,0.10141079520655262,0.05037945131056341,0.028403386818007113,0.041723175312406005,0.14453780594010637,0.06532519391654028,0.0,0.03820208068461324,4.8780487804878046e-14,0.5321156457992706,0.036355593956700884,0.04745380300671628
1171,Lepidoptera_Group_431,Phaeoura quernaria,native,33.0,50.0,1,1.0,2,native,0.14161391812620194,0.8583860818737978,0.10192696182439993,0.09307664510176038,0.019393155074953865,0.0,0.14210247795122014,0.1489206178557227,0.0,0.0,0.0,0.02477758245393693,0.0251777237065019,0.0
1172,Lepidoptera_Group_432,Cycnia tenera,,33.0,,1,1.0,2,native,0.2301986038459154,0.7698013961540849,0.09655190003563034,0.0,0.007072470788551746,0.0,0.1409146836197684,0.0,0.0,0.0,0.0,1.0,0.009246535196414836,0.04745380300671628
1173,Lepidoptera_Group_433,Maliattha synochitis,native,33.0,50.0,1,1.0,2,native,0.43236548478114134,0.567634515218859,0.09584923806713692,0.0,0.03548079100532941,0.0,0.11614246725304739,0.0,0.012241675535187967,0.0,3.865623561895996e-12,1.0,0.05434928208081019,0.04745380300671628
1174,Lepidoptera_Group_434,Mompha cephalonthiella,,33.0,,1,1.0,3,native,0.37031686473371633,0.6296831352662836,0.13186979465890694,0.012537551613968047,0.033440635407280886,0.0,0.15267106851188503,0.019723880503010365,0.01235687915819346,0.0,1.2072403742905354e-11,0.545152312488364,0.040878272166547665,0.0
1175,Lepidoptera_Group_435,Euparthenos nubilis,native,33.0,50.0,1,1.0,1,native,0.12031750176622197,0.8796824982337784,0.08547761402065858,0.05037945131056341,0.02130954979880881,0.041723175312406005,0.12039112628674303,0.06532519391654028,0.0,0.03820208068461324,7.225034514496089e-13,0.5321156457992706,0.03170844736048961,0.04745380300671628
1176,Lepidoptera_Group_436,Callopistria mollissima,native,33.0,50.0,1,1.0,1,native,0.17237202793213055,0.8276279720678704,0.08631225538806031,0.05037945131056341,0.03182656219945142,0.041723175312406005,0.11557086314661721,0.06532519391654028,0.0,0.03820208068461324,1.978831109065808e-11,0.5321156457992706,0.048945598239053735,0.04745380300671628
1177,Lepidoptera_Group_437,Zale horrida,native,33.0,50.0,1,1.0,1,native,0.10997390589416929,0.890026094105831,0.05104522801109014,0.05037945131056341,0.021182381685176582,0.041723175312406005,0.07224595478307039,0.06532519391654028,0.0,0.03820208068461324,1.7487344684767603e-10,0.5321156457992706,0.046628696219450386,0.04745380300671628
1178,Lepidoptera_Group_438,Zale unilineata,native,33.0,50.0,1,1.0,2,native,0.026520314331264058,0.9734796856687362,0.02565445926087137,0.03711500315820174,0.0,0.0,0.04837646277377925,0.05903522289345581,0.0,0.0,1.250191747200491e-09,0.15716613755089628,0.0,0.0
1179,Lepidoptera_Group_439,Zale undularis,native,33.0,50.0,1,1.0,2,native,0.16282527486941267,0.837174725130588,0.02565445926087137,0.0,0.0,0.0,0.04837646277377925,0.0,0.0,0.0,5.077465868998312e-10,1.0,0.0,0.04745380300671628
1180,Lepidoptera_Group_44,Grapholita eclipsana,,33.0,,1,1.0,2,native,0.22976933334179658,0.7702306666582028,0.09780678641682121,0.09302084040157005,0.02847962380044698,0.0,0.1384203816604196,0.14663884453521941,0.0,0.0,1.3376284706243288e-12,0.024813252455310228,0.03779164373097031,0.0
1183,Lepidoptera_Group_441,Zale obliqua,native,33.0,50.0,1,1.0,2,native,0.16282527486941267,0.837174725130588,0.030189120451117345,0.0,0.0,0.0,0.055085352967553104,0.0,0.0,0.0,6.734161681239454e-10,1.0,0.0,0.04745380300671628
1184,Lepidoptera_Group_442,Zale submediana,native,33.0,50.0,1,1.0,1,native,0.03252629427444755,0.9674737057255531,0.004892878211703645,0.05037945131056341,0.0,0.041723175312406005,0.020223779222485222,0.06532519391654028,0.0,0.03820208068461324,2.3469857340082834e-07,0.5321156457992706,0.0,0.04745380300671628
1187,Lepidoptera_Group_444,Eudryas unio,native,33.0,50.0,1,1.0,1,native,0.10997390589416929,0.890026094105831,0.06460877176329825,0.05037945131056341,0.02471870580964617,0.041723175312406005,0.0948494905284114,0.06532519391654028,0.004080567427728317,0.03820208068461324,2.4236846142046325e-12,0.5321156457992706,0.044416772983424745,0.04745380300671628
1188,Lepidoptera_Group_445,Psychomorpha epimenis,native,33.0,50.0,1,1.0,3,native,0.11161384919550918,0.8883861508044911,0.06460877176329825,0.02474916934918952,0.02471870580964617,0.15545841950980233,0.09197332191944227,0.01985292876116263,0.004080567427728317,0.15560163541571578,2.4083448381653628e-11,0.6671567671855355,0.04547993157851002,0.4571752555866539
1189,Lepidoptera_Group_446,Phoberia atomaris,native,33.0,50.0,1,1.0,4,native,0.11459160463092548,0.8854083953690747,0.047800402076607046,0.024737549347350403,0.01411686734381209,0.0,0.07393544797708196,0.03935681526230386,0.012241675535187967,0.0,4.6786316919772975e-11,0.43811075836726426,0.030561304191659956,0.0
1190,Lepidoptera_Group_447,Cissusa spadix,native,33.0,50.0,1,1.0,1,native,0.07056167535404573,0.9294383246459549,0.047800402076607046,0.05037945131056341,0.01411686734381209,0.041723175312406005,0.07393544797708196,0.06532519391654028,0.0,0.03820208068461324,1.2900751649025923e-11,0.5321156457992706,0.030561304191659956,0.04745380300671628
1193,Lepidoptera_Group_449,Amolita roseola,native,66.0,50.0,1,1.0,2,native,0.19032421437539734,0.8096757856246027,0.07953342572785549,0.24363141411549052,0.021281191628897526,0.0,0.11052298161097346,0.39820433078628664,0.012241675535187967,0.0,1.4388709924835098e-11,0.00025712150989917813,0.03391905004958673,0.0
1194,Lepidoptera_Group_45,Epiblema otiosana,,33.0,,1,1.0,1,native,0.48575019209594783,0.514249807904052,0.09893173238155066,0.05037945131056341,0.042776790897887794,0.041723175312406005,0.13456335587830828,0.06532519391654028,0.03689436817446285,0.03820208068461324,1.3744439331185765e-13,0.5321156457992706,0.05810881097258269,0.04745380300671628
1195,Lepidoptera_Group_450,Panopoda rufimargo,native,33.0,50.0,1,1.0,1,native,0.05029775595441804,0.9497022440455827,0.07861293246795341,0.05037945131056341,0.014135607160724682,0.041723175312406005,0.12204864093054188,0.06532519391654028,0.0,0.03820208068461324,4.632612363859487e-12,0.5321156457992706,0.020801616830105858,0.04745380300671628
1196,Lepidoptera_Group_451,Spargaloma sexpunctata,native,33.0,50.0,1,1.0,2,native,0.35560511680571855,0.644394883194281,0.05936722755317761,0.0,0.03187948088698301,0.0,0.0786832685534064,0.0,0.0,0.0,1.9021322288694583e-10,1.0,0.06594915303982116,0.04745380300671628
1197,Lepidoptera_Group_452,Catocala ultronia,,33.0,,1,1.0,1,native,0.03252629427444755,0.9674737057255531,0.02666717176196754,0.05037945131056341,0.0,0.041723175312406005,0.04359685082658126,0.06532519391654028,0.0,0.03820208068461324,8.084061972695198e-09,0.5321156457992706,0.0,0.04745380300671628
1198,Lepidoptera_Group_453,Catocala praeclara,,33.0,,1,1.0,3,native,0.24484843425843653,0.7551515657415641,0.02666717176196754,0.0,0.014400803963699846,0.0,0.04359685082658126,0.0,0.01249979370607327,0.0,3.236692744285934e-09,1.0,0.04435204552739035,0.04745380300671628
1199,Lepidoptera_Group_454,Catocala luctuosa,,33.0,,1,1.0,1,native,0.15065723001840156,0.8493427699815987,0.02008397710179786,0.05037945131056341,0.01434646559306883,0.041723175312406005,0.03372390604064706,0.06532519391654028,0.0,0.03820208068461324,3.880963337935266e-08,0.5321156457992706,0.051230764857213736,0.04745380300671628
1200,Lepidoptera_Group_455,Catocala herodias,,33.0,,1,1.0,1,native,0.03252629427444755,0.9674737057255531,0.030445513550907417,0.05037945131056341,0.007046739032374418,0.041723175312406005,0.05216606655791991,0.06532519391654028,0.0,0.03820208068461324,1.4940941862248809e-09,0.5321156457992706,0.019388302866388814,0.04745380300671628
1201,Lepidoptera_Group_456,Catocala relicta,,33.0,,1,1.0,1,native,0.0713266568763849,0.9286733431236156,0.03284464468682937,0.05037945131056341,0.007049081509488492,0.041723175312406005,0.05560621067536264,0.06532519391654028,0.012241675535187967,0.03820208068461324,1.059978524313545e-09,0.5321156457992706,0.018598499147462942,0.04745380300671628
1202,Lepidoptera_Group_457,Catocala andromedae,,33.0,,1,1.0,1,native,0.03252629427444755,0.9674737057255531,0.0306178791109128,0.05037945131056341,0.007035097630959019,0.041723175312406005,0.05266949578948187,0.06532519391654028,0.0,0.03820208068461324,2.393005062126093e-09,0.5321156457992706,0.01923575762477636,0.04745380300671628
1203,Lepidoptera_Group_458,Catocala unijuga,,33.0,,1,1.0,1,native,0.03252629427444755,0.9674737057255531,0.03046023357330905,0.05037945131056341,0.0,0.041723175312406005,0.05129025858946334,0.06532519391654028,0.0,0.03820208068461324,3.696886025464028e-09,0.5321156457992706,0.0,0.04745380300671628
1204,Lepidoptera_Group_459,Catocala cara,,33.0,,1,1.0,1,native,0.03252629427444755,0.9674737057255531,0.030445513550907417,0.05037945131056341,0.0,0.041723175312406005,0.051490357462581744,0.06532519391654028,0.0,0.03820208068461324,3.942322442092345e-09,0.5321156457992706,0.0,0.04745380300671628
1205,Lepidoptera_Group_46,Epiblema boxcana,,33.0,,1,1.0,1,native,0.39851232313824053,0.601487676861759,0.0794324603251129,0.05037945131056341,0.03588131909975858,0.041723175312406005,0.10899566059642266,0.06532519391654028,0.03689436817446285,0.03820208068461324,4.218438410799203e-12,0.5321156457992706,0.05782619415996962,0.04745380300671628
1206,Lepidoptera_Group_460,Palthis angulalis,native,33.0,50.0,1,1.0,5,native,0.16282527486941267,0.837174725130588,0.07206990933914952,0.0,0.014145012561258462,0.0,0.10408399570520749,0.0,0.0,0.0,6.642123025003835e-12,1.0,0.023642536817252348,0.04745380300671628
1207,Lepidoptera_Group_461,Phalaenophana pyramusalis,native,33.0,50.0,1,1.0,8,native,0.06186343139766307,0.9381365686023372,0.07116594256855377,0.061813245338837114,0.018981092055341754,0.04179273782936706,0.10742517186671738,0.09300859508748256,0.0,0.041678927524687034,8.728332566344532e-12,0.17763941833911762,0.03094410547169268,0.02623437914742022
1208,Lepidoptera_Group_462,Lascoria ambigualis,native,33.0,50.0,1,1.0,2,native,0.16342714476976217,0.8365728552302386,0.06174151529770727,0.0,0.015065641559167037,0.0,0.09004241729238605,0.0,0.0,0.0,1.76407424451603e-11,1.0,0.02817196903550277,0.04745380300671628
1209,Lepidoptera_Group_463,Palthis asopialis,native,33.0,50.0,1,1.0,1,native,0.03252629427444755,0.9674737057255531,0.0622396351323186,0.05037945131056341,0.014107532927433278,0.041723175312406005,0.09487233472687243,0.06532519391654028,0.0,0.03820208068461324,3.973001994170885e-11,0.5321156457992706,0.025344966328693392,0.04745380300671628
1210,Lepidoptera_Group_464,Macrochilo orciferalis,native,33.0,50.0,1,1.0,2,native,0.16282527486941267,0.837174725130588,0.055074078468021634,0.0,0.0,0.0,0.08727538255723738,0.0,0.0,0.0,1.1811627550237766e-11,1.0,0.0,0.04745380300671628
1211,Lepidoptera_Group_465,Idia americalis,native,33.0,50.0,1,1.0,10,native,0.04052864640246664,0.9594713535975339,0.05372999554768508,0.029713348900310285,0.0033806913646936094,0.15622133183030568,0.0858923102605362,0.02748919974624529,0.004896675563674583,0.15567303313313074,1.0354348826507133e-10,0.5615931531213364,0.006551695079378022,0.33179611112584445
1212,Lepidoptera_Group_466,Idia aemula,native,33.0,50.0,1,1.0,13,native,0.034288158282336126,0.9657118417176644,0.05372999554768508,0.03703739302246147,0.0019618245830369885,0.0362613287173404,0.08877211846776706,0.05577234332786557,0.0,0.03616039395220535,8.145421076852277e-12,0.6042868147650424,0.00370835397634274,0.03795927195424439
1213,Lepidoptera_Group_467,Phalaenostola eumelusalis,native,33.0,50.0,1,1.0,1,native,0.03252629427444755,0.9674737057255531,0.04061860509597875,0.05037945131056341,0.0070654433572095235,0.041723175312406005,0.06043864879161657,0.06532519391654028,0.0,0.03820208068461324,6.458045712532597e-10,0.5321156457992706,0.017625212527726086,0.04745380300671628
1218,Lepidoptera_Group_469,Zanclognatha pedipilalis,native,33.0,50.0,1,1.0,1,native,0.036554128947861815,0.9634458710521389,0.01254072576793221,0.05037945131056341,0.0070443965552603426,0.041723175312406005,0.026858983149737364,0.06532519391654028,0.0,0.03820208068461324,1.056910569105691e-07,0.5321156457992706,0.02829245976519155,0.04745380300671628
1219,Lepidoptera_Group_47,Platynota idaeusalis,,33.0,,1,1.0,2,native,0.09243729246395589,0.9075627075360436,0.10075951917288285,0.03712389748059711,0.014173228762859808,0.0,0.13729582066928184,0.05813876408665145,0.0,0.0,4.4178554993097105e-13,0.15720724755247903,0.018935276190268795,0.0
1220,Lepidoptera_Group_470,Chytolita morbidalis,native,33.0,50.0,1,1.0,2,native,0.07705115711705245,0.9229488428829478,0.01254072576793221,0.13048415670131963,0.0014102776989050158,0.0,0.026858983149737364,0.2113415596051525,0.0,0.0,3.2213529682466633e-08,0.00774542179819874,0.005664108308810475,0.0
1221,Lepidoptera_Group_471,Renia sobrialis,native,33.0,50.0,1,1.0,1,native,0.03252629427444755,0.9674737057255531,0.025501732321275457,0.05037945131056341,0.0,0.041723175312406005,0.04772116454549285,0.06532519391654028,0.0,0.03820208068461324,2.0095106611443474e-09,0.5321156457992706,0.0,0.04745380300671628
1222,Lepidoptera_Group_472,Renia factiosalis,native,33.0,50.0,1,1.0,1,native,0.03252629427444755,0.9674737057255531,0.025501732321275457,0.05037945131056341,0.0,0.041723175312406005,0.04772116454549285,0.06532519391654028,0.0,0.03820208068461324,2.546402822518791e-09,0.5321156457992706,0.0,0.04745380300671628
1223,Lepidoptera_Group_473,Tetanolita sp.,,,,1,1.0,2,native,0.16282527486941267,0.837174725130588,0.0425669601388411,0.0,0.0,0.0,0.07341115032897247,0.0,0.0,0.0,3.083294983893235e-11,1.0,0.0,0.04745380300671628
1224,Lepidoptera_Group_474,Tetanolita mynesalis,,33.0,,1,1.0,1,native,0.03252629427444755,0.9674737057255531,0.0425669601388411,0.05037945131056341,0.0,0.041723175312406005,0.07315102928109213,0.06532519391654028,0.0,0.03820208068461324,2.4390243902439024e-11,0.5321156457992706,0.0,0.04745380300671628
1225,Lepidoptera_Group_475,,,,,0,,1,introduced,0.6163663795898189,0.38363362041018145,0.1305970045809676,0.05037945131056341,0.09232969373731947,0.041723175312406005,0.13643293639431006,0.06532519391654028,0.07430475870672044,0.03820208068461324,3.1753336401288535e-11,0.5321156457992706,0.1239980110460251,0.04745380300671628
1226,Lepidoptera_Group_476,Atteva aurea,,33.0,,1,1.0,3,introduced,0.593393004083567,0.4066069959164334,0.12394523572166326,0.08681418139454082,0.08825864597344626,0.0,0.12149214843609438,0.1394335831184688,0.07430475870672044,0.0,3.1753336401288535e-11,0.03148035271199358,0.13036216048184937,0.0
1227,Lepidoptera_Group_477,Sympistis chionanthi,native,33.0,50.0,1,1.0,1,native,0.23142266304285017,0.76857733695715,0.10763271437159429,0.05037945131056341,0.02838446954070709,0.041723175312406005,0.15735004868680194,0.06532519391654028,0.012241675535187967,0.03820208068461324,0.0,0.5321156457992706,0.03382252867468701,0.04745380300671628
1228,Lepidoptera_Group_478,Galgula partita,native,33.0,50.0,1,1.0,1,native,0.13687311966004323,0.8631268803399569,0.1122456438705031,0.05037945131056341,0.02125993187448343,0.041723175312406005,0.1490237335041396,0.06532519391654028,0.0,0.03820208068461324,6.0285319834330424e-12,0.5321156457992706,0.02652330952680802,0.04745380300671628
1229,Lepidoptera_Group_479,Raphia frater,native,33.0,50.0,1,1.0,2,native,0.33057692459220805,0.6694230754077909,0.1015182889302874,0.03712389748059711,0.04273384548412977,0.0,0.13072157481348753,0.0580129319844656,0.0,0.0,3.098634759932505e-13,0.15721301755270117,0.05945389864022543,0.0
1230,Lepidoptera_Group_48,,,,,0,,3,native,0.0264576482243756,0.9735423517756246,0.02394169611967869,0.039660500845032365,0.0,0.0,0.04546148148894708,0.06260663008765723,0.0,0.0,1.2578616352201258e-09,0.18576520865196053,0.0,0.0
1231,Lepidoptera_Group_480,Sympistis perscripta,native,33.0,50.0,1,1.0,2,native,0.13651736130797948,0.8634826386920202,0.0953738689840382,0.05569739449432837,0.02125293993521869,0.0,0.12907264546204553,0.08836107104068641,0.0,0.0,1.978831109065808e-11,0.08281145468824101,0.029878404368194326,0.0
1232,Lepidoptera_Group_481,Phytometra rhodarialis,native,33.0,50.0,1,1.0,2,native,0.27058169247578817,0.7294183075242114,0.09799215496137818,0.01854050194678068,0.031858292116723884,0.0,0.1318146855161031,0.029517030751900635,0.01255002644440722,0.0,2.5157232704402513e-13,0.31773216373268837,0.044020365025683086,0.0
1233,Lepidoptera_Group_482,Ulolonche modesta,native,33.0,50.0,1,1.0,1,native,0.03252629427444755,0.9674737057255531,0.06451013151597755,0.05037945131056341,0.014187390101776711,0.041723175312406005,0.0917631361597128,0.06532519391654028,0.0,0.03820208068461324,5.077465868998313e-12,0.5321156457992706,0.026149110383261565,0.04745380300671628
1234,Lepidoptera_Group_483,Ulolonche culea,native,33.0,50.0,1,1.0,2,native,0.0781466167710089,0.9218533832289914,0.06451013151597755,0.17477472618039497,0.014525736076450461,0.0,0.0917631361597128,0.2822858506915673,0.0,0.0,2.5770823745973306e-12,0.0024476115942330466,0.026772723757934793,0.0
1235,Lepidoptera_Group_484,Elaphria grata,native,33.0,50.0,1,1.0,2,native,0.2698798483386828,0.7301201516613174,0.09166685580911735,0.0,0.02122468824153986,0.0,0.12554109127443172,0.0,0.0,0.0,2.715140358950759e-11,1.0,0.030524160210907685,0.04745380300671628
1236,Lepidoptera_Group_485,Polygrammate hebraeicum,native,33.0,50.0,1,1.0,1,native,0.03252629427444755,0.9674737057255531,0.041869198882544624,0.05037945131056341,0.007162017300048847,0.041723175312406005,0.06660331713651099,0.06532519391654028,0.0,0.03820208068461324,2.224267525694125e-10,0.5321156457992706,0.01670421053973514,0.04745380300671628
1237,Lepidoptera_Group_486,Comachara cadburyi,native,33.0,50.0,1,1.0,5,native,0.0315218227242117,0.9684781772757888,0.041869198882544624,0.04168352881954123,0.007162017300048847,0.0,0.06660331713651099,0.05633074840753377,0.0,0.0,6.13591041570793e-11,0.33657413445810425,0.01670421053973514,0.0
1238,Lepidoptera_Group_487,Agnorisma badinodis,native,66.0,50.0,1,1.0,2,native,0.09807181229719289,0.9019281877028067,0.08909804198483065,0.018544949107978367,0.0,0.0,0.13655943219172417,0.028391376163656595,0.0,0.0,0.0,0.3177927537350211,0.0,0.0
1239,Lepidoptera_Group_488,Phosphila miselioides,native,33.0,50.0,1,1.0,1,native,0.11959614298859719,0.8804038570114032,0.08465885525336943,0.05037945131056341,0.021266994797903133,0.041723175312406005,0.11673724832120824,0.06532519391654028,0.0,0.03820208068461324,5.414940941862248e-12,0.5321156457992706,0.03244296983123425,0.04745380300671628
1240,Lepidoptera_Group_489,Pseudeustrotia carneola,native,33.0,50.0,1,1.0,4,native,0.1414112388552314,0.8585887611447688,0.08651717312397204,0.02872249269410317,0.022088387947160937,0.0,0.11400474609436687,0.04583468940465111,0.004183333232136746,0.0,1.2808712992790303e-11,0.5413499523419731,0.03434354591712478,0.0
1241,Lepidoptera_Group_49,Ancylis burgessiana,native,33.0,,1,1.0,2,native,0.16282527486941267,0.837174725130588,0.02394169611967869,0.0,0.0,0.0,0.04546148148894708,0.0,0.0,0.0,1.4511428133149256e-08,1.0,0.0,0.04745380300671628
1242,Lepidoptera_Group_490,Acronicta afflicta,native,66.0,50.0,1,1.0,1,native,0.12031750176622197,0.8796824982337784,0.08500693102002548,0.05037945131056341,0.021302451383311622,0.041723175312406005,0.1185677998652217,0.06532519391654028,0.0,0.03820208068461324,7.838625556066881e-14,0.5321156457992706,0.03209170753633364,0.04745380300671628
1243,Lepidoptera_Group_491,Melaporphyria immortua,native,33.0,50.0,1,1.0,2,native,0.22034251304910546,0.7796574869508951,0.08067818917110373,0.0,0.019430066835539276,0.0,0.11660976671260781,0.0,0.0035664174297223798,0.0,5.951833103236692e-12,1.0,0.029666817707703668,0.04745380300671628
1244,Lepidoptera_Group_492,Lacinipolia renigera,native,33.0,50.0,1,1.0,2,native,0.056835964472749155,0.9431640355272509,0.07904548291966762,0.07434864510061272,0.007060758402981376,0.0,0.11819517155587489,0.11756162311172559,0.0,0.0,0.0,0.044943333230318336,0.01066396518919375,0.0
1245,Lepidoptera_Group_493,Colocasia propinquilinea,native,33.0,50.0,1,1.0,3,native,0.027730549545771383,0.9722694504542289,0.07627960323047078,0.03799252848227427,0.016907751364843848,0.0,0.10449470045168327,0.05948110718313247,0.0,0.0,9.004448535051389e-11,0.1858863586566248,0.02817281150150775,0.0
1246,Lepidoptera_Group_494,Athetis tarda,native,33.0,50.0,1,1.0,3,native,0.05020968396037024,0.9497903160396303,0.07119885246067889,0.012363251586381302,0.01411218238958394,0.0,0.10710790288681662,0.019591705426557426,0.0,0.0,2.4390243902439024e-11,0.5451594224886378,0.02306046973690132,0.0
1247,Lepidoptera_Group_495,Fagitana littera,native,33.0,50.0,1,1.0,1,native,0.03252629427444755,0.9674737057255531,0.06434468776480502,0.05037945131056341,0.015092331601436484,0.041723175312406005,0.09902988733688053,0.06532519391654028,0.0,0.03820208068461324,2.0555299892621567e-11,0.5321156457992706,0.026228101338280817,0.04745380300671628
1248,Lepidoptera_Group_496,Trachea delicata,native,33.0,50.0,1,1.0,1,native,0.22335380896599466,0.7766461910340057,0.07561632581766192,0.05037945131056341,0.021622696398467527,0.041723175312406005,0.08863774034040325,0.06532519391654028,0.024539628856028024,0.03820208068461324,3.083294983893235e-10,0.5321156457992706,0.04091948131600676,0.04745380300671628
1249,Lepidoptera_Group_497,Schinia septentrionalis,native,33.0,50.0,1,1.0,6,native,0.190603741298889,0.8093962587011118,0.05032784602019513,0.006180119496655951,0.014121552298040237,0.0,0.06881865116829503,0.009795875047695145,0.0,0.0,3.1446540880503144e-10,0.772579711244319,0.03218400099919988,0.0
1250,Lepidoptera_Group_498,Schinia spinosae,native,33.0,50.0,1,1.0,1,native,0.07056167535404573,0.9294383246459549,0.05032784602019513,0.05037945131056341,0.014107532927433278,0.041723175312406005,0.06881865116829503,0.06532519391654028,0.0,0.03820208068461324,7.317073170731707e-11,0.5321156457992706,0.032152049883146544,0.04745380300671628
1251,Lepidoptera_Group_499,Derrima stellata,native,33.0,50.0,1,1.0,2,native,0.03874966417591167,0.9612503358240886,0.06826479249123608,0.07431364163828255,0.0070514239866025655,0.0,0.09691835464752094,0.11860222824219119,0.0,0.0,8.068722196655929e-12,0.044919003229381624,0.012461094070896734,0.0
1252,Lepidoptera_Group_5,Coptodisca splendoriferella,,33.0,,1,1.0,1,introduced,0.6118045107684853,0.38819548923151487,0.11898904173924059,0.05037945131056341,0.08503742051289712,0.041723175312406005,0.14759286808283587,0.06532519391654028,0.07430475870672044,0.03820208068461324,4.126399754563583e-10,0.5321156457992706,0.10695394292868915,0.04745380300671628
1253,Lepidoptera_Group_50,Endothenia hebesana,,33.0,,1,1.0,2,native,0.27391958667899136,0.7260804133210088,0.0934775795368151,0.0,0.02120346397920325,0.0,0.1325343443202794,0.0,0.0,0.0,0.0,1.0,0.029166812841532944,0.04745380300671628
1254,Lepidoptera_Group_500,Bagisara rectifascia,native,33.0,50.0,1,1.0,2,native,0.20954898657509036,0.7904510134249102,0.06611575864965419,0.0,0.017663661631140037,0.0,0.0831349422983707,0.0,0.0,0.0,3.650866697346219e-10,1.0,0.03507962507957168,0.04745380300671628
1255,Lepidoptera_Group_501,Euxoa bostoniensis,native,33.0,50.0,1,1.0,2,native,0.23947612154741033,0.76052387845259,0.06209143330288991,0.0,0.02123870761214682,0.0,0.0926038500818446,0.0,0.0,0.0,7.179015186378279e-12,1.0,0.03887310371580009,0.04745380300671628
1256,Lepidoptera_Group_502,Morrisonia latex,native,33.0,50.0,1,1.0,1,native,0.14965020415465108,0.8503497958453494,0.047781872376475715,0.05037945131056341,0.021126339694826236,0.041723175312406005,0.0710732928613057,0.06532519391654028,0.012241675535187967,0.03820208068461324,3.911642890013806e-10,0.5321156457992706,0.0470547421761447,0.04745380300671628
1257,Lepidoptera_Group_503,Achatia distincta,native,66.0,50.0,1,1.0,1,native,0.03252629427444755,0.9674737057255531,0.04765933668574242,0.05037945131056341,0.0,0.041723175312406005,0.0710732928613057,0.06532519391654028,0.0,0.03820208068461324,1.3575701794753796e-10,0.5321156457992706,0.0,0.04745380300671628
1258,Lepidoptera_Group_504,Feltia jaculifera,native,33.0,50.0,1,1.0,1,native,0.03252629427444755,0.9674737057255531,0.054914036231752256,0.05037945131056341,0.007072470788551746,0.041723175312406005,0.08659304315375158,0.06532519391654028,0.0,0.03820208068461324,4.0036815462494247e-11,0.5321156457992706,0.0136225945891865,0.04745380300671628
1259,Lepidoptera_Group_505,Eucoptocnemis fimbriaris,native,33.0,50.0,1,1.0,1,native,0.11286097388526667,0.8871390261147338,0.052840426854894096,0.05037945131056341,0.014149697515486611,0.041723175312406005,0.06440104406306049,0.06532519391654028,0.012241675535187967,0.03820208068461324,1.322288694585059e-09,0.5321156457992706,0.03378677543535943,0.04745380300671628
1260,Lepidoptera_Group_506,Ochropleura implecta,native,33.0,50.0,1,1.0,2,native,0.03085669505819793,0.9691433049418023,0.03937137384186915,0.018544949107978367,0.0,0.0,0.057075593445127616,0.029387580474252568,0.0,0.0,2.9605767755790764e-09,0.3177391337329567,0.0,0.0
1261,Lepidoptera_Group_507,Euxoa violaris,native,33.0,50.0,1,1.0,1,native,0.2102290420893984,0.7897709579106023,0.04844997895823773,0.05037945131056341,0.02123870761214682,0.041723175312406005,0.06440104406306049,0.06532519391654028,0.012241675535187967,0.03820208068461324,6.12057063966866e-09,0.5321156457992706,0.05071397773394625,0.04745380300671628
1262,Lepidoptera_Group_508,Agrotis ipsilon,native,33.0,50.0,1,1.0,2,native,0.16282527486941267,0.837174725130588,0.032820695585983974,0.0,0.0070748487577433055,0.0,0.05137356171447773,0.0,0.0,0.0,4.939407884644884e-09,1.0,0.019659539870278478,0.04745380300671628
1263,Lepidoptera_Group_509,Agrotis gladiaria,native,33.0,50.0,1,1.0,3,native,0.16282527486941267,0.837174725130588,0.013850092329238926,0.0,0.0,0.0,0.031734027443128254,0.0,0.0,0.0,8.268139285166435e-08,1.0,0.0,0.04745380300671628
1264,Lepidoptera_Group_51,Hedya nubiferana,,33.0,,1,1.0,2,native,0.25825492530740524,0.7417450746925949,0.0893020654301955,0.0,0.02481155308434947,0.0,0.11110601613571588,0.0,0.0,0.0,6.9642583218285e-12,1.0,0.039380395000819364,0.04745380300671628
1267,Lepidoptera_Group_511,Noctua pronuba,native,33.0,50.0,1,1.0,3,native,0.035380387509189495,0.964619612490811,0.044522970308784764,0.02497540074302022,0.007133978558834931,0.0,0.06433427511300652,0.03957596055634852,0.0,0.0,1.0216290842153705e-09,0.43810070836687737,0.017046871494227876,0.0
1268,Lepidoptera_Group_512,Hemipachnobia monochromatea,native,33.0,50.0,1,1.0,2,native,0.20954898657509036,0.7904510134249102,0.04080331186553104,0.0,0.014140292114952829,0.0,0.05864055414501596,0.0,0.0,0.0,1.7333946924374903e-09,1.0,0.03600436225988487,0.04745380300671628
1272,Lepidoptera_Group_514,Xestia smithii,native,33.0,50.0,1,1.0,2,native,0.03874966417591167,0.9612503358240886,0.029262563901307458,0.07431364163828255,0.0,0.0,0.04964040166040718,0.11756162311172559,0.0,0.0,3.620187145267679e-09,0.044943333230318336,0.0,0.0
